onset	duration	trial_type	value	sample	triallength
2.0	3.0	left_hand	2	2000	6.04
20.322	3.0	right_hand	4	20322	6.04
37.684	3.0	left_hand	2	37684	4.24
53.886	3.0	right_hand	4	53886	5.88
64.767	3.0	left_hand	2	64767	4.4
74.168	3.0	left_hand	2	74168	4.56
83.729	3.0	right_hand	4	83729	4.04
99.211	3.0	left_hand	2	99211	4.88
109.092	3.0	left_hand	2	109092	4.64
118.733	3.0	right_hand	4	118733	5.32
129.054	3.0	left_hand	2	129054	6.04
140.095	3.0	right_hand	4	140095	3.36
148.456	3.0	left_hand	2	148456	4.84
158.297	3.0	right_hand	4	158297	3.96
189.741	3.0	left_hand	2	189741	3.8
198.542	3.0	left_hand	2	198542	5.8
209.343	3.0	right_hand	4	209343	6.04
220.384	3.0	left_hand	2	220384	4.0
229.384	3.0	right_hand	4	229384	3.24
237.625	3.0	right_hand	4	237625	5.04
247.666	3.0	left_hand	2	247666	4.04
256.707	3.0	right_hand	4	256707	4.56
279.51	3.0	left_hand	2	279510	6.04
290.551	3.0	right_hand	4	290551	6.04
309.433	3.0	right_hand	4	309433	4.24
318.674	3.0	left_hand	2	318674	6.04
335.916	3.0	left_hand	2	335916	6.04
354.278	3.0	left_hand	2	354278	6.04
365.319	3.0	left_hand	2	365319	6.04
376.36	3.0	right_hand	4	376360	5.56
386.921	3.0	right_hand	4	386921	6.04
405.123	3.0	left_hand	2	405123	3.56
413.684	3.0	right_hand	4	413684	6.04
424.725	3.0	right_hand	4	424725	6.04
435.766	3.0	left_hand	2	435766	6.04
453.088	3.0	left_hand	2	453088	5.56
463.648	3.0	left_hand	2	463648	3.84
472.489	3.0	right_hand	4	472489	6.04
483.53	3.0	left_hand	2	483530	4.52
493.051	3.0	right_hand	4	493051	4.32
509.093	3.0	left_hand	2	509093	4.32
518.414	3.0	left_hand	2	518414	6.04
529.455	3.0	right_hand	4	529455	5.92
540.376	3.0	right_hand	4	540376	6.04
564.699	3.0	left_hand	2	564699	3.4
573.1	3.0	right_hand	4	573100	3.84
581.941	3.0	left_hand	2	581941	3.68
590.622	3.0	right_hand	4	590622	4.48
600.103	3.0	left_hand	2	600103	6.04
618.465	3.0	right_hand	4	618465	4.92
683.193	3.0	rest	3	683193	5.76
693.954	3.0	both_hand	1	693954	6.04
723.398	3.0	both_hand	1	723398	4.56
767.404	3.0	rest	3	767404	5.32
777.725	3.0	both_hand	1	777725	4.96
787.686	3.0	both_hand	1	787686	4.28
796.967	3.0	rest	3	796967	6.04
808.008	3.0	rest	3	808008	6.04
819.049	3.0	both_hand	1	819049	3.92
827.97	3.0	both_hand	1	827970	3.92
836.891	3.0	rest	3	836891	3.6
845.492	3.0	both_hand	1	845492	3.28
853.773	3.0	rest	3	853773	6.04
864.814	3.0	rest	3	864814	6.04
875.855	3.0	both_hand	1	875855	3.44
891.856	3.0	both_hand	1	891856	3.12
899.977	3.0	rest	3	899977	4.04
909.018	3.0	both_hand	1	909018	6.04
920.059	3.0	rest	3	920059	6.04
931.1	3.0	both_hand	1	931100	6.04
942.141	3.0	both_hand	1	942141	6.04
960.183	3.0	both_hand	1	960183	6.04
971.224	3.0	rest	3	971224	6.04
982.265	3.0	both_hand	1	982265	6.04
1001.027	3.0	both_hand	1	1001027	6.04
1012.068	3.0	rest	3	1012068	4.2
1058.074	3.0	both_hand	1	1058074	3.52
1066.595	3.0	rest	3	1066595	6.04
1084.037	3.0	both_hand	1	1084037	3.28
1092.318	3.0	rest	3	1092318	6.04
1117.16	3.0	both_hand	1	1117160	3.76
1153.685	3.0	rest	3	1153685	4.68
1163.366	3.0	rest	3	1163366	6.04
1174.407	3.0	both_hand	1	1174407	4.36
1202.211	3.0	both_hand	1	1202211	3.72
1224.894	3.0	rest	3	1224894	6.04
1241.536	3.0	both_hand	1	1241536	4.52
1251.057	3.0	rest	3	1251057	3.32
1259.378	3.0	rest	3	1259378	6.04
1270.419	3.0	both_hand	1	1270419	3.08
1278.5	3.0	rest	3	1278500	6.04
1297.022	3.0	rest	3	1297022	3.84
1343.508	3.0	rest	3	1343508	3.8
1352.309	3.0	both_hand	1	1352309	6.04
1368.671	3.0	right_hand	4	1368671	6.04
1386.193	3.0	both_hand	1	1386193	5.44
1396.634	3.0	right_hand	4	1396634	4.52
1406.155	3.0	left_hand	2	1406155	3.12
1414.276	3.0	left_hand	2	1414276	6.04
1425.317	3.0	rest	3	1425317	3.64
1446.96	3.0	both_hand	1	1446960	3.76
1455.721	3.0	right_hand	4	1455721	3.0
1508.488	3.0	both_hand	1	1508488	6.04
1525.73	3.0	right_hand	4	1525730	5.92
1536.651	3.0	right_hand	4	1536651	4.04
