onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
19.922	3.0	right_hand	4	19922	4.44
29.363	3.0	left_hand	2	29363	6.04
40.404	3.0	right_hand	4	40404	5.68
51.085	3.0	left_hand	2	51085	4.12
60.206	3.0	left_hand	2	60206	6.04
71.247	3.0	right_hand	4	71247	6.04
82.288	3.0	left_hand	2	82288	6.04
93.329	3.0	right_hand	4	93329	4.76
103.09	3.0	right_hand	4	103090	6.04
119.732	3.0	right_hand	4	119732	6.04
130.773	3.0	left_hand	2	130773	4.48
140.254	3.0	left_hand	2	140254	6.04
171.178	3.0	left_hand	2	171178	6.04
189.06	3.0	left_hand	2	189060	6.04
212.463	3.0	left_hand	2	212463	4.16
228.624	3.0	right_hand	4	228624	5.72
239.345	3.0	left_hand	2	239345	6.04
257.187	3.0	right_hand	4	257187	4.4
266.588	3.0	left_hand	2	266588	6.04
290.791	3.0	left_hand	2	290791	4.72
300.512	3.0	right_hand	4	300512	3.08
314.714	3.0	right_hand	4	314714	6.04
325.755	3.0	left_hand	2	325755	4.84
355.799	3.0	right_hand	4	355799	4.08
364.88	3.0	left_hand	2	364880	6.04
388.363	3.0	right_hand	4	388363	6.04
399.404	3.0	left_hand	2	399404	4.96
409.365	3.0	right_hand	4	409365	3.76
418.126	3.0	left_hand	2	418126	3.56
426.687	3.0	left_hand	2	426687	5.68
442.888	3.0	left_hand	2	442888	4.08
459.61	3.0	left_hand	2	459610	5.04
469.651	3.0	right_hand	4	469651	4.32
493.294	3.0	right_hand	4	493294	3.56
501.855	3.0	left_hand	2	501855	4.88
533.899	3.0	right_hand	4	533899	6.04
544.94	3.0	left_hand	2	544940	3.2
560.662	3.0	right_hand	4	560662	4.24
569.903	3.0	left_hand	2	569903	3.16
585.345	3.0	left_hand	2	585345	3.24
593.586	3.0	right_hand	4	593586	6.04
643.592	3.0	both_hand	1	643592	4.44
673.276	3.0	both_hand	1	673276	4.76
775.971	3.0	rest	3	775971	3.76
826.097	3.0	both_hand	1	826097	6.04
837.138	3.0	rest	3	837138	4.04
867.182	3.0	rest	3	867182	6.04
900.426	3.0	rest	3	900426	3.28
1012.602	3.0	rest	3	1012602	3.2
1163.624	3.0	both_hand	1	1163624	4.2
1172.825	3.0	right_hand	4	1172825	3.24
1204.51	3.0	right_hand	4	1204510	4.36
1245.676	3.0	both_hand	1	1245676	5.64
1261.998	3.0	left_hand	2	1261998	6.04
1286.441	3.0	both_hand	1	1286441	6.04
1305.043	3.0	right_hand	4	1305043	3.64
1390.895	3.0	right_hand	4	1390895	6.04
1401.936	3.0	rest	3	1401936	4.24
1411.177	3.0	both_hand	1	1411177	6.04
1422.218	3.0	left_hand	2	1422218	5.76
1467.024	3.0	left_hand	2	1467024	5.24
1490.387	3.0	both_hand	1	1490387	3.04
1498.428	3.0	left_hand	2	1498428	3.52
1591.041	3.0	right_hand	4	1591041	6.04
1609.003	3.0	both_hand	1	1609003	3.48
1617.484	3.0	rest	3	1617484	6.04
1643.607	3.0	left_hand	2	1643607	4.76
1714.536	3.0	left_hand	2	1714536	6.04
1725.577	3.0	right_hand	4	1725577	6.04
1736.618	3.0	right_hand	4	1736618	5.84
1754.14	3.0	left_hand	2	1754140	3.52
1762.661	3.0	right_hand	4	1762661	6.04
1773.702	3.0	left_hand	2	1773702	6.04
1806.826	3.0	right_hand	4	1806826	5.36
1823.068	3.0	left_hand	2	1823068	5.68
1833.749	3.0	right_hand	4	1833749	5.12
1843.87	3.0	right_hand	4	1843870	6.04
1862.312	3.0	left_hand	2	1862312	3.2
1870.513	3.0	right_hand	4	1870513	6.04
1887.395	3.0	left_hand	2	1887395	6.04
1898.436	3.0	right_hand	4	1898436	6.04
1909.477	3.0	left_hand	2	1909477	5.12
1919.598	3.0	left_hand	2	1919598	4.2
1928.799	3.0	right_hand	4	1928799	6.04
1939.84	3.0	right_hand	4	1939840	6.04
1950.88	3.0	left_hand	2	1950880	6.04
1961.921	3.0	left_hand	2	1961921	6.04
1972.962	3.0	right_hand	4	1972962	6.04
1984.003	3.0	right_hand	4	1984003	6.04
1995.044	3.0	left_hand	2	1995044	3.24
2003.285	3.0	left_hand	2	2003285	4.36
2027.568	3.0	right_hand	4	2027568	6.04
2044.05	3.0	left_hand	2	2044050	6.04
