onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
13.041	3.0	left_hand	2	13041	5.4
23.442	3.0	right_hand	4	23442	4.48
45.085	3.0	right_hand	4	45085	5.4
55.486	3.0	right_hand	4	55486	6.0
73.248	3.0	right_hand	4	73248	4.64
88.89	3.0	left_hand	2	88890	3.52
97.411	3.0	right_hand	4	97411	6.04
108.452	3.0	right_hand	4	108452	6.04
126.254	3.0	left_hand	2	126254	6.04
144.976	3.0	right_hand	4	144976	6.04
156.017	3.0	left_hand	2	156017	6.04
174.299	3.0	right_hand	4	174299	3.0
182.3	3.0	right_hand	4	182300	6.04
193.341	3.0	left_hand	2	193341	6.04
204.382	3.0	right_hand	4	204382	6.04
222.984	3.0	right_hand	4	222984	6.04
234.024	3.0	left_hand	2	234024	6.04
245.065	3.0	right_hand	4	245065	6.04
256.106	3.0	left_hand	2	256106	6.04
267.147	3.0	left_hand	2	267147	6.04
278.188	3.0	right_hand	4	278188	6.04
315.873	3.0	left_hand	2	315873	6.04
326.914	3.0	right_hand	4	326914	3.96
335.875	3.0	right_hand	4	335875	6.04
346.916	3.0	left_hand	2	346916	3.2
362.558	3.0	right_hand	4	362558	6.04
378.84	3.0	right_hand	4	378840	6.04
389.881	3.0	right_hand	4	389881	4.16
399.042	3.0	left_hand	2	399042	4.32
408.363	3.0	left_hand	2	408363	4.12
424.445	3.0	right_hand	4	424445	6.04
448.768	3.0	left_hand	2	448768	6.04
459.808	3.0	left_hand	2	459808	6.04
470.849	3.0	right_hand	4	470849	6.04
481.89	3.0	left_hand	2	481890	6.04
506.493	3.0	right_hand	4	506493	6.04
536.977	3.0	left_hand	2	536977	6.04
563.14	3.0	left_hand	2	563140	6.04
574.181	3.0	right_hand	4	574181	6.04
585.222	3.0	right_hand	4	585222	3.64
593.863	3.0	left_hand	2	593863	6.04
611.665	3.0	right_hand	4	611665	6.04
627.787	3.0	left_hand	2	627787	6.04
652.19	3.0	right_hand	4	652190	6.04
669.152	3.0	left_hand	2	669152	3.92
691.434	3.0	both_hand	1	691434	4.84
736.36	3.0	both_hand	1	736360	5.0
746.361	3.0	rest	3	746361	6.04
772.204	3.0	rest	3	772204	6.04
783.245	3.0	both_hand	1	783245	4.28
805.568	3.0	rest	3	805568	6.04
845.213	3.0	rest	3	845213	4.68
883.057	3.0	both_hand	1	883057	3.56
891.618	3.0	rest	3	891618	4.76
901.379	3.0	rest	3	901379	6.04
919.621	3.0	rest	3	919621	6.04
930.662	3.0	both_hand	1	930662	6.04
941.703	3.0	rest	3	941703	6.04
962.145	3.0	rest	3	962145	5.76
972.906	3.0	both_hand	1	972906	5.2
983.107	3.0	rest	3	983107	4.72
992.828	3.0	both_hand	1	992828	6.04
1003.869	3.0	rest	3	1003869	6.04
1035.313	3.0	rest	3	1035313	3.64
