onset	duration	trial_type	value	sample	triallength
2.0	3.0	left_hand	2	2000	4.88
47.046	3.0	left_hand	2	47046	5.12
57.167	3.0	right_hand	4	57167	3.32
72.169	3.0	left_hand	2	72169	6.04
102.853	3.0	right_hand	4	102853	3.4
111.254	3.0	left_hand	2	111254	6.04
122.295	3.0	right_hand	4	122295	4.4
131.696	3.0	left_hand	2	131696	3.28
147.738	3.0	right_hand	4	147738	5.24
157.979	3.0	left_hand	2	157979	5.72
174.981	3.0	left_hand	2	174981	3.88
190.583	3.0	left_hand	2	190583	3.8
199.384	3.0	right_hand	4	199384	3.84
208.224	3.0	left_hand	2	208224	5.08
218.305	3.0	left_hand	2	218305	3.52
226.826	3.0	right_hand	4	226826	6.04
237.867	3.0	left_hand	2	237867	6.04
255.909	3.0	left_hand	2	255909	6.04
266.95	3.0	right_hand	4	266950	6.04
277.991	3.0	left_hand	2	277991	4.12
287.112	3.0	right_hand	4	287112	3.08
295.193	3.0	right_hand	4	295193	6.04
317.236	3.0	right_hand	4	317236	4.64
345.52	3.0	left_hand	2	345520	5.76
356.281	3.0	right_hand	4	356281	5.6
366.882	3.0	left_hand	2	366882	4.12
376.003	3.0	left_hand	2	376003	4.96
385.964	3.0	right_hand	4	385964	3.96
394.925	3.0	left_hand	2	394925	3.36
417.168	3.0	right_hand	4	417168	3.52
527.344	3.0	right_hand	4	527344	3.48
622.477	3.0	both_hand	1	622477	3.64
631.118	3.0	both_hand	1	631118	3.04
639.159	3.0	rest	3	639159	6.04
650.2	3.0	both_hand	1	650200	5.92
661.121	3.0	rest	3	661121	6.04
672.162	3.0	rest	3	672162	6.04
683.203	3.0	both_hand	1	683203	6.04
694.244	3.0	both_hand	1	694244	6.04
705.285	3.0	rest	3	705285	3.24
713.526	3.0	rest	3	713526	3.88
727.728	3.0	rest	3	727728	3.24
735.969	3.0	both_hand	1	735969	4.04
745.01	3.0	rest	3	745010	6.04
780.535	3.0	rest	3	780535	4.52
790.056	3.0	both_hand	1	790056	5.12
800.176	3.0	rest	3	800176	3.56
850.784	3.0	rest	3	850784	3.68
859.465	3.0	rest	3	859465	6.04
878.467	3.0	rest	3	878467	6.04
894.869	3.0	both_hand	1	894869	3.48
903.35	3.0	rest	3	903350	6.04
922.352	3.0	rest	3	922352	3.4
930.753	3.0	both_hand	1	930753	5.12
955.756	3.0	both_hand	1	955756	6.04
972.038	3.0	rest	3	972038	6.04
983.079	3.0	both_hand	1	983079	3.0
997.52	3.0	rest	3	997520	3.36
1033.725	3.0	rest	3	1033725	3.16
1041.886	3.0	rest	3	1041886	3.0
1056.688	3.0	both_hand	1	1056688	6.04
1079.211	3.0	rest	3	1079211	4.24
1088.452	3.0	rest	3	1088452	6.04
1126.297	3.0	rest	3	1126297	6.04
1143.619	3.0	both_hand	1	1143619	6.0
1159.861	3.0	rest	3	1159861	6.04
1170.902	3.0	rest	3	1170902	6.04
1181.943	3.0	both_hand	1	1181943	4.04
1207.906	3.0	right_hand	4	1207906	6.04
1218.947	3.0	both_hand	1	1218947	6.04
1229.988	3.0	left_hand	2	1229988	6.04
1277.474	3.0	right_hand	4	1277474	3.36
1292.476	3.0	right_hand	4	1292476	4.92
1309.958	3.0	rest	3	1309958	6.04
1320.999	3.0	both_hand	1	1320999	3.16
1329.16	3.0	rest	3	1329160	5.8
1339.961	3.0	left_hand	2	1339961	3.68
1348.642	3.0	both_hand	1	1348642	4.2
1357.843	3.0	right_hand	4	1357843	6.04
1368.884	3.0	both_hand	1	1368884	4.6
1393.487	3.0	left_hand	2	1393487	6.04
1411.048	3.0	left_hand	2	1411048	5.6
1421.649	3.0	both_hand	1	1421649	3.28
1444.972	3.0	rest	3	1444972	4.76
1454.733	3.0	left_hand	2	1454733	3.4
1470.295	3.0	both_hand	1	1470295	3.4
1478.696	3.0	right_hand	4	1478696	6.04
1503.659	3.0	both_hand	1	1503659	6.04
1529.542	3.0	right_hand	4	1529542	6.04
1554.385	3.0	left_hand	2	1554385	6.04
1573.147	3.0	left_hand	2	1573147	6.04
1598.79	3.0	both_hand	1	1598790	6.04
1615.512	3.0	right_hand	4	1615512	3.12
1630.353	3.0	both_hand	1	1630353	6.04
1641.394	3.0	rest	3	1641394	6.04
1652.435	3.0	both_hand	1	1652435	6.04
1663.476	3.0	right_hand	4	1663476	4.64
1680.358	3.0	left_hand	2	1680358	3.28
1695.84	3.0	rest	3	1695840	3.28
1732.565	3.0	both_hand	1	1732565	6.04
1743.606	3.0	both_hand	1	1743606	6.04
1761.688	3.0	right_hand	4	1761688	3.84
1770.529	3.0	left_hand	2	1770529	4.4
1779.93	3.0	left_hand	2	1779930	4.12
1796.932	3.0	rest	3	1796932	5.64
1807.573	3.0	both_hand	1	1807573	6.04
1826.335	3.0	rest	3	1826335	6.04
1837.376	3.0	both_hand	1	1837376	6.04
1848.416	3.0	left_hand	2	1848416	6.04
1859.457	3.0	right_hand	4	1859457	6.04
1882.42	3.0	left_hand	2	1882420	4.84
1898.862	3.0	left_hand	2	1898862	6.04
1936.547	3.0	left_hand	2	1936547	6.04
1947.588	3.0	right_hand	4	1947588	6.04
1958.629	3.0	left_hand	2	1958629	6.04
1976.751	3.0	left_hand	2	1976751	6.04
1994.273	3.0	left_hand	2	1994273	6.04
2017.756	3.0	left_hand	2	2017756	3.4
2033.678	3.0	left_hand	2	2033678	6.04
2072.763	3.0	left_hand	2	2072763	4.12
2081.884	3.0	right_hand	4	2081884	3.8
2098.446	3.0	right_hand	4	2098446	6.04
2109.487	3.0	left_hand	2	2109487	3.0
2117.488	3.0	right_hand	4	2117488	5.52
2134.13	3.0	left_hand	2	2134130	6.04
2152.652	3.0	left_hand	2	2152652	3.44
2161.093	3.0	left_hand	2	2161093	6.04
2178.615	3.0	left_hand	2	2178615	6.04
2262.946	3.0	left_hand	2	2262946	6.04
2280.708	3.0	left_hand	2	2280708	6.04
2298.43	3.0	left_hand	2	2298430	3.84
2314.112	3.0	right_hand	4	2314112	3.8
2322.913	3.0	left_hand	2	2322913	5.56
2340.035	3.0	left_hand	2	2340035	5.84
2356.357	3.0	right_hand	4	2356357	3.04
2371.079	3.0	right_hand	4	2371079	6.0
2389.281	3.0	right_hand	4	2389281	5.92
2414.324	3.0	left_hand	2	2414324	3.04
2435.767	3.0	right_hand	4	2435767	5.08
2519.738	3.0	rest	3	2519738	6.04
2530.779	3.0	both_hand	1	2530779	6.04
2547.501	3.0	rest	3	2547501	3.88
2556.382	3.0	both_hand	1	2556382	3.64
2572.744	3.0	both_hand	1	2572744	3.48
2586.946	3.0	rest	3	2586946	4.92
2609.229	3.0	both_hand	1	2609229	6.04
2620.27	3.0	both_hand	1	2620270	5.56
2630.831	3.0	rest	3	2630831	3.24
2639.072	3.0	rest	3	2639072	6.04
2650.112	3.0	both_hand	1	2650112	6.04
2661.153	3.0	rest	3	2661153	4.2
2782.211	3.0	both_hand	1	2782211	3.52
2802.014	3.0	both_hand	1	2802014	4.16
2868.543	3.0	both_hand	1	2868543	6.04
2879.584	3.0	both_hand	1	2879584	3.56
2888.145	3.0	rest	3	2888145	6.04
2899.186	3.0	rest	3	2899186	6.04
2942.592	3.0	rest	3	2942592	3.84
3032.364	3.0	both_hand	1	3032364	3.08
3053.007	3.0	right_hand	4	3053007	5.28
3063.288	3.0	both_hand	1	3063288	5.8
3074.089	3.0	left_hand	2	3074089	4.04
3096.852	3.0	left_hand	2	3096852	3.4
3111.814	3.0	both_hand	1	3111814	6.04
3122.855	3.0	right_hand	4	3122855	5.36
3133.216	3.0	both_hand	1	3133216	6.04
3179.062	3.0	both_hand	1	3179062	6.04
3190.103	3.0	right_hand	4	3190103	4.2
3206.544	3.0	both_hand	1	3206544	5.44
3243.069	3.0	left_hand	2	3243069	5.52
3253.59	3.0	both_hand	1	3253590	3.36
3268.032	3.0	left_hand	2	3268032	6.04
3286.234	3.0	rest	3	3286234	5.12
