onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
13.041	3.0	left_hand	2	13041	6.04
187.186	3.0	right_hand	4	187186	3.04
201.028	3.0	right_hand	4	201028	3.6
231.512	3.0	right_hand	4	231512	3.04
239.553	3.0	left_hand	2	239553	4.72
256.675	3.0	right_hand	4	256675	6.04
267.716	3.0	left_hand	2	267716	5.24
285.798	3.0	left_hand	2	285798	5.96
492.713	3.0	both_hand	1	492713	4.72
516.716	3.0	rest	3	516716	4.56
526.277	3.0	both_hand	1	526277	6.04
544.119	3.0	rest	3	544119	6.04
657.096	3.0	both_hand	1	657096	3.48
682.78	3.0	rest	3	682780	6.04
693.821	3.0	rest	3	693821	6.04
704.862	3.0	both_hand	1	704862	4.36
719.664	3.0	both_hand	1	719664	6.04
730.705	3.0	both_hand	1	730705	4.72
747.827	3.0	rest	3	747827	6.04
758.868	3.0	both_hand	1	758868	5.24
769.109	3.0	rest	3	769109	6.04
811.755	3.0	rest	3	811755	6.04
982.66	3.0	rest	3	982660	3.24
998.102	3.0	rest	3	998102	4.12
1007.223	3.0	both_hand	1	1007223	3.24
1015.464	3.0	rest	3	1015464	4.4
1024.864	3.0	right_hand	4	1024864	3.4
1060.109	3.0	both_hand	1	1060109	3.08
1068.19	3.0	rest	3	1068190	3.2
1128.639	3.0	right_hand	4	1128639	6.04
1222.731	3.0	left_hand	2	1222731	4.2
1231.932	3.0	rest	3	1231932	3.32
1246.334	3.0	right_hand	4	1246334	6.04
1257.375	3.0	right_hand	4	1257375	6.04
1286.739	3.0	right_hand	4	1286739	5.56
1304.061	3.0	both_hand	1	1304061	3.24
1312.302	3.0	left_hand	2	1312302	4.28
1328.064	3.0	rest	3	1328064	4.24
1337.305	3.0	both_hand	1	1337305	6.04
1348.346	3.0	right_hand	4	1348346	3.68
1375.869	3.0	both_hand	1	1375869	6.04
1386.91	3.0	left_hand	2	1386910	6.04
1397.951	3.0	right_hand	4	1397951	6.04
1408.992	3.0	left_hand	2	1408992	6.04
1420.032	3.0	rest	3	1420032	4.36
1429.393	3.0	both_hand	1	1429393	3.68
1438.074	3.0	both_hand	1	1438074	6.04
1449.115	3.0	rest	3	1449115	6.04
1460.156	3.0	left_hand	2	1460156	6.04
1471.197	3.0	right_hand	4	1471197	5.28
1481.478	3.0	right_hand	4	1481478	6.04
1492.519	3.0	both_hand	1	1492519	6.04
1503.56	3.0	rest	3	1503560	5.44
1514.001	3.0	left_hand	2	1514001	3.44
1522.442	3.0	rest	3	1522442	6.04
1533.483	3.0	left_hand	2	1533483	6.04
1551.125	3.0	right_hand	4	1551125	6.04
1562.166	3.0	right_hand	4	1562166	6.04
1579.448	3.0	left_hand	2	1579448	6.04
1598.29	3.0	rest	3	1598290	6.04
1615.172	3.0	right_hand	4	1615172	6.04
1626.213	3.0	left_hand	2	1626213	6.04
1655.896	3.0	left_hand	2	1655896	6.04
1687.02	3.0	right_hand	4	1687020	5.8
1697.821	3.0	left_hand	2	1697821	5.84
1720.864	3.0	left_hand	2	1720864	6.04
1731.905	3.0	right_hand	4	1731905	6.04
1742.946	3.0	left_hand	2	1742946	5.36
1763.749	3.0	right_hand	4	1763749	3.6
1772.35	3.0	left_hand	2	1772350	6.04
1783.391	3.0	right_hand	4	1783391	6.04
1794.432	3.0	left_hand	2	1794432	6.04
