onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
13.041	3.0	left_hand	2	13041	3.12
21.162	3.0	right_hand	4	21162	6.04
39.404	3.0	left_hand	2	39404	3.8
55.446	3.0	left_hand	2	55446	3.56
64.007	3.0	right_hand	4	64007	6.04
75.048	3.0	right_hand	4	75048	3.96
84.009	3.0	left_hand	2	84009	3.16
92.17	3.0	right_hand	4	92170	6.04
103.211	3.0	left_hand	2	103211	6.04
114.252	3.0	right_hand	4	114252	4.92
124.173	3.0	left_hand	2	124173	3.44
132.614	3.0	left_hand	2	132614	6.04
143.655	3.0	right_hand	4	143655	6.04
154.696	3.0	left_hand	2	154696	5.52
165.217	3.0	right_hand	4	165217	6.04
176.258	3.0	right_hand	4	176258	6.04
187.299	3.0	left_hand	2	187299	6.04
198.34	3.0	right_hand	4	198340	4.36
207.701	3.0	left_hand	2	207701	3.52
246.826	3.0	left_hand	2	246826	5.48
257.307	3.0	left_hand	2	257307	6.04
268.348	3.0	right_hand	4	268348	3.24
276.589	3.0	right_hand	4	276589	5.56
287.15	3.0	left_hand	2	287150	3.2
295.351	3.0	right_hand	4	295351	6.04
306.392	3.0	left_hand	2	306392	6.04
317.433	3.0	left_hand	2	317433	6.04
328.474	3.0	right_hand	4	328474	6.04
339.515	3.0	right_hand	4	339515	6.04
350.556	3.0	left_hand	2	350556	4.2
359.757	3.0	right_hand	4	359757	6.04
378.199	3.0	right_hand	4	378199	6.04
396.041	3.0	left_hand	2	396041	6.04
407.082	3.0	right_hand	4	407082	6.04
418.123	3.0	right_hand	4	418123	4.4
433.525	3.0	left_hand	2	433525	6.04
444.566	3.0	right_hand	4	444566	6.04
455.607	3.0	right_hand	4	455607	6.04
466.648	3.0	left_hand	2	466648	6.04
484.369	3.0	right_hand	4	484369	6.04
495.41	3.0	right_hand	4	495410	6.04
506.451	3.0	left_hand	2	506451	3.44
522.173	3.0	right_hand	4	522173	6.04
539.575	3.0	left_hand	2	539575	6.04
550.616	3.0	left_hand	2	550616	4.12
567.618	3.0	right_hand	4	567618	5.56
578.179	3.0	left_hand	2	578179	3.0
586.18	3.0	left_hand	2	586180	6.04
597.221	3.0	right_hand	4	597221	6.04
608.262	3.0	right_hand	4	608262	6.0
619.263	3.0	left_hand	2	619263	6.04
644.426	3.0	left_hand	2	644426	6.04
662.588	3.0	right_hand	4	662588	6.04
679.35	3.0	right_hand	4	679350	5.68
690.031	3.0	left_hand	2	690031	6.04
701.072	3.0	right_hand	4	701072	5.64
711.712	3.0	rest	3	711712	3.52
733.555	3.0	rest	3	733555	3.72
742.276	3.0	rest	3	742276	6.04
753.317	3.0	both_hand	1	753317	5.28
763.598	3.0	rest	3	763598	6.04
774.639	3.0	both_hand	1	774639	3.84
783.48	3.0	rest	3	783480	6.04
794.521	3.0	both_hand	1	794521	4.0
803.522	3.0	both_hand	1	803522	4.68
819.084	3.0	rest	3	819084	6.04
830.125	3.0	both_hand	1	830125	6.04
841.166	3.0	both_hand	1	841166	4.12
858.168	3.0	rest	3	858168	6.04
880.811	3.0	both_hand	1	880811	6.04
891.852	3.0	both_hand	1	891852	6.04
902.893	3.0	rest	3	902893	6.04
913.934	3.0	rest	3	913934	6.04
924.975	3.0	both_hand	1	924975	6.04
936.016	3.0	rest	3	936016	6.04
952.137	3.0	both_hand	1	952137	6.04
963.178	3.0	rest	3	963178	3.44
971.619	3.0	rest	3	971619	6.04
982.66	3.0	both_hand	1	982660	6.04
993.701	3.0	both_hand	1	993701	6.04
1004.742	3.0	rest	3	1004742	6.04
1015.783	3.0	rest	3	1015783	6.04
1026.824	3.0	both_hand	1	1026824	6.04
1037.865	3.0	rest	3	1037865	6.04
1048.906	3.0	both_hand	1	1048906	6.04
1059.947	3.0	both_hand	1	1059947	6.04
1076.029	3.0	rest	3	1076029	6.04
1094.311	3.0	both_hand	1	1094311	6.04
1105.352	3.0	rest	3	1105352	5.24
1121.994	3.0	rest	3	1121994	6.04
1133.035	3.0	both_hand	1	1133035	3.04
1141.076	3.0	rest	3	1141076	6.04
1152.117	3.0	rest	3	1152117	6.04
1163.158	3.0	both_hand	1	1163158	5.52
1173.679	3.0	rest	3	1173679	6.04
1184.72	3.0	both_hand	1	1184720	3.88
1207.562	3.0	both_hand	1	1207562	5.68
1218.243	3.0	rest	3	1218243	6.04
1236.565	3.0	rest	3	1236565	6.04
1247.606	3.0	rest	3	1247606	6.04
1258.647	3.0	both_hand	1	1258647	3.64
1267.288	3.0	rest	3	1267288	5.32
1294.092	3.0	both_hand	1	1294092	5.28
1311.054	3.0	rest	3	1311054	6.04
1327.976	3.0	rest	3	1327976	6.04
1344.698	3.0	both_hand	1	1344698	5.8
1355.499	3.0	rest	3	1355499	6.04
1366.54	3.0	rest	3	1366540	6.04
1391.503	3.0	both_hand	1	1391503	6.04
1409.504	3.0	right_hand	4	1409504	3.76
1418.265	3.0	left_hand	2	1418265	3.52
1426.786	3.0	both_hand	1	1426786	5.68
1443.468	3.0	left_hand	2	1443468	3.04
1451.509	3.0	rest	3	1451509	3.16
1459.67	3.0	right_hand	4	1459670	6.04
1476.112	3.0	right_hand	4	1476112	5.08
1486.193	3.0	rest	3	1486193	4.36
1503.115	3.0	both_hand	1	1503115	4.2
1538.12	3.0	rest	3	1538120	3.36
1546.481	3.0	right_hand	4	1546481	6.04
1575.605	3.0	right_hand	4	1575605	4.56
1591.247	3.0	left_hand	2	1591247	3.4
1599.648	3.0	both_hand	1	1599648	5.2
1630.411	3.0	left_hand	2	1630411	3.6
1645.893	3.0	rest	3	1645893	3.08
1667.736	3.0	both_hand	1	1667736	3.08
1719.984	3.0	rest	3	1719984	4.44
1729.425	3.0	both_hand	1	1729425	4.28
1738.706	3.0	right_hand	4	1738706	4.4
1753.748	3.0	rest	3	1753748	6.04
1764.789	3.0	both_hand	1	1764789	6.04
1790.552	3.0	right_hand	4	1790552	4.6
1800.152	3.0	both_hand	1	1800152	6.04
1811.193	3.0	left_hand	2	1811193	6.04
1822.234	3.0	left_hand	2	1822234	3.48
1836.716	3.0	right_hand	4	1836716	5.36
