onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
18.882	3.0	left_hand	2	18882	3.64
41.565	3.0	left_hand	2	41565	6.04
72.809	3.0	right_hand	4	72809	6.04
83.85	3.0	left_hand	2	83850	6.04
94.891	3.0	right_hand	4	94891	6.04
105.932	3.0	left_hand	2	105932	5.12
116.053	3.0	right_hand	4	116053	6.04
127.094	3.0	right_hand	4	127094	6.04
138.135	3.0	left_hand	2	138135	6.04
162.738	3.0	right_hand	4	162738	3.88
171.619	3.0	left_hand	2	171619	4.2
212.504	3.0	left_hand	2	212504	6.04
229.186	3.0	left_hand	2	229186	3.76
237.947	3.0	left_hand	2	237947	4.96
247.908	3.0	right_hand	4	247908	6.04
258.949	3.0	left_hand	2	258949	4.44
276.031	3.0	right_hand	4	276031	3.68
291.153	3.0	right_hand	4	291153	6.04
302.194	3.0	left_hand	2	302194	4.52
318.636	3.0	left_hand	2	318636	4.84
356.241	3.0	right_hand	4	356241	3.4
377.924	3.0	right_hand	4	377924	6.04
409.568	3.0	left_hand	2	409568	3.2
423.969	3.0	left_hand	2	423969	6.04
441.451	3.0	left_hand	2	441451	3.0
456.613	3.0	right_hand	4	456613	6.04
467.654	3.0	left_hand	2	467654	4.2
476.855	3.0	right_hand	4	476855	3.96
535.303	3.0	right_hand	4	535303	6.04
553.505	3.0	left_hand	2	553505	4.2
584.909	3.0	right_hand	4	584909	5.16
601.351	3.0	left_hand	2	601351	4.4
632.034	3.0	both_hand	1	632034	4.8
641.835	3.0	rest	3	641835	6.04
652.876	3.0	rest	3	652876	3.32
661.197	3.0	both_hand	1	661197	4.48
670.678	3.0	rest	3	670678	3.76
679.439	3.0	both_hand	1	679439	6.04
690.48	3.0	rest	3	690480	6.04
701.521	3.0	both_hand	1	701521	6.04
712.562	3.0	rest	3	712562	6.04
730.644	3.0	both_hand	1	730644	6.04
741.685	3.0	rest	3	741685	6.04
760.167	3.0	both_hand	1	760167	5.4
770.568	3.0	both_hand	1	770568	5.8
781.369	3.0	rest	3	781369	6.04
792.41	3.0	both_hand	1	792410	5.56
823.454	3.0	rest	3	823454	4.12
845.136	3.0	rest	3	845136	5.68
870.299	3.0	both_hand	1	870299	3.12
885.101	3.0	rest	3	885101	3.4
893.502	3.0	both_hand	1	893502	6.04
