onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
33.964	3.0	left_hand	2	33964	3.0
69.009	3.0	left_hand	2	69009	5.56
86.971	3.0	left_hand	2	86971	3.0
94.972	3.0	left_hand	2	94972	5.68
127.536	3.0	left_hand	2	127536	6.04
145.338	3.0	right_hand	4	145338	6.04
186.784	3.0	left_hand	2	186784	6.04
197.824	3.0	right_hand	4	197824	6.04
215.746	3.0	right_hand	4	215746	3.0
223.747	3.0	left_hand	2	223747	6.04
242.549	3.0	right_hand	4	242549	6.04
253.59	3.0	left_hand	2	253590	4.16
262.751	3.0	right_hand	4	262751	5.64
286.434	3.0	left_hand	2	286434	6.04
303.156	3.0	left_hand	2	303156	6.04
322.038	3.0	left_hand	2	322038	6.04
333.079	3.0	right_hand	4	333079	3.16
341.24	3.0	left_hand	2	341240	5.36
351.601	3.0	left_hand	2	351601	4.6
382.485	3.0	left_hand	2	382485	6.04
393.526	3.0	right_hand	4	393526	4.72
403.247	3.0	left_hand	2	403247	4.36
412.608	3.0	right_hand	4	412608	3.96
421.568	3.0	right_hand	4	421568	3.36
450.012	3.0	right_hand	4	450012	6.04
461.053	3.0	left_hand	2	461053	5.04
471.094	3.0	left_hand	2	471094	6.04
482.135	3.0	right_hand	4	482135	3.92
491.056	3.0	left_hand	2	491056	6.04
529.261	3.0	left_hand	2	529261	3.16
537.422	3.0	right_hand	4	537422	3.16
545.583	3.0	left_hand	2	545583	3.76
554.344	3.0	left_hand	2	554344	6.04
573.066	3.0	left_hand	2	573066	6.04
584.107	3.0	right_hand	4	584107	6.04
595.148	3.0	right_hand	4	595148	6.04
606.189	3.0	left_hand	2	606189	6.04
624.391	3.0	left_hand	2	624391	3.36
652.794	3.0	rest	3	652794	5.8
671.036	3.0	both_hand	1	671036	6.04
682.077	3.0	rest	3	682077	3.68
690.758	3.0	rest	3	690758	3.28
705.72	3.0	both_hand	1	705720	4.76
715.481	3.0	rest	3	715481	3.24
753.567	3.0	rest	3	753567	5.24
784.371	3.0	rest	3	784371	6.04
800.933	3.0	both_hand	1	800933	3.2
809.134	3.0	rest	3	809134	5.52
832.896	3.0	rest	3	832896	6.04
849.858	3.0	both_hand	1	849858	3.16
878.182	3.0	rest	3	878182	3.8
886.983	3.0	rest	3	886983	6.04
898.024	3.0	both_hand	1	898024	3.48
906.505	3.0	rest	3	906505	6.04
930.668	3.0	both_hand	1	930668	4.8
940.469	3.0	rest	3	940469	6.04
957.591	3.0	both_hand	1	957591	3.36
965.952	3.0	rest	3	965952	6.04
976.993	3.0	both_hand	1	976993	6.04
988.034	3.0	rest	3	988034	3.04
1021.919	3.0	both_hand	1	1021919	6.04
1032.96	3.0	rest	3	1032960	3.04
1047.361	3.0	rest	3	1047361	6.04
1058.402	3.0	both_hand	1	1058402	6.04
1074.524	3.0	rest	3	1074524	6.04
1114.409	3.0	both_hand	1	1114409	6.04
1146.093	3.0	rest	3	1146093	5.08
1169.136	3.0	both_hand	1	1169136	3.92
1205.781	3.0	both_hand	1	1205781	3.4
1220.103	3.0	both_hand	1	1220103	5.76
1245.225	3.0	rest	3	1245225	6.04
1308.874	3.0	rest	3	1308874	3.92
1338.718	3.0	left_hand	2	1338718	3.64
1378.724	3.0	left_hand	2	1378724	5.6
1389.325	3.0	right_hand	4	1389325	3.88
1398.206	3.0	both_hand	1	1398206	3.0
1406.207	3.0	rest	3	1406207	6.04
1425.208	3.0	left_hand	2	1425208	3.56
1448.251	3.0	right_hand	4	1448251	5.04
1458.292	3.0	left_hand	2	1458292	4.32
1467.613	3.0	rest	3	1467613	3.2
1475.814	3.0	both_hand	1	1475814	6.04
1486.855	3.0	right_hand	4	1486855	4.76
