onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	3.52
22.683	3.0	right_hand	4	22683	6.04
59.448	3.0	left_hand	2	59448	6.04
77.17	3.0	right_hand	4	77170	6.04
94.932	3.0	right_hand	4	94932	3.8
117.455	3.0	right_hand	4	117455	6.04
128.496	3.0	right_hand	4	128496	6.04
147.378	3.0	right_hand	4	147378	4.08
163.46	3.0	right_hand	4	163460	6.04
181.822	3.0	left_hand	2	181822	4.6
209.665	3.0	left_hand	2	209665	6.04
220.706	3.0	right_hand	4	220706	5.84
231.547	3.0	right_hand	4	231547	3.96
240.508	3.0	left_hand	2	240508	6.04
251.549	3.0	right_hand	4	251549	4.64
261.19	3.0	left_hand	2	261190	6.04
272.231	3.0	left_hand	2	272231	5.44
282.672	3.0	right_hand	4	282672	6.04
293.713	3.0	left_hand	2	293713	3.16
339.92	3.0	left_hand	2	339920	4.32
356.842	3.0	left_hand	2	356842	3.2
370.844	3.0	right_hand	4	370844	3.32
379.165	3.0	right_hand	4	379165	4.12
388.286	3.0	left_hand	2	388286	4.2
403.648	3.0	left_hand	2	403648	3.44
412.088	3.0	right_hand	4	412088	6.04
423.129	3.0	left_hand	2	423129	3.88
437.891	3.0	right_hand	4	437891	4.88
453.493	3.0	right_hand	4	453493	6.04
486.337	3.0	right_hand	4	486337	6.04
511.5	3.0	left_hand	2	511500	4.0
532.503	3.0	right_hand	4	532503	5.56
550.865	3.0	left_hand	2	550865	6.04
599.431	3.0	left_hand	2	599431	3.96
608.392	3.0	right_hand	4	608392	3.12
629.674	3.0	both_hand	1	629674	3.04
663.959	3.0	both_hand	1	663959	6.04
693.803	3.0	rest	3	693803	3.4
702.204	3.0	rest	3	702204	6.04
744.77	3.0	both_hand	1	744770	5.28
755.051	3.0	rest	3	755051	4.24
770.333	3.0	rest	3	770333	3.28
826.82	3.0	both_hand	1	826820	5.48
837.301	3.0	both_hand	1	837301	6.04
854.743	3.0	rest	3	854743	4.12
863.864	3.0	both_hand	1	863864	3.12
879.666	3.0	rest	3	879666	5.84
915.911	3.0	rest	3	915911	5.2
926.112	3.0	both_hand	1	926112	3.2
934.313	3.0	both_hand	1	934313	3.04
956.196	3.0	rest	3	956196	5.32
979.879	3.0	rest	3	979879	4.2
1049.888	3.0	rest	3	1049888	4.52
1059.409	3.0	both_hand	1	1059409	3.84
1074.611	3.0	both_hand	1	1074611	4.84
1084.452	3.0	both_hand	1	1084452	6.04
1108.455	3.0	both_hand	1	1108455	3.36
1261.558	3.0	rest	3	1261558	4.04
1270.599	3.0	left_hand	2	1270599	3.24
1278.84	3.0	rest	3	1278840	3.88
1342.728	3.0	both_hand	1	1342728	3.92
1357.93	3.0	right_hand	4	1357930	5.64
1381.093	3.0	left_hand	2	1381093	6.04
1412.337	3.0	both_hand	1	1412337	3.92
1427.419	3.0	rest	3	1427419	3.0
1532.355	3.0	left_hand	2	1532355	6.04
1549.477	3.0	both_hand	1	1549477	3.76
1558.238	3.0	left_hand	2	1558238	3.0
1572.68	3.0	rest	3	1572680	6.04
1684.536	3.0	right_hand	4	1684536	6.04
1727.622	3.0	right_hand	4	1727622	6.04
1738.663	3.0	left_hand	2	1738663	3.12
1746.784	3.0	left_hand	2	1746784	3.92
1755.705	3.0	right_hand	4	1755705	6.04
1772.427	3.0	right_hand	4	1772427	3.08
1803.231	3.0	left_hand	2	1803231	6.04
1827.194	3.0	right_hand	4	1827194	4.16
1836.355	3.0	left_hand	2	1836355	6.04
1860.318	3.0	right_hand	4	1860318	6.04
1871.359	3.0	left_hand	2	1871359	3.88
1912.164	3.0	left_hand	2	1912164	4.04
1933.487	3.0	left_hand	2	1933487	6.04
1944.528	3.0	right_hand	4	1944528	4.84
1960.65	3.0	right_hand	4	1960650	6.04
1971.691	3.0	left_hand	2	1971691	3.84
1980.532	3.0	right_hand	4	1980532	4.72
1990.253	3.0	left_hand	2	1990253	6.04
2054.142	3.0	left_hand	2	2054142	4.36
2063.503	3.0	left_hand	2	2063503	6.04
2074.544	3.0	right_hand	4	2074544	3.36
2082.904	3.0	left_hand	2	2082904	6.04
2181.318	3.0	right_hand	4	2181318	4.0
2190.319	3.0	left_hand	2	2190319	4.32
2199.64	3.0	left_hand	2	2199640	6.04
2210.681	3.0	right_hand	4	2210681	6.04
2233.164	3.0	right_hand	4	2233164	6.04
2244.205	3.0	left_hand	2	2244205	3.84
2253.046	3.0	right_hand	4	2253046	5.52
2263.567	3.0	left_hand	2	2263567	4.96
2287.209	3.0	both_hand	1	2287209	4.16
2296.37	3.0	both_hand	1	2296370	6.04
2320.453	3.0	rest	3	2320453	4.12
2329.574	3.0	rest	3	2329574	5.2
2366.659	3.0	both_hand	1	2366659	3.76
2399.904	3.0	both_hand	1	2399904	6.04
2416.986	3.0	both_hand	1	2416986	4.52
2426.507	3.0	rest	3	2426507	4.84
2442.269	3.0	rest	3	2442269	3.32
2507.278	3.0	rest	3	2507278	3.28
2515.559	3.0	both_hand	1	2515559	6.04
2563.486	3.0	both_hand	1	2563486	3.68
2599.771	3.0	both_hand	1	2599771	6.04
2667.38	3.0	rest	3	2667380	6.04
2705.625	3.0	both_hand	1	2705625	6.04
2716.666	3.0	both_hand	1	2716666	4.2
2725.867	3.0	rest	3	2725867	4.2
2773.794	3.0	both_hand	1	2773794	6.04
2812.119	3.0	both_hand	1	2812119	4.84
2828.44	3.0	right_hand	4	2828440	3.28
2836.721	3.0	left_hand	2	2836721	3.96
2880.448	3.0	left_hand	2	2880448	4.44
2907.372	3.0	left_hand	2	2907372	4.2
3050.434	3.0	left_hand	2	3050434	6.04
3061.475	3.0	right_hand	4	3061475	3.12
3138.407	3.0	both_hand	1	3138407	5.0
3162.449	3.0	rest	3	3162449	5.44
3172.89	3.0	left_hand	2	3172890	3.8
3187.892	3.0	both_hand	1	3187892	5.32
3287.827	3.0	right_hand	4	3287827	3.48
3304.189	3.0	rest	3	3304189	3.88
3326.112	3.0	left_hand	2	3326112	3.08
