onset	duration	trial_type	value	sample	triallength
2.0	3.0	left_hand	2	2000	6.04
13.041	3.0	right_hand	4	13041	6.04
24.082	3.0	left_hand	2	24082	6.04
41.444	3.0	left_hand	2	41444	6.04
52.485	3.0	right_hand	4	52485	4.0
61.486	3.0	right_hand	4	61486	6.04
72.527	3.0	left_hand	2	72527	6.04
83.568	3.0	left_hand	2	83568	4.12
99.93	3.0	right_hand	4	99930	4.76
117.052	3.0	left_hand	2	117052	5.36
134.334	3.0	right_hand	4	134334	4.08
157.817	3.0	left_hand	2	157817	6.04
168.858	3.0	left_hand	2	168858	6.04
179.899	3.0	right_hand	4	179899	6.04
190.94	3.0	left_hand	2	190940	4.72
208.342	3.0	left_hand	2	208342	6.04
219.383	3.0	right_hand	4	219383	4.28
242.145	3.0	right_hand	4	242145	6.04
253.186	3.0	left_hand	2	253186	4.68
262.867	3.0	left_hand	2	262867	3.8
271.668	3.0	right_hand	4	271668	4.36
281.029	3.0	left_hand	2	281029	5.32
291.35	3.0	right_hand	4	291350	6.04
302.391	3.0	left_hand	2	302391	6.04
321.273	3.0	left_hand	2	321273	6.04
332.314	3.0	right_hand	4	332314	6.04
343.355	3.0	left_hand	2	343355	6.04
369.318	3.0	right_hand	4	369318	3.04
377.359	3.0	right_hand	4	377359	6.04
388.4	3.0	left_hand	2	388400	6.04
406.562	3.0	right_hand	4	406562	4.0
415.563	3.0	left_hand	2	415563	6.04
426.604	3.0	right_hand	4	426604	5.84
437.445	3.0	left_hand	2	437445	5.96
462.128	3.0	right_hand	4	462128	5.48
478.849	3.0	left_hand	2	478849	6.04
497.131	3.0	right_hand	4	497131	6.04
508.172	3.0	right_hand	4	508172	4.4
517.573	3.0	left_hand	2	517573	6.04
528.614	3.0	left_hand	2	528614	6.04
546.816	3.0	left_hand	2	546816	4.36
556.177	3.0	right_hand	4	556177	6.04
588.261	3.0	left_hand	2	588261	6.04
599.302	3.0	right_hand	4	599302	3.08
607.383	3.0	left_hand	2	607383	4.76
623.825	3.0	left_hand	2	623825	5.88
634.706	3.0	left_hand	2	634706	4.16
643.867	3.0	right_hand	4	643867	6.04
660.909	3.0	left_hand	2	660909	6.04
671.95	3.0	right_hand	4	671950	5.68
689.992	3.0	left_hand	2	689992	6.04
701.032	3.0	both_hand	1	701032	3.08
709.113	3.0	rest	3	709113	5.8
719.914	3.0	rest	3	719914	3.76
728.675	3.0	both_hand	1	728675	3.84
737.516	3.0	both_hand	1	737516	6.04
748.557	3.0	rest	3	748557	4.32
763.799	3.0	both_hand	1	763799	6.04
817.446	3.0	both_hand	1	817446	3.08
831.288	3.0	both_hand	1	831288	6.04
849.33	3.0	both_hand	1	849330	4.0
865.492	3.0	both_hand	1	865492	6.04
876.533	3.0	rest	3	876533	3.52
949.983	3.0	rest	3	949983	6.04
961.024	3.0	both_hand	1	961024	3.0
983.307	3.0	rest	3	983307	4.16
999.269	3.0	rest	3	999269	5.44
1024.752	3.0	rest	3	1024752	6.04
1035.793	3.0	both_hand	1	1035793	6.04
1054.035	3.0	both_hand	1	1054035	6.04
1085.239	3.0	both_hand	1	1085239	3.0
1099.6	3.0	both_hand	1	1099600	4.96
1109.561	3.0	rest	3	1109561	3.16
1124.683	3.0	rest	3	1124683	6.0
1142.765	3.0	both_hand	1	1142765	3.6
1158.847	3.0	both_hand	1	1158847	3.08
1180.69	3.0	both_hand	1	1180690	3.48
1209.414	3.0	rest	3	1209414	3.92
1225.496	3.0	rest	3	1225496	6.04
1243.658	3.0	rest	3	1243658	4.44
1259.9	3.0	both_hand	1	1259900	3.32
1294.504	3.0	both_hand	1	1294504	3.32
1356.393	3.0	both_hand	1	1356393	3.92
1392.958	3.0	rest	3	1392958	4.24
1416.161	3.0	rest	3	1416161	4.48
