onset	duration	trial_type	value	sample	triallength
2.0	3.0	left_hand	2	2000	6.04
19.002	3.0	right_hand	4	19002	6.04
50.726	3.0	right_hand	4	50726	4.76
68.408	3.0	right_hand	4	68408	5.76
85.33	3.0	left_hand	2	85330	6.04
96.371	3.0	right_hand	4	96371	4.68
106.052	3.0	left_hand	2	106052	4.4
115.453	3.0	right_hand	4	115453	4.24
138.496	3.0	left_hand	2	138496	4.44
147.937	3.0	right_hand	4	147937	3.36
163.699	3.0	left_hand	2	163699	6.04
174.74	3.0	left_hand	2	174740	6.04
185.781	3.0	right_hand	4	185781	6.04
204.823	3.0	left_hand	2	204823	3.0
227.185	3.0	left_hand	2	227185	3.64
235.826	3.0	right_hand	4	235826	6.04
259.229	3.0	right_hand	4	259229	6.04
270.27	3.0	left_hand	2	270270	3.68
278.951	3.0	right_hand	4	278951	5.0
288.952	3.0	left_hand	2	288952	5.72
321.356	3.0	left_hand	2	321356	3.0
329.357	3.0	right_hand	4	329357	5.56
339.918	3.0	left_hand	2	339918	3.28
348.199	3.0	left_hand	2	348199	3.12
387.964	3.0	left_hand	2	387964	6.04
405.526	3.0	left_hand	2	405526	3.44
439.53	3.0	right_hand	4	439530	3.8
448.331	3.0	left_hand	2	448331	6.04
472.414	3.0	right_hand	4	472414	5.92
490.016	3.0	left_hand	2	490016	5.92
506.378	3.0	right_hand	4	506378	4.72
523.1	3.0	left_hand	2	523100	6.04
554.144	3.0	left_hand	2	554144	5.32
564.465	3.0	right_hand	4	564465	6.04
581.427	3.0	left_hand	2	581427	5.8
606.91	3.0	left_hand	2	606910	4.52
616.431	3.0	right_hand	4	616431	3.64
646.434	3.0	rest	3	646434	4.2
676.718	3.0	rest	3	676718	6.04
701.921	3.0	rest	3	701921	3.2
746.087	3.0	rest	3	746087	6.04
763.849	3.0	both_hand	1	763849	3.84
780.171	3.0	both_hand	1	780171	4.04
817.056	3.0	both_hand	1	817056	4.36
838.978	3.0	both_hand	1	838978	3.44
868.862	3.0	rest	3	868862	4.84
