onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
13.041	3.0	left_hand	2	13041	6.04
24.082	3.0	left_hand	2	24082	3.76
32.843	3.0	right_hand	4	32843	3.52
47.885	3.0	right_hand	4	47885	6.04
58.926	3.0	right_hand	4	58926	4.04
67.967	3.0	left_hand	2	67967	3.32
76.288	3.0	right_hand	4	76288	4.92
104.732	3.0	left_hand	2	104732	6.04
135.456	3.0	left_hand	2	135456	3.4
143.857	3.0	right_hand	4	143857	6.04
154.898	3.0	right_hand	4	154898	6.04
172.02	3.0	right_hand	4	172020	3.04
201.984	3.0	left_hand	2	201984	6.04
220.986	3.0	left_hand	2	220986	6.04
245.829	3.0	left_hand	2	245829	6.04
262.991	3.0	right_hand	4	262991	3.92
318.4	3.0	right_hand	4	318400	3.48
341.723	3.0	right_hand	4	341723	3.64
350.364	3.0	left_hand	2	350364	6.04
361.405	3.0	left_hand	2	361405	6.04
393.928	3.0	right_hand	4	393928	6.04
404.969	3.0	left_hand	2	404969	4.52
442.614	3.0	right_hand	4	442614	4.64
452.255	3.0	left_hand	2	452255	6.04
463.296	3.0	left_hand	2	463296	6.04
480.978	3.0	right_hand	4	480978	6.04
498.82	3.0	left_hand	2	498820	3.2
538.186	3.0	right_hand	4	538186	6.04
549.227	3.0	left_hand	2	549227	4.68
558.908	3.0	left_hand	2	558908	5.68
575.47	3.0	right_hand	4	575470	6.04
586.511	3.0	left_hand	2	586511	6.04
605.152	3.0	both_hand	1	605152	4.44
621.194	3.0	rest	3	621194	6.04
670.361	3.0	both_hand	1	670361	6.04
694.764	3.0	both_hand	1	694764	4.56
710.166	3.0	rest	3	710166	3.84
719.007	3.0	both_hand	1	719007	6.04
748.531	3.0	both_hand	1	748531	4.56
758.092	3.0	rest	3	758092	4.76
767.853	3.0	both_hand	1	767853	6.04
784.935	3.0	rest	3	784935	6.04
795.976	3.0	rest	3	795976	6.04
839.261	3.0	both_hand	1	839261	4.64
856.703	3.0	rest	3	856703	5.24
874.305	3.0	both_hand	1	874305	6.04
885.346	3.0	rest	3	885346	4.76
895.107	3.0	both_hand	1	895107	3.84
903.948	3.0	rest	3	903948	3.0
911.949	3.0	rest	3	911949	3.24
927.311	3.0	rest	3	927311	3.0
955.795	3.0	both_hand	1	955795	6.04
966.836	3.0	rest	3	966836	4.08
989.759	3.0	both_hand	1	989759	4.96
1015.241	3.0	both_hand	1	1015241	4.64
1043.685	3.0	both_hand	1	1043685	6.04
1074.569	3.0	both_hand	1	1074569	4.16
1089.171	3.0	both_hand	1	1089171	6.04
1100.212	3.0	both_hand	1	1100212	3.64
1121.815	3.0	both_hand	1	1121815	6.04
1132.856	3.0	both_hand	1	1132856	3.72
1147.978	3.0	both_hand	1	1147978	6.04
1166.62	3.0	both_hand	1	1166620	6.04
1198.904	3.0	rest	3	1198904	6.04
1209.944	3.0	right_hand	4	1209944	3.92
1226.586	3.0	rest	3	1226586	3.96
1235.547	3.0	both_hand	1	1235547	5.4
1251.189	3.0	rest	3	1251189	3.36
1284.994	3.0	both_hand	1	1284994	6.04
1296.035	3.0	rest	3	1296035	6.04
1307.076	3.0	right_hand	4	1307076	3.0
1315.077	3.0	rest	3	1315077	6.04
1326.118	3.0	left_hand	2	1326118	6.04
1337.159	3.0	both_hand	1	1337159	6.04
1355.641	3.0	left_hand	2	1355641	6.04
