onset	duration	trial_type	value	sample	triallength
16.282	3.0	left_hand	2	16282	3.24
24.523	3.0	right_hand	4	24523	3.6
33.124	3.0	left_hand	2	33124	5.32
43.445	3.0	right_hand	4	43445	5.32
53.766	3.0	right_hand	4	53766	6.04
64.807	3.0	left_hand	2	64807	6.04
75.848	3.0	left_hand	2	75848	6.04
86.889	3.0	right_hand	4	86889	5.12
97.01	3.0	right_hand	4	97010	6.04
108.051	3.0	left_hand	2	108051	4.84
117.892	3.0	right_hand	4	117892	6.04
149.776	3.0	right_hand	4	149776	6.04
160.817	3.0	left_hand	2	160817	3.84
169.658	3.0	left_hand	2	169658	5.84
180.499	3.0	right_hand	4	180499	6.04
199.461	3.0	right_hand	4	199461	3.76
213.503	3.0	left_hand	2	213503	5.6
239.985	3.0	left_hand	2	239985	4.12
249.106	3.0	right_hand	4	249106	6.04
278.79	3.0	right_hand	4	278790	6.04
289.831	3.0	right_hand	4	289831	6.04
300.872	3.0	left_hand	2	300872	4.84
310.713	3.0	right_hand	4	310713	6.04
321.754	3.0	left_hand	2	321754	3.6
342.917	3.0	left_hand	2	342917	6.04
353.958	3.0	right_hand	4	353958	4.24
363.199	3.0	right_hand	4	363199	6.04
374.24	3.0	left_hand	2	374240	6.04
385.281	3.0	left_hand	2	385281	4.0
394.282	3.0	right_hand	4	394282	6.04
405.323	3.0	right_hand	4	405323	6.04
416.364	3.0	left_hand	2	416364	6.04
427.405	3.0	left_hand	2	427405	3.36
435.766	3.0	right_hand	4	435766	6.04
454.608	3.0	right_hand	4	454608	5.96
465.568	3.0	right_hand	4	465568	6.04
476.609	3.0	left_hand	2	476609	6.04
487.65	3.0	left_hand	2	487650	6.04
504.052	3.0	right_hand	4	504052	4.72
513.773	3.0	left_hand	2	513773	4.12
541.017	3.0	left_hand	2	541017	6.04
552.058	3.0	right_hand	4	552058	6.04
563.099	3.0	left_hand	2	563099	6.04
588.702	3.0	right_hand	4	588702	4.08
603.664	3.0	left_hand	2	603664	6.04
614.705	3.0	right_hand	4	614705	3.12
622.826	3.0	right_hand	4	622826	4.04
631.867	3.0	left_hand	2	631867	3.0
639.868	3.0	right_hand	4	639868	3.8
648.669	3.0	left_hand	2	648669	5.4
659.07	3.0	left_hand	2	659070	5.8
676.272	3.0	right_hand	4	676272	6.04
719.997	3.0	both_hand	1	719997	3.24
728.238	3.0	rest	3	728238	3.56
751.801	3.0	rest	3	751801	5.48
762.282	3.0	both_hand	1	762282	5.52
772.803	3.0	rest	3	772803	6.04
800.927	3.0	rest	3	800927	6.04
811.968	3.0	rest	3	811968	5.6
822.569	3.0	both_hand	1	822569	5.36
840.491	3.0	rest	3	840491	3.84
849.332	3.0	both_hand	1	849332	6.04
873.375	3.0	rest	3	873375	6.04
884.416	3.0	rest	3	884416	6.04
895.456	3.0	both_hand	1	895456	6.04
921.739	3.0	both_hand	1	921739	5.2
964.305	3.0	rest	3	964305	6.04
975.346	3.0	both_hand	1	975346	6.04
986.387	3.0	both_hand	1	986387	3.92
1002.469	3.0	both_hand	1	1002469	3.44
1044.475	3.0	both_hand	1	1044475	3.16
1059.637	3.0	rest	3	1059637	3.84
1068.478	3.0	both_hand	1	1068478	5.68
1111.643	3.0	rest	3	1111643	3.04
1119.684	3.0	rest	3	1119684	5.0
1129.685	3.0	both_hand	1	1129685	3.44
1150.368	3.0	rest	3	1150368	4.52
1159.889	3.0	both_hand	1	1159889	3.76
1182.452	3.0	rest	3	1182452	3.04
1190.493	3.0	both_hand	1	1190493	3.04
1204.815	3.0	both_hand	1	1204815	3.04
1225.178	3.0	both_hand	1	1225178	4.84
1248.261	3.0	both_hand	1	1248261	5.92
1310.668	3.0	right_hand	4	1310668	6.04
1346.313	3.0	left_hand	2	1346313	5.48
1362.995	3.0	both_hand	1	1362995	3.28
1371.276	3.0	left_hand	2	1371276	6.04
1389.438	3.0	both_hand	1	1389438	4.0
1415.042	3.0	right_hand	4	1415042	6.04
1463.848	3.0	rest	3	1463848	3.36
1477.41	3.0	left_hand	2	1477410	3.72
1512.175	3.0	both_hand	1	1512175	3.24
1533.098	3.0	right_hand	4	1533098	4.16
1562.182	3.0	both_hand	1	1562182	4.2
1571.383	3.0	right_hand	4	1571383	5.44
1595.306	3.0	rest	3	1595306	4.8
1605.107	3.0	left_hand	2	1605107	6.04
1616.148	3.0	rest	3	1616148	3.44
1629.75	3.0	both_hand	1	1629750	6.04
1640.791	3.0	right_hand	4	1640791	3.8
1670.314	3.0	rest	3	1670314	4.96
1680.275	3.0	both_hand	1	1680275	3.04
1695.677	3.0	right_hand	4	1695677	4.04
1704.718	3.0	right_hand	4	1704718	5.04
1727.881	3.0	rest	3	1727881	5.28
1738.162	3.0	rest	3	1738162	3.0
1773.047	3.0	right_hand	4	1773047	3.4
1781.448	3.0	both_hand	1	1781448	4.56
1803.611	3.0	left_hand	2	1803611	6.04
1822.053	3.0	right_hand	4	1822053	3.08
1835.935	3.0	both_hand	1	1835935	6.04
1853.776	3.0	left_hand	2	1853776	6.04
1886.06	3.0	left_hand	2	1886060	5.04
1896.101	3.0	right_hand	4	1896101	4.28
1905.382	3.0	left_hand	2	1905382	3.8
1920.344	3.0	left_hand	2	1920344	4.24
1944.507	3.0	left_hand	2	1944507	6.04
1955.548	3.0	right_hand	4	1955548	6.04
1986.232	3.0	right_hand	4	1986232	6.04
1997.273	3.0	left_hand	2	1997273	6.04
2008.314	3.0	right_hand	4	2008314	6.04
2026.396	3.0	left_hand	2	2026396	6.04
2037.437	3.0	right_hand	4	2037437	5.32
2047.758	3.0	right_hand	4	2047758	4.24
2056.999	3.0	left_hand	2	2056999	4.28
2078.881	3.0	right_hand	4	2078881	3.96
2087.842	3.0	left_hand	2	2087842	6.04
2098.883	3.0	right_hand	4	2098883	3.24
2107.124	3.0	left_hand	2	2107124	6.04
2118.165	3.0	right_hand	4	2118165	6.04
2129.206	3.0	left_hand	2	2129206	6.04
2140.247	3.0	right_hand	4	2140247	3.08
2182.293	3.0	left_hand	2	2182293	6.04
2217.417	3.0	left_hand	2	2217417	6.04
2228.458	3.0	right_hand	4	2228458	6.04
2246.98	3.0	right_hand	4	2246980	5.0
2262.222	3.0	right_hand	4	2262222	3.12
2270.343	3.0	left_hand	2	2270343	6.04
2281.384	3.0	right_hand	4	2281384	3.68
2290.064	3.0	right_hand	4	2290064	3.48
2311.267	3.0	left_hand	2	2311267	6.04
2332.789	3.0	left_hand	2	2332789	3.28
2341.07	3.0	left_hand	2	2341070	6.04
2352.111	3.0	right_hand	4	2352111	6.04
2363.152	3.0	right_hand	4	2363152	3.44
2371.593	3.0	left_hand	2	2371593	6.04
2382.634	3.0	left_hand	2	2382634	6.04
2393.675	3.0	right_hand	4	2393675	3.48
2402.156	3.0	left_hand	2	2402156	6.04
2413.197	3.0	right_hand	4	2413197	6.04
2429.519	3.0	left_hand	2	2429519	5.08
2439.6	3.0	left_hand	2	2439600	6.04
2450.641	3.0	right_hand	4	2450641	6.04
2475.284	3.0	right_hand	4	2475284	3.28
2489.166	3.0	left_hand	2	2489166	3.64
2497.807	3.0	right_hand	4	2497807	6.04
2508.848	3.0	left_hand	2	2508848	6.04
2562.054	3.0	rest	3	2562054	5.24
2597.459	3.0	both_hand	1	2597459	4.68
2614.221	3.0	both_hand	1	2614221	3.48
2649.386	3.0	both_hand	1	2649386	6.04
2674.429	3.0	rest	3	2674429	5.76
2697.752	3.0	both_hand	1	2697752	4.2
2724.555	3.0	rest	3	2724555	3.44
2746.758	3.0	both_hand	1	2746758	4.68
2763.12	3.0	rest	3	2763120	6.04
2781.122	3.0	rest	3	2781122	6.04
2804.925	3.0	rest	3	2804925	6.04
2849.091	3.0	both_hand	1	2849091	3.36
2857.452	3.0	rest	3	2857452	3.56
2871.814	3.0	both_hand	1	2871814	4.28
2881.095	3.0	both_hand	1	2881095	6.0
2898.216	3.0	both_hand	1	2898216	6.04
2909.257	3.0	rest	3	2909257	4.76
2934.62	3.0	both_hand	1	2934620	4.0
2969.705	3.0	rest	3	2969705	3.04
2977.746	3.0	both_hand	1	2977746	4.16
3018.912	3.0	both_hand	1	3018912	5.56
3029.473	3.0	rest	3	3029473	5.6
3046.915	3.0	rest	3	3046915	6.04
3064.397	3.0	rest	3	3064397	3.36
3122.724	3.0	rest	3	3122724	3.6
3137.006	3.0	both_hand	1	3137006	3.64
3145.647	3.0	left_hand	2	3145647	3.52
3166.69	3.0	both_hand	1	3166690	3.8
3189.133	3.0	right_hand	4	3189133	3.52
3197.654	3.0	left_hand	2	3197654	3.32
3237.74	3.0	right_hand	4	3237740	6.04
3248.781	3.0	left_hand	2	3248781	3.16
3263.103	3.0	both_hand	1	3263103	6.04
3274.144	3.0	both_hand	1	3274144	3.6
3296.146	3.0	rest	3	3296146	3.64
3325.43	3.0	right_hand	4	3325430	3.56
3333.991	3.0	right_hand	4	3333991	6.04
3358.074	3.0	both_hand	1	3358074	3.84
3366.915	3.0	both_hand	1	3366915	3.28
3388.878	3.0	right_hand	4	3388878	6.04
3399.919	3.0	left_hand	2	3399919	3.64
3408.56	3.0	right_hand	4	3408560	3.08
3432.243	3.0	rest	3	3432243	5.2
3457.526	3.0	left_hand	2	3457526	5.56
3468.087	3.0	both_hand	1	3468087	4.08
3482.928	3.0	left_hand	2	3482928	6.04
3521.213	3.0	both_hand	1	3521213	6.04
3532.254	3.0	left_hand	2	3532254	4.32
3557.217	3.0	rest	3	3557217	6.04
3585.98	3.0	left_hand	2	3585980	6.04
3597.021	3.0	both_hand	1	3597021	6.04
