onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
13.041	3.0	left_hand	2	13041	6.04
30.243	3.0	left_hand	2	30243	6.04
41.284	3.0	right_hand	4	41284	3.4
49.685	3.0	left_hand	2	49685	6.04
60.726	3.0	left_hand	2	60726	6.04
93.77	3.0	left_hand	2	93770	5.92
104.691	3.0	right_hand	4	104691	6.04
129.334	3.0	left_hand	2	129334	3.32
137.655	3.0	right_hand	4	137655	3.16
145.816	3.0	right_hand	4	145816	3.92
160.778	3.0	right_hand	4	160778	6.04
171.819	3.0	left_hand	2	171819	4.24
181.06	3.0	left_hand	2	181060	6.04
200.062	3.0	left_hand	2	200062	6.04
230.705	3.0	left_hand	2	230705	5.6
241.306	3.0	right_hand	4	241306	3.32
249.627	3.0	right_hand	4	249627	4.76
259.388	3.0	left_hand	2	259388	3.88
275.51	3.0	right_hand	4	275510	6.04
286.551	3.0	left_hand	2	286551	5.84
303.553	3.0	left_hand	2	303553	6.04
314.594	3.0	right_hand	4	314594	3.28
329.516	3.0	left_hand	2	329516	3.92
338.437	3.0	right_hand	4	338437	6.04
364.2	3.0	left_hand	2	364200	5.88
375.081	3.0	right_hand	4	375081	6.04
386.122	3.0	left_hand	2	386122	6.04
397.163	3.0	left_hand	2	397163	6.04
422.406	3.0	left_hand	2	422406	6.04
433.447	3.0	right_hand	4	433447	6.04
444.488	3.0	left_hand	2	444488	3.16
452.648	3.0	right_hand	4	452648	4.76
468.29	3.0	right_hand	4	468290	5.8
479.091	3.0	left_hand	2	479091	3.0
487.092	3.0	left_hand	2	487092	6.04
498.133	3.0	right_hand	4	498133	6.04
515.615	3.0	left_hand	2	515615	6.0
526.616	3.0	right_hand	4	526616	6.04
537.657	3.0	left_hand	2	537657	6.04
555.379	3.0	right_hand	4	555379	6.04
566.42	3.0	right_hand	4	566420	6.04
585.062	3.0	right_hand	4	585062	4.16
594.223	3.0	left_hand	2	594223	4.0
610.705	3.0	right_hand	4	610705	6.04
621.746	3.0	right_hand	4	621746	6.04
632.787	3.0	left_hand	2	632787	6.04
643.828	3.0	left_hand	2	643828	4.6
653.429	3.0	right_hand	4	653429	6.04
664.47	3.0	right_hand	4	664470	5.24
674.711	3.0	left_hand	2	674711	6.04
685.752	3.0	left_hand	2	685752	6.04
696.792	3.0	both_hand	1	696792	3.36
705.153	3.0	rest	3	705153	6.04
729.236	3.0	both_hand	1	729236	4.92
765.161	3.0	rest	3	765161	6.04
776.202	3.0	both_hand	1	776202	6.04
813.007	3.0	both_hand	1	813007	6.04
824.048	3.0	both_hand	1	824048	6.04
835.089	3.0	rest	3	835089	3.04
849.691	3.0	both_hand	1	849691	6.04
860.732	3.0	both_hand	1	860732	3.68
920.86	3.0	rest	3	920860	3.16
929.021	3.0	both_hand	1	929021	3.6
959.105	3.0	both_hand	1	959105	6.04
995.75	3.0	both_hand	1	995750	4.28
1005.031	3.0	rest	3	1005031	6.04
1044.356	3.0	both_hand	1	1044356	4.36
1066.959	3.0	rest	3	1066959	6.04
1078.0	3.0	both_hand	1	1078000	4.72
1087.72	3.0	rest	3	1087720	6.04
1112.363	3.0	rest	3	1112363	4.56
1146.728	3.0	rest	3	1146728	6.04
1207.056	3.0	rest	3	1207056	6.04
1218.097	3.0	both_hand	1	1218097	3.4
1226.498	3.0	rest	3	1226498	3.76
