onset	duration	trial_type	value	sample	triallength
2.0	3.0	left_hand	2	2000	6.04
13.041	3.0	right_hand	4	13041	6.04
24.082	3.0	right_hand	4	24082	5.64
34.723	3.0	left_hand	2	34723	3.76
43.484	3.0	left_hand	2	43484	5.04
58.966	3.0	right_hand	4	58966	6.04
70.007	3.0	left_hand	2	70007	4.12
79.128	3.0	right_hand	4	79128	4.68
94.65	3.0	left_hand	2	94650	3.32
116.293	3.0	left_hand	2	116293	3.0
124.294	3.0	left_hand	2	124294	6.04
135.335	3.0	right_hand	4	135335	6.04
191.103	3.0	right_hand	4	191103	6.04
202.144	3.0	right_hand	4	202144	6.04
220.705	3.0	left_hand	2	220705	6.04
231.746	3.0	right_hand	4	231746	5.24
241.987	3.0	left_hand	2	241987	6.04
258.709	3.0	right_hand	4	258709	3.64
267.35	3.0	left_hand	2	267350	5.2
277.551	3.0	right_hand	4	277551	6.04
288.592	3.0	left_hand	2	288592	4.8
304.794	3.0	right_hand	4	304794	3.4
335.118	3.0	left_hand	2	335118	6.04
346.159	3.0	left_hand	2	346159	4.96
356.12	3.0	right_hand	4	356120	6.04
367.161	3.0	right_hand	4	367161	6.04
390.724	3.0	right_hand	4	390724	6.04
401.765	3.0	right_hand	4	401765	5.92
420.647	3.0	left_hand	2	420647	6.04
431.688	3.0	right_hand	4	431688	6.04
450.289	3.0	right_hand	4	450289	6.04
473.452	3.0	right_hand	4	473452	6.04
518.338	3.0	right_hand	4	518338	6.04
536.06	3.0	left_hand	2	536060	5.32
546.381	3.0	right_hand	4	546381	3.36
562.623	3.0	left_hand	2	562623	3.2
570.824	3.0	left_hand	2	570824	6.04
581.865	3.0	right_hand	4	581865	6.04
592.906	3.0	left_hand	2	592906	3.16
607.148	3.0	left_hand	2	607148	6.04
632.271	3.0	right_hand	4	632271	4.0
646.912	3.0	both_hand	1	646912	3.96
661.274	3.0	both_hand	1	661274	3.16
669.435	3.0	rest	3	669435	6.04
680.476	3.0	both_hand	1	680476	6.04
708.84	3.0	both_hand	1	708840	3.88
728.683	3.0	both_hand	1	728683	3.08
736.764	3.0	rest	3	736764	4.76
751.926	3.0	rest	3	751926	4.84
805.494	3.0	both_hand	1	805494	3.92
825.856	3.0	both_hand	1	825856	3.8
892.986	3.0	rest	3	892986	6.04
904.027	3.0	rest	3	904027	6.04
915.068	3.0	both_hand	1	915068	6.04
926.109	3.0	both_hand	1	926109	4.04
952.913	3.0	both_hand	1	952913	4.64
962.554	3.0	rest	3	962554	5.92
973.475	3.0	rest	3	973475	3.92
995.878	3.0	rest	3	995878	3.28
1004.159	3.0	both_hand	1	1004159	3.6
1020.28	3.0	both_hand	1	1020280	6.04
1051.124	3.0	rest	3	1051124	4.16
1119.534	3.0	rest	3	1119534	6.04
1138.456	3.0	both_hand	1	1138456	4.92
1161.899	3.0	rest	3	1161899	4.16
1178.661	3.0	both_hand	1	1178661	4.44
1188.102	3.0	both_hand	1	1188102	3.6
1196.703	3.0	rest	3	1196703	6.04
1207.744	3.0	rest	3	1207744	3.36
1222.905	3.0	right_hand	4	1222905	3.08
1262.071	3.0	both_hand	1	1262071	3.28
1282.834	3.0	both_hand	1	1282834	5.2
1302.836	3.0	rest	3	1302836	3.2
1317.318	3.0	left_hand	2	1317318	6.04
1334.8	3.0	left_hand	2	1334800	6.04
1352.042	3.0	both_hand	1	1352042	3.12
1367.124	3.0	right_hand	4	1367124	3.52
1375.645	3.0	both_hand	1	1375645	4.92
1392.287	3.0	rest	3	1392287	6.04
1403.328	3.0	rest	3	1403328	4.48
1431.251	3.0	left_hand	2	1431251	6.04
1447.893	3.0	both_hand	1	1447893	6.04
1458.934	3.0	rest	3	1458934	6.04
1475.376	3.0	right_hand	4	1475376	6.04
1498.659	3.0	rest	3	1498659	6.04
