onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	5.6
12.601	3.0	left_hand	2	12601	6.04
23.642	3.0	left_hand	2	23642	6.04
34.683	3.0	right_hand	4	34683	6.04
45.724	3.0	left_hand	2	45724	4.76
55.485	3.0	right_hand	4	55485	3.04
63.526	3.0	left_hand	2	63526	4.92
73.447	3.0	right_hand	4	73447	6.04
177.542	3.0	left_hand	2	177542	6.04
188.583	3.0	right_hand	4	188583	6.04
199.624	3.0	left_hand	2	199624	4.0
208.624	3.0	right_hand	4	208624	6.04
219.665	3.0	left_hand	2	219665	6.04
230.706	3.0	right_hand	4	230706	6.04
241.747	3.0	left_hand	2	241747	6.04
252.788	3.0	right_hand	4	252788	6.04
263.829	3.0	left_hand	2	263829	6.04
274.87	3.0	right_hand	4	274870	3.12
282.991	3.0	right_hand	4	282991	3.68
471.101	3.0	left_hand	2	471101	4.84
480.942	3.0	left_hand	2	480942	3.56
501.625	3.0	right_hand	4	501625	4.96
525.628	3.0	left_hand	2	525628	3.96
534.589	3.0	right_hand	4	534589	6.04
545.63	3.0	left_hand	2	545630	3.6
554.231	3.0	right_hand	4	554231	6.04
585.914	3.0	both_hand	1	585914	5.88
596.795	3.0	rest	3	596795	3.92
605.716	3.0	rest	3	605716	5.4
616.117	3.0	both_hand	1	616117	6.04
634.719	3.0	both_hand	1	634719	3.0
649.041	3.0	both_hand	1	649041	4.52
714.651	3.0	both_hand	1	714651	3.0
749.536	3.0	both_hand	1	749536	3.96
758.496	3.0	rest	3	758496	5.72
769.217	3.0	both_hand	1	769217	6.04
780.258	3.0	rest	3	780258	6.04
818.663	3.0	rest	3	818663	6.04
836.665	3.0	rest	3	836665	3.36
873.55	3.0	rest	3	873550	6.04
918.196	3.0	both_hand	1	918196	4.88
928.077	3.0	rest	3	928077	6.04
939.118	3.0	both_hand	1	939118	4.48
954.96	3.0	rest	3	954960	6.04
972.641	3.0	rest	3	972641	4.32
994.404	3.0	rest	3	994404	3.56
1002.965	3.0	both_hand	1	1002965	3.04
1011.006	3.0	rest	3	1011006	4.12
1020.127	3.0	both_hand	1	1020127	4.84
1029.968	3.0	rest	3	1029968	4.12
1039.089	3.0	both_hand	1	1039089	3.36
1053.611	3.0	both_hand	1	1053611	4.0
1062.612	3.0	both_hand	1	1062612	5.28
1078.094	3.0	both_hand	1	1078094	6.04
1103.577	3.0	both_hand	1	1103577	6.04
1182.387	3.0	rest	3	1182387	6.04
1221.312	3.0	left_hand	2	1221312	4.4
1243.435	3.0	rest	3	1243435	4.24
1252.676	3.0	left_hand	2	1252676	6.04
1263.717	3.0	right_hand	4	1263717	6.04
1274.758	3.0	both_hand	1	1274758	6.04
1285.799	3.0	rest	3	1285799	3.96
1294.76	3.0	both_hand	1	1294760	6.04
1305.801	3.0	left_hand	2	1305801	6.04
1323.723	3.0	right_hand	4	1323723	3.92
1332.644	3.0	left_hand	2	1332644	3.04
1340.685	3.0	right_hand	4	1340685	3.56
1349.246	3.0	both_hand	1	1349246	6.04
1360.287	3.0	rest	3	1360287	6.04
1371.328	3.0	both_hand	1	1371328	3.68
1380.008	3.0	right_hand	4	1380008	4.8
1389.809	3.0	rest	3	1389809	6.04
1411.891	3.0	rest	3	1411891	6.04
1422.932	3.0	left_hand	2	1422932	6.04
1433.973	3.0	right_hand	4	1433973	6.04
1445.014	3.0	both_hand	1	1445014	6.04
1456.055	3.0	both_hand	1	1456055	4.12
1465.176	3.0	rest	3	1465176	6.04
1476.217	3.0	right_hand	4	1476217	6.04
1487.258	3.0	left_hand	2	1487258	6.04
