onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
13.041	3.0	left_hand	2	13041	3.48
21.522	3.0	left_hand	2	21522	4.92
31.443	3.0	right_hand	4	31443	6.04
42.484	3.0	left_hand	2	42484	5.72
53.205	3.0	right_hand	4	53205	6.04
69.687	3.0	left_hand	2	69687	4.28
78.968	3.0	right_hand	4	78968	5.64
89.609	3.0	left_hand	2	89609	6.04
100.65	3.0	right_hand	4	100650	3.64
109.291	3.0	left_hand	2	109291	4.64
118.932	3.0	right_hand	4	118932	3.04
126.973	3.0	left_hand	2	126973	6.04
138.014	3.0	right_hand	4	138014	6.04
156.816	3.0	right_hand	4	156816	3.8
165.617	3.0	left_hand	2	165617	5.16
175.778	3.0	left_hand	2	175778	6.04
193.1	3.0	right_hand	4	193100	5.72
203.821	3.0	left_hand	2	203821	6.04
214.862	3.0	left_hand	2	214862	6.04
225.903	3.0	right_hand	4	225903	6.04
236.944	3.0	left_hand	2	236944	3.96
252.705	3.0	left_hand	2	252705	6.04
286.349	3.0	left_hand	2	286349	5.76
297.11	3.0	right_hand	4	297110	6.04
308.151	3.0	right_hand	4	308151	6.04
319.192	3.0	left_hand	2	319192	4.84
329.033	3.0	right_hand	4	329033	3.36
352.236	3.0	right_hand	4	352236	6.04
369.038	3.0	left_hand	2	369038	6.04
380.079	3.0	right_hand	4	380079	4.04
389.12	3.0	left_hand	2	389120	3.4
397.521	3.0	left_hand	2	397521	3.0
405.522	3.0	right_hand	4	405522	6.04
416.563	3.0	left_hand	2	416563	6.04
435.405	3.0	left_hand	2	435405	6.04
446.446	3.0	right_hand	4	446446	4.52
463.368	3.0	left_hand	2	463368	6.04
474.408	3.0	right_hand	4	474408	5.92
485.329	3.0	left_hand	2	485329	6.04
496.37	3.0	left_hand	2	496370	4.8
506.171	3.0	right_hand	4	506171	5.32
516.492	3.0	right_hand	4	516492	6.04
527.533	3.0	left_hand	2	527533	6.04
538.574	3.0	left_hand	2	538574	6.04
549.615	3.0	right_hand	4	549615	4.72
566.457	3.0	right_hand	4	566457	6.04
577.498	3.0	right_hand	4	577498	6.04
588.539	3.0	left_hand	2	588539	4.68
598.22	3.0	right_hand	4	598220	5.12
608.341	3.0	left_hand	2	608341	5.4
618.742	3.0	left_hand	2	618742	3.56
627.303	3.0	right_hand	4	627303	5.52
644.225	3.0	right_hand	4	644225	3.84
653.066	3.0	left_hand	2	653066	3.12
661.187	3.0	right_hand	4	661187	5.0
671.188	3.0	right_hand	4	671188	4.88
681.069	3.0	left_hand	2	681069	4.28
690.35	3.0	left_hand	2	690350	6.04
729.874	3.0	rest	3	729874	3.72
753.917	3.0	rest	3	753917	6.04
778.04	3.0	both_hand	1	778040	4.52
799.083	3.0	both_hand	1	799083	5.8
809.884	3.0	both_hand	1	809884	6.04
820.925	3.0	rest	3	820925	3.28
841.048	3.0	rest	3	841048	3.36
849.409	3.0	both_hand	1	849409	4.56
858.97	3.0	rest	3	858970	4.76
868.731	3.0	both_hand	1	868731	4.52
878.252	3.0	both_hand	1	878252	6.04
889.293	3.0	rest	3	889293	6.04
906.495	3.0	rest	3	906495	6.04
917.536	3.0	both_hand	1	917536	6.04
961.541	3.0	both_hand	1	961541	5.52
972.062	3.0	rest	3	972062	6.04
983.103	3.0	rest	3	983103	4.4
1006.226	3.0	rest	3	1006226	4.52
1020.868	3.0	both_hand	1	1020868	5.4
1038.19	3.0	both_hand	1	1038190	6.04
1055.752	3.0	both_hand	1	1055752	6.04
1073.034	3.0	both_hand	1	1073034	3.04
1095.077	3.0	both_hand	1	1095077	5.76
1105.838	3.0	rest	3	1105838	3.8
1128.72	3.0	rest	3	1128720	6.04
1145.762	3.0	both_hand	1	1145762	5.96
1156.723	3.0	rest	3	1156723	6.04
1194.328	3.0	both_hand	1	1194328	4.28
1208.89	3.0	rest	3	1208890	6.04
1219.931	3.0	both_hand	1	1219931	6.04
1238.333	3.0	rest	3	1238333	6.04
1269.377	3.0	both_hand	1	1269377	3.36
1283.379	3.0	both_hand	1	1283379	3.64
1297.701	3.0	both_hand	1	1297701	3.24
1305.942	3.0	both_hand	1	1305942	6.04
1316.983	3.0	rest	3	1316983	4.84
1342.305	3.0	left_hand	2	1342305	6.04
1353.346	3.0	both_hand	1	1353346	3.84
1368.988	3.0	both_hand	1	1368988	5.28
1379.269	3.0	left_hand	2	1379269	6.04
1390.31	3.0	rest	3	1390310	4.16
1399.471	3.0	right_hand	4	1399471	6.04
1431.475	3.0	both_hand	1	1431475	6.04
1448.877	3.0	both_hand	1	1448877	3.84
1465.599	3.0	right_hand	4	1465599	3.08
1505.685	3.0	left_hand	2	1505685	5.84
1516.526	3.0	right_hand	4	1516526	3.68
1530.568	3.0	right_hand	4	1530568	4.32
1539.888	3.0	both_hand	1	1539888	3.0
1547.889	3.0	left_hand	2	1547889	3.56
1562.011	3.0	rest	3	1562011	4.92
1571.932	3.0	left_hand	2	1571932	4.2
1581.133	3.0	right_hand	4	1581133	4.16
1590.294	3.0	both_hand	1	1590294	4.6
1606.976	3.0	right_hand	4	1606976	6.04
1618.017	3.0	left_hand	2	1618017	3.68
1626.698	3.0	both_hand	1	1626698	4.8
1636.499	3.0	left_hand	2	1636499	5.64
1647.14	3.0	both_hand	1	1647140	3.8
1661.422	3.0	right_hand	4	1661422	6.04
1685.225	3.0	both_hand	1	1685225	3.92
1712.549	3.0	both_hand	1	1712549	4.52
1722.07	3.0	right_hand	4	1722070	6.04
1733.111	3.0	both_hand	1	1733111	3.8
1741.912	3.0	right_hand	4	1741912	3.28
1750.192	3.0	rest	3	1750192	3.84
1759.033	3.0	left_hand	2	1759033	6.04
1798.118	3.0	both_hand	1	1798118	6.04
1809.159	3.0	right_hand	4	1809159	4.68
1831.282	3.0	left_hand	2	1831282	3.04
1839.323	3.0	right_hand	4	1839323	3.52
1869.487	3.0	rest	3	1869487	6.04
1880.528	3.0	both_hand	1	1880528	6.04
1891.569	3.0	left_hand	2	1891569	6.04
1902.61	3.0	left_hand	2	1902610	4.04
1911.651	3.0	rest	3	1911651	4.12
1935.974	3.0	right_hand	4	1935974	3.68
1944.655	3.0	both_hand	1	1944655	4.88
1959.816	3.0	right_hand	4	1959816	6.04
1977.658	3.0	right_hand	4	1977658	4.32
1986.979	3.0	left_hand	2	1986979	6.04
1998.02	3.0	left_hand	2	1998020	6.04
2014.662	3.0	left_hand	2	2014662	3.28
2022.943	3.0	right_hand	4	2022943	3.24
2031.184	3.0	left_hand	2	2031184	3.44
2039.625	3.0	right_hand	4	2039625	4.48
2056.907	3.0	left_hand	2	2056907	6.04
2067.948	3.0	right_hand	4	2067948	5.08
2078.029	3.0	left_hand	2	2078029	4.16
2087.19	3.0	right_hand	4	2087190	4.16
2096.351	3.0	left_hand	2	2096351	3.04
2111.553	3.0	left_hand	2	2111553	6.04
2122.594	3.0	left_hand	2	2122594	6.04
2149.277	3.0	right_hand	4	2149277	3.48
2164.399	3.0	right_hand	4	2164399	4.52
2173.92	3.0	left_hand	2	2173920	4.24
2190.881	3.0	left_hand	2	2190881	5.84
2201.722	3.0	right_hand	4	2201722	4.72
2211.443	3.0	right_hand	4	2211443	5.04
