onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
19.522	3.0	left_hand	2	19522	5.32
29.843	3.0	right_hand	4	29843	3.2
45.405	3.0	left_hand	2	45405	4.56
61.127	3.0	left_hand	2	61127	6.04
72.168	3.0	right_hand	4	72168	6.04
83.209	3.0	left_hand	2	83209	5.76
93.97	3.0	right_hand	4	93970	6.04
105.011	3.0	left_hand	2	105011	4.96
114.972	3.0	right_hand	4	114972	6.04
132.134	3.0	left_hand	2	132134	4.2
149.296	3.0	right_hand	4	149296	5.72
160.017	3.0	left_hand	2	160017	5.68
170.698	3.0	right_hand	4	170698	6.04
181.739	3.0	left_hand	2	181739	6.04
207.222	3.0	left_hand	2	207222	3.36
215.583	3.0	right_hand	4	215583	6.04
226.624	3.0	left_hand	2	226624	4.72
251.786	3.0	left_hand	2	251786	3.16
259.947	3.0	left_hand	2	259947	6.04
270.988	3.0	right_hand	4	270988	5.56
288.83	3.0	left_hand	2	288830	5.12
306.672	3.0	left_hand	2	306672	3.96
315.633	3.0	right_hand	4	315633	6.04
326.674	3.0	left_hand	2	326674	6.04
337.715	3.0	left_hand	2	337715	3.28
345.996	3.0	right_hand	4	345996	6.04
357.037	3.0	left_hand	2	357037	6.04
368.078	3.0	right_hand	4	368078	6.04
393.521	3.0	right_hand	4	393521	6.04
404.562	3.0	left_hand	2	404562	6.04
415.603	3.0	left_hand	2	415603	4.28
431.485	3.0	right_hand	4	431485	4.0
440.486	3.0	left_hand	2	440486	5.92
451.407	3.0	left_hand	2	451407	6.04
468.168	3.0	left_hand	2	468168	6.04
479.209	3.0	right_hand	4	479209	4.64
488.85	3.0	left_hand	2	488850	5.12
505.532	3.0	left_hand	2	505532	6.04
516.573	3.0	right_hand	4	516573	3.84
532.575	3.0	left_hand	2	532575	3.08
540.656	3.0	right_hand	4	540656	6.04
551.697	3.0	left_hand	2	551697	6.04
562.738	3.0	right_hand	4	562738	6.04
573.779	3.0	left_hand	2	573779	4.28
583.06	3.0	left_hand	2	583060	6.04
600.702	3.0	left_hand	2	600702	5.2
610.903	3.0	right_hand	4	610903	4.72
620.624	3.0	left_hand	2	620624	6.04
631.665	3.0	right_hand	4	631665	3.68
640.346	3.0	left_hand	2	640346	3.08
648.427	3.0	right_hand	4	648427	5.52
658.948	3.0	left_hand	2	658948	4.72
676.23	3.0	right_hand	4	676230	3.2
684.431	3.0	left_hand	2	684431	5.4
694.832	3.0	left_hand	2	694832	5.6
720.914	3.0	rest	3	720914	4.48
736.996	3.0	rest	3	736996	5.0
753.278	3.0	rest	3	753278	6.04
764.319	3.0	both_hand	1	764319	4.12
773.44	3.0	both_hand	1	773440	6.04
792.282	3.0	rest	3	792282	5.36
816.045	3.0	both_hand	1	816045	3.92
832.607	3.0	rest	3	832607	6.04
851.369	3.0	both_hand	1	851369	4.6
