onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
39.805	3.0	right_hand	4	39805	6.04
50.846	3.0	right_hand	4	50846	6.04
67.768	3.0	right_hand	4	67768	5.08
77.849	3.0	left_hand	2	77849	6.04
95.091	3.0	left_hand	2	95091	4.04
104.132	3.0	right_hand	4	104132	6.04
122.294	3.0	right_hand	4	122294	3.96
131.255	3.0	left_hand	2	131255	6.04
142.296	3.0	right_hand	4	142296	6.04
153.337	3.0	left_hand	2	153337	3.76
168.939	3.0	right_hand	4	168939	5.6
179.54	3.0	left_hand	2	179540	6.04
190.581	3.0	right_hand	4	190581	3.48
199.062	3.0	right_hand	4	199062	6.04
210.103	3.0	left_hand	2	210103	3.32
218.424	3.0	right_hand	4	218424	6.04
229.464	3.0	left_hand	2	229464	6.04
240.505	3.0	right_hand	4	240505	4.76
256.587	3.0	right_hand	4	256587	5.76
275.189	3.0	left_hand	2	275189	5.52
285.71	3.0	right_hand	4	285710	6.04
296.751	3.0	left_hand	2	296751	6.04
315.153	3.0	left_hand	2	315153	4.84
342.597	3.0	left_hand	2	342597	5.92
366.12	3.0	right_hand	4	366120	6.04
409.646	3.0	left_hand	2	409646	3.28
425.848	3.0	right_hand	4	425848	6.04
443.889	3.0	left_hand	2	443889	3.4
452.29	3.0	right_hand	4	452290	5.24
469.652	3.0	right_hand	4	469652	5.08
498.056	3.0	left_hand	2	498056	6.04
523.379	3.0	left_hand	2	523379	6.04
534.42	3.0	right_hand	4	534420	3.96
543.381	3.0	left_hand	2	543381	3.04
551.422	3.0	right_hand	4	551422	6.04
562.463	3.0	left_hand	2	562463	4.32
578.865	3.0	right_hand	4	578865	3.56
594.867	3.0	right_hand	4	594867	6.04
605.908	3.0	right_hand	4	605908	6.04
616.949	3.0	left_hand	2	616949	6.04
627.99	3.0	left_hand	2	627990	4.48
637.471	3.0	right_hand	4	637471	6.04
648.512	3.0	left_hand	2	648512	4.52
665.353	3.0	rest	3	665353	6.04
683.555	3.0	both_hand	1	683555	6.04
706.598	3.0	both_hand	1	706598	3.92
722.72	3.0	both_hand	1	722720	6.04
733.761	3.0	rest	3	733761	6.04
764.845	3.0	both_hand	1	764845	5.16
775.006	3.0	rest	3	775006	5.12
819.972	3.0	rest	3	819972	6.04
837.694	3.0	both_hand	1	837694	6.04
868.257	3.0	both_hand	1	868257	6.04
879.298	3.0	rest	3	879298	6.04
890.339	3.0	both_hand	1	890339	6.04
901.38	3.0	rest	3	901380	6.04
912.421	3.0	rest	3	912421	6.04
923.462	3.0	both_hand	1	923462	6.04
934.503	3.0	both_hand	1	934503	3.12
950.145	3.0	rest	3	950145	6.04
975.828	3.0	both_hand	1	975828	6.04
986.869	3.0	both_hand	1	986869	4.16
996.03	3.0	rest	3	996030	6.04
1007.071	3.0	rest	3	1007071	6.04
1018.112	3.0	both_hand	1	1018112	5.08
1039.875	3.0	both_hand	1	1039875	6.04
1050.916	3.0	rest	3	1050916	6.04
1061.957	3.0	both_hand	1	1061957	6.04
1072.998	3.0	rest	3	1072998	3.64
1081.639	3.0	both_hand	1	1081639	6.04
1092.68	3.0	rest	3	1092680	4.16
1107.641	3.0	rest	3	1107641	6.04
1118.682	3.0	rest	3	1118682	6.04
1129.723	3.0	both_hand	1	1129723	5.96
1147.485	3.0	rest	3	1147485	6.04
1178.289	3.0	rest	3	1178289	6.04
1189.33	3.0	rest	3	1189330	6.04
1200.371	3.0	both_hand	1	1200371	3.12
1208.492	3.0	both_hand	1	1208492	4.8
1218.293	3.0	rest	3	1218293	6.04
1243.416	3.0	both_hand	1	1243416	3.84
1252.257	3.0	rest	3	1252257	6.04
1263.298	3.0	rest	3	1263298	6.04
1282.1	3.0	both_hand	1	1282100	5.24
1299.302	3.0	both_hand	1	1299302	6.04
1317.344	3.0	both_hand	1	1317344	6.04
1356.748	3.0	both_hand	1	1356748	6.04
1367.789	3.0	right_hand	4	1367789	5.16
1383.471	3.0	left_hand	2	1383471	6.04
1402.273	3.0	right_hand	4	1402273	6.04
1433.877	3.0	both_hand	1	1433877	4.84
1443.718	3.0	left_hand	2	1443718	6.04
1454.759	3.0	right_hand	4	1454759	3.84
1463.6	3.0	both_hand	1	1463600	4.8
1479.482	3.0	right_hand	4	1479482	6.04
1496.724	3.0	rest	3	1496724	3.36
1505.085	3.0	right_hand	4	1505085	3.68
1521.047	3.0	left_hand	2	1521047	5.4
1531.448	3.0	left_hand	2	1531448	3.44
1558.131	3.0	both_hand	1	1558131	4.08
1567.212	3.0	right_hand	4	1567212	6.04
1585.974	3.0	rest	3	1585974	6.04
