onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
31.524	3.0	left_hand	2	31524	6.04
42.565	3.0	right_hand	4	42565	6.04
53.606	3.0	left_hand	2	53606	6.04
83.53	3.0	right_hand	4	83530	6.04
94.571	3.0	left_hand	2	94571	4.08
120.735	3.0	left_hand	2	120735	3.64
188.145	3.0	right_hand	4	188145	6.04
205.067	3.0	left_hand	2	205067	6.04
216.108	3.0	right_hand	4	216108	6.04
233.39	3.0	left_hand	2	233390	5.84
274.996	3.0	right_hand	4	274996	4.28
290.038	3.0	left_hand	2	290038	6.04
314.201	3.0	left_hand	2	314201	3.24
322.442	3.0	right_hand	4	322442	6.04
333.483	3.0	left_hand	2	333483	6.04
344.524	3.0	right_hand	4	344524	6.04
355.565	3.0	left_hand	2	355565	3.56
377.168	3.0	right_hand	4	377168	6.04
400.13	3.0	right_hand	4	400130	6.04
417.172	3.0	left_hand	2	417172	6.04
436.174	3.0	right_hand	4	436174	6.04
447.215	3.0	left_hand	2	447215	4.04
456.256	3.0	left_hand	2	456256	5.96
467.217	3.0	right_hand	4	467217	3.44
489.5	3.0	left_hand	2	489500	5.12
507.062	3.0	right_hand	4	507062	6.04
525.384	3.0	left_hand	2	525384	6.04
566.389	3.0	left_hand	2	566389	4.4
575.79	3.0	right_hand	4	575790	6.04
592.472	3.0	left_hand	2	592472	3.64
614.114	3.0	rest	3	614114	4.92
636.957	3.0	both_hand	1	636957	4.6
653.519	3.0	both_hand	1	653519	6.04
664.56	3.0	both_hand	1	664560	5.28
692.084	3.0	both_hand	1	692084	3.88
737.251	3.0	both_hand	1	737251	3.32
745.572	3.0	both_hand	1	745572	6.04
768.055	3.0	both_hand	1	768055	3.04
788.457	3.0	both_hand	1	788457	3.56
815.621	3.0	both_hand	1	815621	3.16
823.782	3.0	rest	3	823782	3.76
852.986	3.0	both_hand	1	852986	4.72
868.508	3.0	both_hand	1	868508	6.04
886.95	3.0	rest	3	886950	3.56
916.194	3.0	both_hand	1	916194	4.6
925.795	3.0	both_hand	1	925795	6.04
936.836	3.0	rest	3	936836	4.16
970.96	3.0	rest	3	970960	5.24
995.363	3.0	rest	3	995363	4.76
1012.965	3.0	rest	3	1012965	3.08
1069.693	3.0	both_hand	1	1069693	5.6
1092.896	3.0	both_hand	1	1092896	3.08
1112.859	3.0	both_hand	1	1112859	3.56
1121.42	3.0	both_hand	1	1121420	6.04
1138.622	3.0	both_hand	1	1138622	3.76
1158.544	3.0	left_hand	2	1158544	3.64
1180.467	3.0	both_hand	1	1180467	4.36
1189.828	3.0	left_hand	2	1189828	6.04
1206.35	3.0	right_hand	4	1206350	5.56
1222.912	3.0	right_hand	4	1222912	6.04
1244.955	3.0	rest	3	1244955	3.6
1264.278	3.0	both_hand	1	1264278	3.0
1280.2	3.0	right_hand	4	1280200	3.96
1289.161	3.0	left_hand	2	1289161	3.08
1320.646	3.0	both_hand	1	1320646	3.24
1372.053	3.0	right_hand	4	1372053	3.04
1380.094	3.0	left_hand	2	1380094	4.72
1397.496	3.0	both_hand	1	1397496	6.04
1408.537	3.0	left_hand	2	1408537	5.24
1437.661	3.0	both_hand	1	1437661	5.92
1453.743	3.0	both_hand	1	1453743	4.28
1469.465	3.0	left_hand	2	1469465	3.32
1503.03	3.0	rest	3	1503030	3.32
1516.512	3.0	right_hand	4	1516512	3.2
1524.712	3.0	left_hand	2	1524712	4.24
1533.953	3.0	both_hand	1	1533953	5.56
1544.514	3.0	both_hand	1	1544514	3.12
1582.88	3.0	right_hand	4	1582880	5.4
1642.049	3.0	right_hand	4	1642049	3.32
1681.495	3.0	left_hand	2	1681495	3.56
1697.136	3.0	left_hand	2	1697136	6.04
1726.42	3.0	left_hand	2	1726420	3.28
1734.701	3.0	right_hand	4	1734701	4.04
1754.984	3.0	left_hand	2	1754984	6.04
1766.025	3.0	right_hand	4	1766025	6.04
1790.028	3.0	right_hand	4	1790028	3.88
1805.87	3.0	left_hand	2	1805870	4.28
1820.632	3.0	left_hand	2	1820632	6.04
1864.438	3.0	right_hand	4	1864438	4.16
1873.599	3.0	left_hand	2	1873599	3.24
1881.84	3.0	left_hand	2	1881840	4.16
1891.0	3.0	right_hand	4	1891000	5.36
1901.361	3.0	left_hand	2	1901361	6.04
1924.244	3.0	left_hand	2	1924244	3.4
1932.645	3.0	left_hand	2	1932645	6.04
1951.287	3.0	left_hand	2	1951287	6.04
1969.169	3.0	left_hand	2	1969169	6.04
1980.21	3.0	right_hand	4	1980210	6.04
1991.251	3.0	left_hand	2	1991251	6.04
2002.292	3.0	right_hand	4	2002292	3.16
2029.456	3.0	left_hand	2	2029456	6.04
2051.779	3.0	right_hand	4	2051779	6.04
2062.82	3.0	left_hand	2	2062820	4.24
2072.061	3.0	right_hand	4	2072061	6.04
2083.102	3.0	left_hand	2	2083102	5.84
2101.064	3.0	right_hand	4	2101064	3.72
2109.784	3.0	left_hand	2	2109784	4.32
2119.105	3.0	right_hand	4	2119105	3.92
2128.026	3.0	right_hand	4	2128026	6.04
2153.909	3.0	right_hand	4	2153909	4.92
2171.431	3.0	left_hand	2	2171431	3.52
2186.353	3.0	left_hand	2	2186353	6.04
2197.394	3.0	left_hand	2	2197394	6.04
2228.038	3.0	left_hand	2	2228038	3.8
2236.839	3.0	right_hand	4	2236839	6.04
2247.88	3.0	left_hand	2	2247880	3.76
2256.641	3.0	right_hand	4	2256641	4.36
2273.323	3.0	right_hand	4	2273323	6.04
2297.366	3.0	left_hand	2	2297366	3.04
2305.407	3.0	right_hand	4	2305407	6.04
2316.448	3.0	left_hand	2	2316448	3.28
2324.728	3.0	both_hand	1	2324728	3.72
2345.731	3.0	rest	3	2345731	6.04
2362.813	3.0	both_hand	1	2362813	3.36
2376.495	3.0	both_hand	1	2376495	5.6
2403.659	3.0	both_hand	1	2403659	4.0
2418.021	3.0	both_hand	1	2418021	4.84
2452.626	3.0	rest	3	2452626	3.32
2486.191	3.0	rest	3	2486191	3.48
2500.152	3.0	rest	3	2500152	4.52
2509.673	3.0	both_hand	1	2509673	3.08
2524.235	3.0	rest	3	2524235	3.2
2565.441	3.0	both_hand	1	2565441	3.76
2614.408	3.0	both_hand	1	2614408	3.24
2622.649	3.0	both_hand	1	2622649	3.28
2636.931	3.0	both_hand	1	2636931	3.24
2656.894	3.0	both_hand	1	2656894	3.6
2685.897	3.0	rest	3	2685897	4.08
2701.779	3.0	rest	3	2701779	4.96
2711.74	3.0	rest	3	2711740	6.04
2735.183	3.0	both_hand	1	2735183	4.64
2751.065	3.0	both_hand	1	2751065	3.12
2764.547	3.0	both_hand	1	2764547	6.0
2775.548	3.0	both_hand	1	2775548	4.6
2809.193	3.0	both_hand	1	2809193	4.08
2863.12	3.0	left_hand	2	2863120	3.64
2911.167	3.0	both_hand	1	2911167	6.04
2928.529	3.0	right_hand	4	2928529	6.04
2939.57	3.0	left_hand	2	2939570	6.04
