onset	duration	trial_type	value	sample	triallength
2.0	3.0	left_hand	2	2000	6.04
13.041	3.0	right_hand	4	13041	4.64
30.443	3.0	right_hand	4	30443	3.08
38.524	3.0	left_hand	2	38524	3.6
60.087	3.0	right_hand	4	60087	5.04
70.128	3.0	left_hand	2	70128	3.36
78.489	3.0	right_hand	4	78489	6.04
89.53	3.0	left_hand	2	89530	6.04
100.571	3.0	right_hand	4	100571	6.04
117.413	3.0	right_hand	4	117413	6.04
128.454	3.0	left_hand	2	128454	6.04
139.495	3.0	right_hand	4	139495	6.04
150.536	3.0	right_hand	4	150536	6.04
161.577	3.0	left_hand	2	161577	5.88
172.458	3.0	right_hand	4	172458	3.68
181.139	3.0	left_hand	2	181139	3.28
200.302	3.0	left_hand	2	200302	5.64
210.943	3.0	right_hand	4	210943	6.04
221.984	3.0	left_hand	2	221984	6.04
233.024	3.0	right_hand	4	233024	6.04
244.065	3.0	right_hand	4	244065	6.04
255.106	3.0	left_hand	2	255106	6.04
278.829	3.0	left_hand	2	278829	6.04
296.751	3.0	right_hand	4	296751	3.04
312.593	3.0	left_hand	2	312593	6.04
329.955	3.0	left_hand	2	329955	6.04
347.397	3.0	right_hand	4	347397	6.04
358.438	3.0	left_hand	2	358438	6.04
369.479	3.0	right_hand	4	369479	3.24
377.72	3.0	left_hand	2	377720	6.04
394.522	3.0	right_hand	4	394522	4.04
426.126	3.0	right_hand	4	426126	3.64
449.008	3.0	right_hand	4	449008	6.04
460.049	3.0	left_hand	2	460049	3.84
475.451	3.0	left_hand	2	475451	6.04
494.453	3.0	right_hand	4	494453	4.32
503.774	3.0	left_hand	2	503774	6.04
514.815	3.0	right_hand	4	514815	6.04
525.856	3.0	right_hand	4	525856	6.04
557.26	3.0	left_hand	2	557260	5.36
581.183	3.0	left_hand	2	581183	6.04
612.987	3.0	left_hand	2	612987	3.0
640.511	3.0	left_hand	2	640511	5.12
650.632	3.0	right_hand	4	650632	3.96
659.592	3.0	both_hand	1	659592	3.72
682.355	3.0	both_hand	1	682355	6.04
701.317	3.0	both_hand	1	701317	6.04
712.358	3.0	both_hand	1	712358	5.0
728.16	3.0	rest	3	728160	3.0
736.161	3.0	both_hand	1	736161	6.04
747.202	3.0	rest	3	747202	6.04
758.243	3.0	both_hand	1	758243	3.92
792.848	3.0	both_hand	1	792848	6.04
816.691	3.0	both_hand	1	816691	6.04
857.016	3.0	rest	3	857016	6.04
868.056	3.0	both_hand	1	868056	6.04
886.618	3.0	both_hand	1	886618	5.52
897.139	3.0	rest	3	897139	6.04
908.18	3.0	both_hand	1	908180	4.4
935.584	3.0	both_hand	1	935584	6.04
954.226	3.0	rest	3	954226	3.4
968.028	3.0	rest	3	968028	4.72
977.749	3.0	both_hand	1	977749	6.04
988.79	3.0	rest	3	988790	4.48
1005.032	3.0	both_hand	1	1005032	6.04
1016.073	3.0	rest	3	1016073	3.12
1030.395	3.0	rest	3	1030395	4.56
1039.956	3.0	both_hand	1	1039956	6.04
1050.997	3.0	rest	3	1050997	6.04
1062.038	3.0	both_hand	1	1062038	4.04
1092.081	3.0	both_hand	1	1092081	6.04
1103.122	3.0	both_hand	1	1103122	6.04
1114.163	3.0	rest	3	1114163	3.52
1122.684	3.0	both_hand	1	1122684	6.04
1139.726	3.0	rest	3	1139726	3.0
1147.727	3.0	both_hand	1	1147727	6.04
1165.009	3.0	both_hand	1	1165009	6.04
1182.691	3.0	rest	3	1182691	3.96
1191.652	3.0	rest	3	1191652	3.6
1221.056	3.0	both_hand	1	1221056	4.64
