onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
13.041	3.0	left_hand	2	13041	5.36
30.283	3.0	right_hand	4	30283	4.04
39.324	3.0	right_hand	4	39324	4.32
48.645	3.0	left_hand	2	48645	6.04
67.007	3.0	left_hand	2	67007	6.04
78.048	3.0	right_hand	4	78048	4.4
87.449	3.0	left_hand	2	87449	5.64
98.09	3.0	left_hand	2	98090	6.04
116.012	3.0	right_hand	4	116012	6.04
127.053	3.0	left_hand	2	127053	6.04
138.094	3.0	right_hand	4	138094	6.04
149.135	3.0	left_hand	2	149135	6.04
160.176	3.0	right_hand	4	160176	4.0
169.177	3.0	left_hand	2	169177	6.04
180.218	3.0	left_hand	2	180218	5.64
190.859	3.0	right_hand	4	190859	6.04
201.9	3.0	left_hand	2	201900	6.04
212.941	3.0	right_hand	4	212941	6.04
223.982	3.0	left_hand	2	223982	6.04
235.023	3.0	right_hand	4	235023	6.04
246.064	3.0	right_hand	4	246064	6.04
257.104	3.0	left_hand	2	257104	6.04
268.145	3.0	right_hand	4	268145	6.04
279.186	3.0	left_hand	2	279186	6.04
290.227	3.0	right_hand	4	290227	5.68
308.549	3.0	right_hand	4	308549	4.28
317.83	3.0	left_hand	2	317830	6.04
336.552	3.0	right_hand	4	336552	6.04
347.593	3.0	left_hand	2	347593	3.88
356.474	3.0	right_hand	4	356474	6.04
367.515	3.0	right_hand	4	367515	6.04
378.556	3.0	left_hand	2	378556	5.16
388.717	3.0	left_hand	2	388717	3.24
396.958	3.0	right_hand	4	396958	4.64
414.16	3.0	right_hand	4	414160	6.04
431.802	3.0	right_hand	4	431802	6.04
449.684	3.0	left_hand	2	449684	6.04
460.725	3.0	right_hand	4	460725	6.04
471.766	3.0	left_hand	2	471766	6.04
482.807	3.0	right_hand	4	482807	4.96
492.768	3.0	left_hand	2	492768	6.04
503.808	3.0	left_hand	2	503808	4.08
525.691	3.0	right_hand	4	525691	6.04
568.337	3.0	left_hand	2	568337	3.08
590.06	3.0	right_hand	4	590060	5.96
607.502	3.0	right_hand	4	607502	3.48
615.983	3.0	left_hand	2	615983	6.04
627.024	3.0	left_hand	2	627024	6.04
638.065	3.0	right_hand	4	638065	3.52
654.427	3.0	right_hand	4	654427	4.04
685.271	3.0	right_hand	4	685271	3.6
715.234	3.0	both_hand	1	715234	3.68
723.915	3.0	rest	3	723915	6.04
741.957	3.0	both_hand	1	741957	6.04
752.998	3.0	both_hand	1	752998	6.04
764.039	3.0	rest	3	764039	6.04
775.08	3.0	rest	3	775080	6.04
786.121	3.0	both_hand	1	786121	3.2
794.322	3.0	both_hand	1	794322	4.36
803.683	3.0	rest	3	803683	6.04
821.405	3.0	both_hand	1	821405	3.08
829.486	3.0	rest	3	829486	6.04
840.527	3.0	both_hand	1	840527	6.04
851.568	3.0	rest	3	851568	4.4
860.969	3.0	both_hand	1	860969	5.56
871.53	3.0	rest	3	871530	5.32
881.851	3.0	both_hand	1	881851	6.04
892.892	3.0	rest	3	892892	3.92
901.813	3.0	both_hand	1	901813	6.04
912.854	3.0	rest	3	912854	3.28
928.936	3.0	both_hand	1	928936	6.04
945.377	3.0	rest	3	945377	6.04
963.419	3.0	rest	3	963419	3.6
972.02	3.0	both_hand	1	972020	6.04
983.061	3.0	rest	3	983061	6.04
1007.464	3.0	rest	3	1007464	4.76
1017.225	3.0	both_hand	1	1017225	4.28
1026.506	3.0	rest	3	1026506	3.36
1042.028	3.0	rest	3	1042028	4.28
1051.309	3.0	both_hand	1	1051309	6.04
1062.35	3.0	rest	3	1062350	6.04
1073.391	3.0	rest	3	1073391	6.04
1091.793	3.0	rest	3	1091793	6.04
1109.875	3.0	both_hand	1	1109875	6.04
1128.437	3.0	rest	3	1128437	6.04
1139.478	3.0	both_hand	1	1139478	6.04
1150.519	3.0	rest	3	1150519	4.88
1160.4	3.0	both_hand	1	1160400	6.04
1171.44	3.0	rest	3	1171440	6.04
1188.762	3.0	rest	3	1188762	5.88
1199.643	3.0	both_hand	1	1199643	6.04
1210.684	3.0	both_hand	1	1210684	6.04
1221.725	3.0	rest	3	1221725	6.04
1232.766	3.0	rest	3	1232766	3.76
1241.527	3.0	both_hand	1	1241527	6.04
1252.568	3.0	rest	3	1252568	3.12
1260.689	3.0	both_hand	1	1260689	6.04
1271.73	3.0	rest	3	1271730	6.04
1282.771	3.0	both_hand	1	1282771	6.04
1293.812	3.0	rest	3	1293812	6.04
1304.853	3.0	both_hand	1	1304853	6.04
1322.735	3.0	rest	3	1322735	5.52
1333.256	3.0	rest	3	1333256	5.84
1344.097	3.0	both_hand	1	1344097	6.04
1362.579	3.0	rest	3	1362579	3.08
1370.66	3.0	both_hand	1	1370660	6.04
1381.701	3.0	rest	3	1381701	6.04
1392.742	3.0	rest	3	1392742	5.32
1403.063	3.0	both_hand	1	1403063	6.04
1444.067	3.0	rest	3	1444067	6.04
1455.108	3.0	rest	3	1455108	5.28
1465.389	3.0	left_hand	2	1465389	3.28
1480.151	3.0	right_hand	4	1480151	6.04
1491.192	3.0	left_hand	2	1491192	3.36
1511.515	3.0	rest	3	1511515	5.72
1522.236	3.0	rest	3	1522236	3.76
1530.997	3.0	right_hand	4	1530997	6.04
1542.038	3.0	left_hand	2	1542038	6.04
1553.079	3.0	both_hand	1	1553079	3.88
1561.96	3.0	rest	3	1561960	4.64
1571.601	3.0	left_hand	2	1571601	5.0
1581.602	3.0	both_hand	1	1581602	3.68
1590.283	3.0	right_hand	4	1590283	3.76
1606.005	3.0	left_hand	2	1606005	3.28
1614.286	3.0	both_hand	1	1614286	6.04
1625.327	3.0	right_hand	4	1625327	3.92
1634.248	3.0	both_hand	1	1634248	6.04
1651.289	3.0	right_hand	4	1651289	4.8
1668.731	3.0	right_hand	4	1668731	6.04
1679.772	3.0	rest	3	1679772	6.04
1690.813	3.0	left_hand	2	1690813	5.8
1701.614	3.0	both_hand	1	1701614	6.04
1712.655	3.0	rest	3	1712655	6.04
1723.696	3.0	left_hand	2	1723696	6.04
1734.737	3.0	right_hand	4	1734737	3.4
1757.54	3.0	both_hand	1	1757540	4.84
1773.902	3.0	rest	3	1773902	5.56
1784.463	3.0	left_hand	2	1784463	5.76
1795.224	3.0	both_hand	1	1795224	6.04
1806.265	3.0	right_hand	4	1806265	6.04
1817.306	3.0	rest	3	1817306	3.68
1833.868	3.0	rest	3	1833868	5.96
1844.829	3.0	left_hand	2	1844829	6.04
1870.872	3.0	both_hand	1	1870872	6.04
1894.274	3.0	both_hand	1	1894274	6.04
1905.315	3.0	rest	3	1905315	4.96
1915.276	3.0	left_hand	2	1915276	5.08
1925.357	3.0	right_hand	4	1925357	5.32
1935.678	3.0	left_hand	2	1935678	6.04
1953.36	3.0	both_hand	1	1953360	4.48
1972.322	3.0	left_hand	2	1972322	6.04
1996.965	3.0	right_hand	4	1996965	3.44
2005.406	3.0	both_hand	1	2005406	6.04
2016.447	3.0	left_hand	2	2016447	6.04
2035.449	3.0	rest	3	2035449	6.04
2053.811	3.0	right_hand	4	2053811	4.64
2063.452	3.0	left_hand	2	2063452	6.04
2074.493	3.0	both_hand	1	2074493	6.04
2085.534	3.0	left_hand	2	2085534	3.76
2094.295	3.0	both_hand	1	2094295	6.04
2105.336	3.0	right_hand	4	2105336	5.96
2154.701	3.0	left_hand	2	2154701	3.32
2163.022	3.0	right_hand	4	2163022	3.52
2171.543	3.0	left_hand	2	2171543	6.04
2197.786	3.0	left_hand	2	2197786	6.04
2208.827	3.0	right_hand	4	2208827	6.04
2219.868	3.0	left_hand	2	2219868	6.04
2241.95	3.0	left_hand	2	2241950	6.04
2252.991	3.0	right_hand	4	2252991	6.04
2264.032	3.0	left_hand	2	2264032	6.04
2275.073	3.0	right_hand	4	2275073	6.04
2286.114	3.0	right_hand	4	2286114	6.04
2297.155	3.0	left_hand	2	2297155	6.04
2308.196	3.0	left_hand	2	2308196	6.04
2325.518	3.0	left_hand	2	2325518	6.04
2336.559	3.0	right_hand	4	2336559	6.04
2355.56	3.0	right_hand	4	2355560	6.04
2366.601	3.0	left_hand	2	2366601	6.04
2377.642	3.0	right_hand	4	2377642	6.0
2388.643	3.0	left_hand	2	2388643	6.04
2399.684	3.0	right_hand	4	2399684	6.04
2410.725	3.0	right_hand	4	2410725	6.04
2421.766	3.0	left_hand	2	2421766	5.2
2431.967	3.0	right_hand	4	2431967	3.04
2440.008	3.0	left_hand	2	2440008	6.04
2451.049	3.0	left_hand	2	2451049	6.04
2462.09	3.0	right_hand	4	2462090	6.04
2473.131	3.0	left_hand	2	2473131	6.04
2484.172	3.0	right_hand	4	2484172	6.04
2495.213	3.0	right_hand	4	2495213	6.04
2517.696	3.0	left_hand	2	2517696	5.76
2528.457	3.0	right_hand	4	2528457	6.04
2539.498	3.0	left_hand	2	2539498	6.04
2550.539	3.0	right_hand	4	2550539	6.04
2572.621	3.0	right_hand	4	2572621	6.04
2594.023	3.0	right_hand	4	2594023	6.04
2617.345	3.0	left_hand	2	2617345	3.28
2625.626	3.0	right_hand	4	2625626	5.44
2636.067	3.0	left_hand	2	2636067	6.04
2647.108	3.0	left_hand	2	2647108	6.04
2658.149	3.0	right_hand	4	2658149	6.04
2669.19	3.0	right_hand	4	2669190	5.72
2679.911	3.0	left_hand	2	2679911	4.4
2689.312	3.0	left_hand	2	2689312	6.04
2711.394	3.0	right_hand	4	2711394	6.04
2722.435	3.0	left_hand	2	2722435	6.04
2740.517	3.0	left_hand	2	2740517	3.48
2769.561	3.0	right_hand	4	2769561	6.04
2788.363	3.0	left_hand	2	2788363	5.44
2798.804	3.0	left_hand	2	2798804	6.04
2809.845	3.0	right_hand	4	2809845	6.04
2820.886	3.0	right_hand	4	2820886	3.48
2829.367	3.0	left_hand	2	2829367	3.28
2837.648	3.0	right_hand	4	2837648	5.96
2870.011	3.0	rest	3	2870011	4.32
2879.332	3.0	both_hand	1	2879332	5.0
2896.694	3.0	rest	3	2896694	3.4
2933.939	3.0	rest	3	2933939	4.2
2950.581	3.0	rest	3	2950581	5.72
2961.302	3.0	rest	3	2961302	6.04
2972.343	3.0	both_hand	1	2972343	4.36
2981.704	3.0	both_hand	1	2981704	4.68
2991.385	3.0	rest	3	2991385	3.76
3000.146	3.0	rest	3	3000146	3.0
3022.869	3.0	both_hand	1	3022869	6.04
3046.632	3.0	rest	3	3046632	6.04
3057.672	3.0	both_hand	1	3057672	6.04
3068.713	3.0	both_hand	1	3068713	6.04
3079.754	3.0	rest	3	3079754	6.04
3090.795	3.0	both_hand	1	3090795	6.04
3101.836	3.0	rest	3	3101836	6.04
3112.877	3.0	rest	3	3112877	6.04
3123.918	3.0	both_hand	1	3123918	6.04
3134.959	3.0	both_hand	1	3134959	6.04
3174.244	3.0	both_hand	1	3174244	5.16
3184.405	3.0	both_hand	1	3184405	4.96
3194.366	3.0	rest	3	3194366	6.04
3211.408	3.0	rest	3	3211408	6.04
3229.29	3.0	rest	3	3229290	6.04
3240.331	3.0	both_hand	1	3240331	6.04
3251.372	3.0	rest	3	3251372	5.0
3261.373	3.0	rest	3	3261373	3.8
3277.255	3.0	both_hand	1	3277255	6.04
3288.296	3.0	rest	3	3288296	3.28
3296.576	3.0	rest	3	3296576	4.28
3305.857	3.0	both_hand	1	3305857	6.04
3316.898	3.0	rest	3	3316898	6.04
3335.7	3.0	both_hand	1	3335700	6.04
3352.582	3.0	rest	3	3352582	6.04
3363.623	3.0	both_hand	1	3363623	6.04
3374.664	3.0	rest	3	3374664	4.72
3384.385	3.0	both_hand	1	3384385	6.04
3395.426	3.0	rest	3	3395426	6.04
3406.467	3.0	both_hand	1	3406467	6.04
3417.508	3.0	rest	3	3417508	6.04
3428.549	3.0	both_hand	1	3428549	6.04
3439.59	3.0	rest	3	3439590	6.04
3457.872	3.0	rest	3	3457872	5.4
3468.273	3.0	both_hand	1	3468273	6.04
3479.314	3.0	both_hand	1	3479314	6.04
3503.797	3.0	rest	3	3503797	6.04
3521.319	3.0	both_hand	1	3521319	6.04
3532.36	3.0	rest	3	3532360	3.08
3548.361	3.0	rest	3	3548361	6.04
3586.886	3.0	right_hand	4	3586886	6.04
3597.927	3.0	left_hand	2	3597927	6.04
3608.968	3.0	right_hand	4	3608968	4.2
3618.169	3.0	left_hand	2	3618169	6.04
3635.571	3.0	both_hand	1	3635571	6.04
3646.612	3.0	both_hand	1	3646612	5.68
3657.293	3.0	rest	3	3657293	6.04
3668.334	3.0	left_hand	2	3668334	6.04
3679.375	3.0	right_hand	4	3679375	6.04
3690.416	3.0	right_hand	4	3690416	5.92
3701.337	3.0	both_hand	1	3701337	4.56
3710.898	3.0	left_hand	2	3710898	3.32
3719.219	3.0	rest	3	3719219	6.04
3730.26	3.0	rest	3	3730260	6.04
3748.622	3.0	left_hand	2	3748622	3.72
3757.343	3.0	right_hand	4	3757343	4.24
3766.584	3.0	left_hand	2	3766584	5.56
3777.144	3.0	rest	3	3777144	5.2
3787.345	3.0	right_hand	4	3787345	3.44
3795.786	3.0	both_hand	1	3795786	6.04
3806.827	3.0	both_hand	1	3806827	3.2
3815.028	3.0	rest	3	3815028	5.68
3825.709	3.0	left_hand	2	3825709	3.04
3833.75	3.0	right_hand	4	3833750	3.16
3841.911	3.0	both_hand	1	3841911	3.4
3850.312	3.0	left_hand	2	3850312	4.88
3860.193	3.0	rest	3	3860193	3.04
3868.234	3.0	right_hand	4	3868234	3.76
3883.676	3.0	right_hand	4	3883676	4.08
3892.757	3.0	rest	3	3892757	3.88
3908.479	3.0	left_hand	2	3908479	6.04
3919.52	3.0	both_hand	1	3919520	4.96
3929.481	3.0	rest	3	3929481	5.12
3960.965	3.0	left_hand	2	3960965	6.04
3992.408	3.0	left_hand	2	3992408	4.92
4002.329	3.0	rest	3	4002329	6.04
4013.37	3.0	both_hand	1	4013370	5.64
4045.534	3.0	rest	3	4045534	4.52
4069.057	3.0	left_hand	2	4069057	6.04
4087.699	3.0	both_hand	1	4087699	5.36
4104.981	3.0	rest	3	4104981	6.04
4116.022	3.0	right_hand	4	4116022	4.08
4125.103	3.0	left_hand	2	4125103	6.04
4136.144	3.0	rest	3	4136144	3.68
4151.706	3.0	both_hand	1	4151706	3.0
4186.711	3.0	rest	3	4186711	6.04
