onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	5.48
92.213	3.0	left_hand	2	92213	6.04
103.254	3.0	right_hand	4	103254	3.88
112.135	3.0	left_hand	2	112135	5.52
134.378	3.0	left_hand	2	134378	6.04
145.419	3.0	right_hand	4	145419	4.4
154.82	3.0	right_hand	4	154820	6.04
178.623	3.0	left_hand	2	178623	6.04
189.664	3.0	left_hand	2	189664	6.04
229.149	3.0	right_hand	4	229149	3.64
469.306	3.0	right_hand	4	469306	3.0
520.393	3.0	rest	3	520393	5.32
530.714	3.0	both_hand	1	530714	4.52
540.235	3.0	rest	3	540235	4.8
550.036	3.0	both_hand	1	550036	6.04
561.077	3.0	rest	3	561077	5.12
571.198	3.0	rest	3	571198	6.04
589.0	3.0	rest	3	589000	5.6
599.601	3.0	both_hand	1	599601	5.32
617.683	3.0	both_hand	1	617683	3.8
626.484	3.0	rest	3	626484	6.04
637.525	3.0	both_hand	1	637525	5.28
647.806	3.0	both_hand	1	647806	4.56
664.128	3.0	rest	3	664128	4.68
673.809	3.0	both_hand	1	673809	6.04
684.85	3.0	rest	3	684850	3.4
700.052	3.0	rest	3	700052	6.04
718.814	3.0	rest	3	718814	5.16
734.976	3.0	rest	3	734976	6.04
752.137	3.0	rest	3	752137	6.04
763.178	3.0	both_hand	1	763178	4.8
786.101	3.0	both_hand	1	786101	4.12
795.222	3.0	rest	3	795222	6.04
813.664	3.0	both_hand	1	813664	4.24
1114.951	3.0	left_hand	2	1114951	4.16
1134.754	3.0	left_hand	2	1134754	4.28
1201.405	3.0	left_hand	2	1201405	3.76
1223.808	3.0	both_hand	1	1223808	6.04
1304.139	3.0	both_hand	1	1304139	3.2
1337.864	3.0	both_hand	1	1337864	4.28
1347.145	3.0	right_hand	4	1347145	3.16
1453.121	3.0	both_hand	1	1453121	4.08
1501.408	3.0	both_hand	1	1501408	4.4
1518.09	3.0	rest	3	1518090	4.04
1561.176	3.0	both_hand	1	1561176	3.76
1706.196	3.0	left_hand	2	1706196	3.24
1788.007	3.0	left_hand	2	1788007	6.04
1805.969	3.0	left_hand	2	1805969	5.56
2087.17	3.0	rest	3	2087170	6.04
2098.211	3.0	both_hand	1	2098211	3.68
2114.813	3.0	both_hand	1	2114813	4.36
2124.174	3.0	both_hand	1	2124174	3.44
2132.615	3.0	rest	3	2132615	3.72
2141.336	3.0	rest	3	2141336	6.04
2167.099	3.0	both_hand	1	2167099	6.04
2185.381	3.0	rest	3	2185381	4.84
2195.222	3.0	rest	3	2195222	5.8
2206.023	3.0	both_hand	1	2206023	6.04
2217.064	3.0	rest	3	2217064	4.36
2242.067	3.0	both_hand	1	2242067	3.52
2250.588	3.0	rest	3	2250588	6.04
2291.472	3.0	both_hand	1	2291472	3.32
2318.796	3.0	both_hand	1	2318796	5.08
2343.079	3.0	rest	3	2343079	4.6
2359.401	3.0	rest	3	2359401	6.04
2384.164	3.0	rest	3	2384164	3.56
2434.611	3.0	both_hand	1	2434611	4.52
2458.934	3.0	both_hand	1	2458934	6.04
2469.975	3.0	rest	3	2469975	5.64
2487.616	3.0	both_hand	1	2487616	3.6
2496.217	3.0	rest	3	2496217	4.36
2505.578	3.0	both_hand	1	2505578	5.6
2516.179	3.0	rest	3	2516179	4.32
2525.5	3.0	both_hand	1	2525500	5.88
2536.381	3.0	rest	3	2536381	6.04
2558.463	3.0	both_hand	1	2558463	6.04
2569.504	3.0	rest	3	2569504	5.56
2585.306	3.0	rest	3	2585306	5.12
2595.427	3.0	both_hand	1	2595427	6.04
2606.468	3.0	rest	3	2606468	5.12
2616.589	3.0	both_hand	1	2616589	4.84
2632.431	3.0	rest	3	2632431	6.04
2704.321	3.0	left_hand	2	2704321	3.72
2713.042	3.0	right_hand	4	2713042	6.04
2729.404	3.0	right_hand	4	2729404	6.04
2758.928	3.0	right_hand	4	2758928	3.04
2773.05	3.0	left_hand	2	2773050	3.28
2781.331	3.0	both_hand	1	2781331	3.8
2814.776	3.0	both_hand	1	2814776	4.56
2981.721	3.0	rest	3	2981721	6.04
2992.762	3.0	both_hand	1	2992762	3.6
3001.363	3.0	rest	3	3001363	6.04
3012.404	3.0	left_hand	2	3012404	3.32
3020.725	3.0	both_hand	1	3020725	6.04
3107.737	3.0	both_hand	1	3107737	6.04
3118.778	3.0	both_hand	1	3118778	6.04
