onset	duration	trial_type	value	sample	triallength
13.041	3.0	right_hand	4	13041	4.08
22.122	3.0	left_hand	2	22122	4.28
31.403	3.0	right_hand	4	31403	4.56
47.685	3.0	right_hand	4	47685	6.04
65.247	3.0	right_hand	4	65247	6.04
83.529	3.0	right_hand	4	83529	3.16
91.69	3.0	right_hand	4	91690	6.04
102.731	3.0	left_hand	2	102731	3.72
117.893	3.0	right_hand	4	117893	4.72
127.614	3.0	right_hand	4	127614	6.04
138.655	3.0	left_hand	2	138655	5.76
156.377	3.0	left_hand	2	156377	6.04
167.418	3.0	right_hand	4	167418	3.08
175.499	3.0	left_hand	2	175499	6.04
186.54	3.0	right_hand	4	186540	6.04
197.581	3.0	left_hand	2	197581	6.04
208.622	3.0	left_hand	2	208622	6.04
227.424	3.0	left_hand	2	227424	6.04
245.585	3.0	right_hand	4	245585	4.6
255.186	3.0	left_hand	2	255186	5.84
266.027	3.0	right_hand	4	266027	6.04
277.068	3.0	left_hand	2	277068	3.8
285.869	3.0	right_hand	4	285869	5.0
303.351	3.0	right_hand	4	303351	6.04
314.392	3.0	left_hand	2	314392	3.68
323.073	3.0	left_hand	2	323073	6.04
334.114	3.0	right_hand	4	334114	5.2
344.315	3.0	right_hand	4	344315	6.04
355.356	3.0	left_hand	2	355356	4.32
364.677	3.0	left_hand	2	364677	5.6
375.278	3.0	right_hand	4	375278	6.04
392.96	3.0	left_hand	2	392960	3.64
401.601	3.0	right_hand	4	401601	6.04
412.642	3.0	left_hand	2	412642	6.04
423.683	3.0	left_hand	2	423683	6.04
434.724	3.0	right_hand	4	434724	6.04
445.765	3.0	left_hand	2	445765	6.04
456.806	3.0	right_hand	4	456806	4.08
465.887	3.0	right_hand	4	465887	5.64
483.568	3.0	right_hand	4	483568	3.04
491.609	3.0	left_hand	2	491609	6.04
502.65	3.0	left_hand	2	502650	3.76
517.812	3.0	left_hand	2	517812	5.04
527.853	3.0	right_hand	4	527853	6.04
538.894	3.0	left_hand	2	538894	6.04
549.935	3.0	right_hand	4	549935	6.04
560.976	3.0	right_hand	4	560976	3.8
569.777	3.0	left_hand	2	569777	5.84
599.741	3.0	left_hand	2	599741	6.04
610.782	3.0	left_hand	2	610782	3.2
632.945	3.0	right_hand	4	632945	6.04
643.986	3.0	right_hand	4	643986	6.04
655.027	3.0	left_hand	2	655027	3.72
663.748	3.0	left_hand	2	663748	3.32
672.069	3.0	right_hand	4	672069	6.04
683.11	3.0	left_hand	2	683110	6.04
701.832	3.0	right_hand	4	701832	6.04
727.634	3.0	rest	3	727634	5.96
738.595	3.0	both_hand	1	738595	6.04
749.636	3.0	both_hand	1	749636	3.52
758.157	3.0	rest	3	758157	6.04
769.198	3.0	both_hand	1	769198	5.2
779.399	3.0	rest	3	779399	4.44
794.841	3.0	both_hand	1	794841	6.04
805.882	3.0	both_hand	1	805882	6.04
816.923	3.0	rest	3	816923	6.04
827.964	3.0	rest	3	827964	4.72
837.685	3.0	both_hand	1	837685	5.2
853.767	3.0	rest	3	853767	4.36
956.102	3.0	both_hand	1	956102	4.84
979.945	3.0	rest	3	979945	5.56
1002.668	3.0	rest	3	1002668	6.04
1020.31	3.0	rest	3	1020310	6.0
1038.472	3.0	both_hand	1	1038472	5.52
1048.993	3.0	both_hand	1	1048993	6.04
1079.757	3.0	both_hand	1	1079757	5.24
1089.998	3.0	rest	3	1089998	3.88
1131.403	3.0	both_hand	1	1131403	3.44
1197.692	3.0	both_hand	1	1197692	6.04
1208.733	3.0	rest	3	1208733	5.36
1219.094	3.0	both_hand	1	1219094	4.6
1235.656	3.0	rest	3	1235656	5.44
1246.097	3.0	both_hand	1	1246097	6.04
1264.179	3.0	both_hand	1	1264179	3.76
1272.94	3.0	rest	3	1272940	5.36
1290.302	3.0	both_hand	1	1290302	3.92
1307.104	3.0	rest	3	1307104	3.2
1315.304	3.0	rest	3	1315304	3.2
1323.505	3.0	right_hand	4	1323505	3.0
1338.147	3.0	both_hand	1	1338147	3.84
1353.909	3.0	left_hand	2	1353909	4.16
1370.991	3.0	both_hand	1	1370991	6.04
1382.032	3.0	right_hand	4	1382032	3.64
1397.154	3.0	left_hand	2	1397154	5.16
1407.315	3.0	rest	3	1407315	3.08
1415.396	3.0	both_hand	1	1415396	3.56
1431.198	3.0	rest	3	1431198	4.04
1445.84	3.0	rest	3	1445840	4.52
1461.882	3.0	both_hand	1	1461882	4.08
1484.165	3.0	left_hand	2	1484165	3.24
1492.406	3.0	both_hand	1	1492406	3.28
1506.848	3.0	right_hand	4	1506848	4.72
1523.529	3.0	both_hand	1	1523529	5.28
1541.451	3.0	both_hand	1	1541451	5.24
1559.333	3.0	right_hand	4	1559333	3.96
1583.496	3.0	left_hand	2	1583496	6.04
1601.178	3.0	rest	3	1601178	3.56
1609.739	3.0	rest	3	1609739	5.12
1619.86	3.0	left_hand	2	1619860	4.0
1628.861	3.0	both_hand	1	1628861	6.04
1646.703	3.0	rest	3	1646703	3.4
1690.429	3.0	both_hand	1	1690429	3.84
1726.233	3.0	rest	3	1726233	3.64
1734.874	3.0	rest	3	1734874	3.96
1743.835	3.0	both_hand	1	1743835	6.04
1754.876	3.0	right_hand	4	1754876	6.04
1765.917	3.0	left_hand	2	1765917	4.92
1775.838	3.0	both_hand	1	1775838	3.0
1791.76	3.0	right_hand	4	1791760	6.04
1802.801	3.0	left_hand	2	1802801	4.96
1820.123	3.0	rest	3	1820123	4.8
1851.927	3.0	both_hand	1	1851927	6.04
1862.968	3.0	left_hand	2	1862968	5.08
1880.53	3.0	rest	3	1880530	4.6
1897.372	3.0	left_hand	2	1897372	6.04
1928.736	3.0	right_hand	4	1928736	6.04
1939.776	3.0	right_hand	4	1939776	6.04
1964.699	3.0	right_hand	4	1964699	3.24
1980.501	3.0	right_hand	4	1980501	6.04
1991.542	3.0	left_hand	2	1991542	6.04
2010.344	3.0	left_hand	2	2010344	3.56
2025.666	3.0	left_hand	2	2025666	6.04
2036.707	3.0	right_hand	4	2036707	3.12
2044.828	3.0	right_hand	4	2044828	6.04
2061.51	3.0	left_hand	2	2061510	6.04
2072.551	3.0	right_hand	4	2072551	6.04
2083.592	3.0	left_hand	2	2083592	6.04
2102.234	3.0	right_hand	4	2102234	3.08
2110.315	3.0	left_hand	2	2110315	3.64
2118.956	3.0	right_hand	4	2118956	6.04
2129.997	3.0	left_hand	2	2129997	4.6
2139.598	3.0	right_hand	4	2139598	6.04
2150.639	3.0	left_hand	2	2150639	6.04
2161.68	3.0	right_hand	4	2161680	3.28
2169.96	3.0	left_hand	2	2169960	5.16
2180.121	3.0	left_hand	2	2180121	6.04
2191.162	3.0	right_hand	4	2191162	6.04
2202.203	3.0	right_hand	4	2202203	6.04
2213.244	3.0	left_hand	2	2213244	6.04
2229.646	3.0	right_hand	4	2229646	6.04
2247.128	3.0	left_hand	2	2247128	3.56
2255.689	3.0	left_hand	2	2255689	4.4
2278.572	3.0	right_hand	4	2278572	4.2
2287.773	3.0	right_hand	4	2287773	6.04
2298.814	3.0	left_hand	2	2298814	5.16
2308.975	3.0	right_hand	4	2308975	4.88
2341.259	3.0	left_hand	2	2341259	4.88
2351.14	3.0	right_hand	4	2351140	6.04
2362.181	3.0	left_hand	2	2362181	6.04
2380.383	3.0	left_hand	2	2380383	5.04
2390.424	3.0	right_hand	4	2390424	5.92
2407.945	3.0	right_hand	4	2407945	5.0
2417.946	3.0	left_hand	2	2417946	4.52
2427.467	3.0	right_hand	4	2427467	6.04
2438.508	3.0	right_hand	4	2438508	3.12
2446.629	3.0	left_hand	2	2446629	4.32
2463.191	3.0	right_hand	4	2463191	3.6
2471.792	3.0	left_hand	2	2471792	5.64
2482.433	3.0	right_hand	4	2482433	4.84
2498.555	3.0	right_hand	4	2498555	5.8
2529.919	3.0	left_hand	2	2529919	6.04
2540.96	3.0	left_hand	2	2540960	3.6
2549.561	3.0	right_hand	4	2549561	6.04
2574.764	3.0	left_hand	2	2574764	6.04
2585.805	3.0	right_hand	4	2585805	6.04
2602.927	3.0	right_hand	4	2602927	5.56
