onset	duration	trial_type	value	sample	triallength
2.0	3.0	left_hand	2	2000	6.04
13.041	3.0	right_hand	4	13041	4.16
22.202	3.0	left_hand	2	22202	6.04
33.243	3.0	right_hand	4	33243	5.48
43.724	3.0	right_hand	4	43724	3.36
52.085	3.0	left_hand	2	52085	3.24
60.326	3.0	left_hand	2	60326	5.76
71.087	3.0	right_hand	4	71087	3.32
79.408	3.0	right_hand	4	79408	5.4
89.809	3.0	left_hand	2	89809	4.36
136.335	3.0	left_hand	2	136335	6.04
147.376	3.0	left_hand	2	147376	4.68
185.741	3.0	right_hand	4	185741	3.28
194.022	3.0	right_hand	4	194022	3.48
202.503	3.0	left_hand	2	202503	3.0
221.464	3.0	right_hand	4	221464	3.56
230.025	3.0	right_hand	4	230025	6.04
241.066	3.0	left_hand	2	241066	6.04
267.469	3.0	left_hand	2	267469	4.72
277.19	3.0	right_hand	4	277190	6.04
296.192	3.0	right_hand	4	296192	6.04
313.634	3.0	right_hand	4	313634	3.0
332.676	3.0	left_hand	2	332676	6.04
343.717	3.0	right_hand	4	343717	6.04
360.319	3.0	left_hand	2	360319	6.04
376.441	3.0	left_hand	2	376441	6.04
395.203	3.0	left_hand	2	395203	4.68
412.285	3.0	right_hand	4	412285	6.04
423.326	3.0	left_hand	2	423326	6.04
434.367	3.0	right_hand	4	434367	4.48
443.848	3.0	left_hand	2	443848	6.04
454.888	3.0	left_hand	2	454888	6.04
465.929	3.0	right_hand	4	465929	4.68
475.61	3.0	right_hand	4	475610	3.32
483.931	3.0	left_hand	2	483931	3.52
492.452	3.0	right_hand	4	492452	5.2
502.653	3.0	left_hand	2	502653	3.52
517.735	3.0	right_hand	4	517735	6.04
528.776	3.0	left_hand	2	528776	5.68
551.419	3.0	left_hand	2	551419	3.28
559.7	3.0	right_hand	4	559700	6.04
570.741	3.0	left_hand	2	570741	3.72
579.462	3.0	right_hand	4	579462	3.44
593.584	3.0	left_hand	2	593584	6.04
604.625	3.0	right_hand	4	604625	4.12
620.107	3.0	right_hand	4	620107	6.04
631.148	3.0	right_hand	4	631148	4.2
640.349	3.0	left_hand	2	640349	6.04
682.792	3.0	both_hand	1	682792	4.24
692.033	3.0	rest	3	692033	6.04
710.835	3.0	both_hand	1	710835	6.04
736.078	3.0	rest	3	736078	5.16
753.44	3.0	rest	3	753440	6.04
785.204	3.0	both_hand	1	785204	3.84
818.529	3.0	both_hand	1	818529	3.72
827.25	3.0	both_hand	1	827250	6.04
849.493	3.0	both_hand	1	849493	3.28
863.535	3.0	both_hand	1	863535	6.04
930.583	3.0	rest	3	930583	6.04
967.107	3.0	both_hand	1	967107	6.04
983.509	3.0	both_hand	1	983509	3.16
1008.672	3.0	both_hand	1	1008672	4.68
1024.274	3.0	both_hand	1	1024274	4.6
1048.877	3.0	both_hand	1	1048877	6.04
1059.918	3.0	rest	3	1059918	6.04
1070.959	3.0	rest	3	1070959	6.04
1102.722	3.0	both_hand	1	1102722	4.44
1118.804	3.0	rest	3	1118804	4.84
1134.886	3.0	both_hand	1	1134886	4.16
1144.047	3.0	rest	3	1144047	6.04
1190.613	3.0	rest	3	1190613	6.04
1207.655	3.0	both_hand	1	1207655	5.16
1236.339	3.0	both_hand	1	1236339	5.72
1247.06	3.0	rest	3	1247060	4.4
1263.662	3.0	rest	3	1263662	6.04
1282.224	3.0	both_hand	1	1282224	3.36
1290.584	3.0	left_hand	2	1290584	5.28
1300.865	3.0	both_hand	1	1300865	6.04
1311.906	3.0	rest	3	1311906	6.04
1342.31	3.0	left_hand	2	1342310	5.36
1364.633	3.0	left_hand	2	1364633	4.8
1381.155	3.0	rest	3	1381155	3.0
1411.279	3.0	right_hand	4	1411279	3.88
