onset	duration	trial_type	value	sample	triallength
2.0	3.0	left_hand	2	2000	6.04
13.041	3.0	right_hand	4	13041	3.08
28.643	3.0	left_hand	2	28643	6.04
39.684	3.0	left_hand	2	39684	6.04
50.725	3.0	right_hand	4	50725	6.04
61.766	3.0	left_hand	2	61766	3.2
83.889	3.0	right_hand	4	83889	6.04
113.893	3.0	right_hand	4	113893	4.6
123.494	3.0	left_hand	2	123494	5.04
133.535	3.0	right_hand	4	133535	6.04
144.576	3.0	right_hand	4	144576	6.04
155.617	3.0	left_hand	2	155617	6.04
166.658	3.0	left_hand	2	166658	3.08
174.739	3.0	right_hand	4	174739	6.04
185.78	3.0	left_hand	2	185780	5.68
196.461	3.0	right_hand	4	196461	5.56
222.144	3.0	left_hand	2	222144	6.04
233.184	3.0	right_hand	4	233184	4.32
250.186	3.0	left_hand	2	250186	4.6
265.868	3.0	right_hand	4	265868	6.04
276.909	3.0	right_hand	4	276909	3.08
284.99	3.0	left_hand	2	284990	5.04
295.031	3.0	left_hand	2	295031	6.04
306.072	3.0	right_hand	4	306072	6.04
317.113	3.0	right_hand	4	317113	6.04
328.154	3.0	left_hand	2	328154	3.0
342.276	3.0	left_hand	2	342276	6.04
353.317	3.0	right_hand	4	353317	6.04
364.358	3.0	left_hand	2	364358	6.04
375.399	3.0	left_hand	2	375399	6.04
386.44	3.0	right_hand	4	386440	6.04
397.481	3.0	right_hand	4	397481	4.72
419.244	3.0	left_hand	2	419244	5.96
430.205	3.0	right_hand	4	430205	6.04
441.246	3.0	left_hand	2	441246	6.04
460.008	3.0	right_hand	4	460008	6.04
471.048	3.0	left_hand	2	471048	4.4
486.57	3.0	left_hand	2	486570	6.04
504.932	3.0	left_hand	2	504932	4.76
521.854	3.0	left_hand	2	521854	3.56
530.415	3.0	right_hand	4	530415	6.04
541.456	3.0	right_hand	4	541456	6.04
552.497	3.0	left_hand	2	552497	4.68
575.78	3.0	right_hand	4	575780	6.04
586.821	3.0	left_hand	2	586821	6.04
597.862	3.0	left_hand	2	597862	3.4
606.263	3.0	right_hand	4	606263	3.28
636.107	3.0	right_hand	4	636107	4.64
645.748	3.0	right_hand	4	645748	6.04
662.23	3.0	right_hand	4	662230	6.04
673.271	3.0	left_hand	2	673271	6.04
684.312	3.0	left_hand	2	684312	4.72
694.032	3.0	both_hand	1	694032	3.8
709.794	3.0	both_hand	1	709794	6.04
739.158	3.0	rest	3	739158	6.04
756.92	3.0	both_hand	1	756920	3.12
771.642	3.0	rest	3	771642	6.04
808.167	3.0	rest	3	808167	6.04
819.208	3.0	rest	3	819208	4.96
829.169	3.0	both_hand	1	829169	6.04
845.571	3.0	rest	3	845571	4.92
869.454	3.0	both_hand	1	869454	3.0
877.455	3.0	rest	3	877455	6.04
894.576	3.0	both_hand	1	894576	6.04
911.098	3.0	rest	3	911098	6.04
922.139	3.0	both_hand	1	922139	6.04
940.061	3.0	both_hand	1	940061	6.04
958.823	3.0	both_hand	1	958823	6.04
975.345	3.0	rest	3	975345	5.8
986.146	3.0	both_hand	1	986146	6.04
1002.668	3.0	both_hand	1	1002668	6.04
1019.39	3.0	rest	3	1019390	5.8
1030.191	3.0	both_hand	1	1030191	5.44
1040.632	3.0	rest	3	1040632	6.04
1051.673	3.0	both_hand	1	1051673	6.04
1062.714	3.0	rest	3	1062714	6.04
1073.755	3.0	both_hand	1	1073755	3.08
1081.836	3.0	rest	3	1081836	4.48
1091.317	3.0	rest	3	1091317	3.16
1099.478	3.0	both_hand	1	1099478	3.8
1108.279	3.0	both_hand	1	1108279	3.28
