onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
13.041	3.0	left_hand	2	13041	6.04
31.563	3.0	left_hand	2	31563	6.04
48.165	3.0	right_hand	4	48165	6.04
59.206	3.0	left_hand	2	59206	6.04
70.247	3.0	right_hand	4	70247	6.04
87.969	3.0	right_hand	4	87969	6.04
112.132	3.0	right_hand	4	112132	5.84
151.137	3.0	left_hand	2	151137	5.64
161.778	3.0	left_hand	2	161778	4.48
177.74	3.0	right_hand	4	177740	6.04
188.781	3.0	left_hand	2	188781	3.32
197.102	3.0	left_hand	2	197102	4.0
206.103	3.0	right_hand	4	206103	6.04
248.628	3.0	left_hand	2	248628	5.96
267.03	3.0	left_hand	2	267030	4.52
282.112	3.0	left_hand	2	282112	5.56
292.673	3.0	left_hand	2	292673	6.04
303.714	3.0	right_hand	4	303714	3.4
312.115	3.0	right_hand	4	312115	4.88
328.877	3.0	right_hand	4	328877	4.4
344.279	3.0	left_hand	2	344279	6.04
368.202	3.0	left_hand	2	368202	4.12
377.323	3.0	left_hand	2	377323	5.4
393.325	3.0	left_hand	2	393325	4.88
403.206	3.0	right_hand	4	403206	4.64
419.688	3.0	right_hand	4	419688	6.04
437.929	3.0	right_hand	4	437929	6.04
448.97	3.0	left_hand	2	448970	6.04
465.292	3.0	left_hand	2	465292	6.04
482.974	3.0	left_hand	2	482974	6.04
494.015	3.0	right_hand	4	494015	6.04
517.778	3.0	right_hand	4	517778	5.0
527.779	3.0	left_hand	2	527779	3.24
543.421	3.0	right_hand	4	543421	6.04
554.462	3.0	right_hand	4	554462	6.04
565.503	3.0	left_hand	2	565503	4.6
575.104	3.0	left_hand	2	575104	3.76
605.948	3.0	left_hand	2	605948	6.04
616.989	3.0	right_hand	4	616989	6.04
664.154	3.0	rest	3	664154	6.04
675.195	3.0	both_hand	1	675195	6.04
691.517	3.0	both_hand	1	691517	4.44
700.958	3.0	both_hand	1	700958	5.24
711.199	3.0	rest	3	711199	3.44
719.64	3.0	both_hand	1	719640	3.68
739.963	3.0	both_hand	1	739963	5.04
750.004	3.0	rest	3	750004	3.0
758.005	3.0	both_hand	1	758005	6.04
769.046	3.0	both_hand	1	769046	3.84
783.968	3.0	both_hand	1	783968	4.92
806.131	3.0	rest	3	806131	5.24
830.094	3.0	rest	3	830094	3.04
838.135	3.0	both_hand	1	838135	6.04
856.136	3.0	rest	3	856136	5.72
866.857	3.0	both_hand	1	866857	3.04
896.141	3.0	rest	3	896141	3.16
924.145	3.0	both_hand	1	924145	3.84
940.227	3.0	both_hand	1	940227	3.16
969.231	3.0	both_hand	1	969231	6.04
980.272	3.0	rest	3	980272	3.0
996.154	3.0	both_hand	1	996154	5.6
1021.717	3.0	both_hand	1	1021717	3.04
1035.719	3.0	rest	3	1035719	6.04
1046.76	3.0	both_hand	1	1046760	4.56
1063.601	3.0	rest	3	1063601	6.04
1081.483	3.0	rest	3	1081483	6.04
1092.524	3.0	rest	3	1092524	6.04
1122.208	3.0	rest	3	1122208	3.44
1130.649	3.0	both_hand	1	1130649	5.68
1148.451	3.0	rest	3	1148451	6.04
1173.094	3.0	both_hand	1	1173094	3.64
1188.976	3.0	both_hand	1	1188976	6.04
1210.819	3.0	both_hand	1	1210819	6.04
1234.302	3.0	both_hand	1	1234302	6.04
1245.343	3.0	rest	3	1245343	6.04
