onset	duration	trial_type	value	sample	triallength
2.0	3.0	left_hand	2	2000	6.04
13.041	3.0	right_hand	4	13041	6.04
24.082	3.0	left_hand	2	24082	6.04
41.404	3.0	left_hand	2	41404	6.04
59.246	3.0	right_hand	4	59246	4.84
75.768	3.0	left_hand	2	75768	3.0
83.769	3.0	right_hand	4	83769	6.04
94.81	3.0	left_hand	2	94810	6.04
105.851	3.0	right_hand	4	105851	6.04
116.892	3.0	right_hand	4	116892	6.04
127.933	3.0	left_hand	2	127933	6.04
152.376	3.0	left_hand	2	152376	5.2
162.577	3.0	right_hand	4	162577	6.04
181.419	3.0	right_hand	4	181419	4.48
190.9	3.0	right_hand	4	190900	6.04
201.941	3.0	left_hand	2	201941	6.04
212.982	3.0	left_hand	2	212982	6.04
224.023	3.0	right_hand	4	224023	6.04
241.984	3.0	left_hand	2	241984	3.28
250.265	3.0	right_hand	4	250265	6.04
261.306	3.0	left_hand	2	261306	5.24
271.547	3.0	left_hand	2	271547	3.92
280.468	3.0	right_hand	4	280468	6.04
291.509	3.0	right_hand	4	291509	6.04
308.231	3.0	right_hand	4	308231	4.84
323.913	3.0	right_hand	4	323913	6.04
342.635	3.0	left_hand	2	342635	6.04
359.277	3.0	left_hand	2	359277	6.04
378.159	3.0	right_hand	4	378159	4.48
394.601	3.0	left_hand	2	394601	6.04
420.124	3.0	left_hand	2	420124	4.24
429.365	3.0	right_hand	4	429365	6.04
454.208	3.0	left_hand	2	454208	6.04
465.248	3.0	left_hand	2	465248	6.04
483.25	3.0	right_hand	4	483250	4.76
511.934	3.0	right_hand	4	511934	6.04
541.258	3.0	right_hand	4	541258	4.16
556.54	3.0	left_hand	2	556540	6.04
589.104	3.0	right_hand	4	589104	6.04
607.466	3.0	right_hand	4	607466	4.16
637.15	3.0	left_hand	2	637150	6.04
683.675	3.0	rest	3	683675	6.04
694.716	3.0	both_hand	1	694716	6.04
711.878	3.0	rest	3	711878	6.04
722.919	3.0	both_hand	1	722919	5.16
738.761	3.0	both_hand	1	738761	4.88
756.443	3.0	rest	3	756443	6.04
767.484	3.0	rest	3	767484	3.4
775.885	3.0	both_hand	1	775885	5.72
807.129	3.0	both_hand	1	807129	4.32
816.45	3.0	rest	3	816450	6.04
827.491	3.0	both_hand	1	827491	5.16
837.652	3.0	rest	3	837652	6.04
848.693	3.0	both_hand	1	848693	5.88
859.574	3.0	both_hand	1	859574	6.04
870.615	3.0	rest	3	870615	6.04
888.936	3.0	rest	3	888936	6.04
899.977	3.0	rest	3	899977	5.52
910.498	3.0	both_hand	1	910498	6.04
933.341	3.0	both_hand	1	933341	6.04
967.225	3.0	rest	3	967225	6.04
983.867	3.0	both_hand	1	983867	6.04
1000.189	3.0	both_hand	1	1000189	6.04
1011.23	3.0	rest	3	1011230	6.04
1035.313	3.0	both_hand	1	1035313	6.04
1046.354	3.0	rest	3	1046354	6.04
1057.395	3.0	rest	3	1057395	6.04
1074.797	3.0	rest	3	1074797	6.04
1085.838	3.0	both_hand	1	1085838	6.04
1096.879	3.0	both_hand	1	1096879	6.04
1107.92	3.0	rest	3	1107920	6.04
1118.96	3.0	both_hand	1	1118960	4.28
1128.241	3.0	rest	3	1128241	3.6
1151.164	3.0	both_hand	1	1151164	6.04
1162.205	3.0	rest	3	1162205	3.56
1190.209	3.0	rest	3	1190209	4.44
1199.65	3.0	rest	3	1199650	6.04
1210.691	3.0	both_hand	1	1210691	3.4
1219.092	3.0	both_hand	1	1219092	6.04
1236.054	3.0	rest	3	1236054	3.08
1244.135	3.0	both_hand	1	1244135	4.36
1253.496	3.0	both_hand	1	1253496	6.04
1264.537	3.0	rest	3	1264537	4.8
1281.819	3.0	both_hand	1	1281819	5.68
1304.702	3.0	both_hand	1	1304702	5.76
