onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
13.041	3.0	left_hand	2	13041	6.04
24.082	3.0	right_hand	4	24082	6.04
48.285	3.0	left_hand	2	48285	6.04
59.326	3.0	left_hand	2	59326	6.04
70.367	3.0	right_hand	4	70367	6.04
81.408	3.0	left_hand	2	81408	3.04
89.449	3.0	right_hand	4	89449	5.96
107.411	3.0	right_hand	4	107411	3.56
115.972	3.0	right_hand	4	115972	5.2
126.173	3.0	left_hand	2	126173	4.76
135.934	3.0	right_hand	4	135934	6.04
193.982	3.0	left_hand	2	193982	3.8
202.783	3.0	right_hand	4	202783	6.04
221.224	3.0	left_hand	2	221224	3.56
235.586	3.0	right_hand	4	235586	6.04
253.708	3.0	right_hand	4	253708	6.04
276.191	3.0	right_hand	4	276191	6.04
300.554	3.0	right_hand	4	300554	6.04
345.44	3.0	left_hand	2	345440	4.24
354.681	3.0	right_hand	4	354681	4.16
363.842	3.0	left_hand	2	363842	6.04
374.883	3.0	left_hand	2	374883	6.04
385.924	3.0	right_hand	4	385924	4.56
403.366	3.0	right_hand	4	403366	4.32
419.448	3.0	right_hand	4	419448	6.04
430.488	3.0	right_hand	4	430488	6.04
467.813	3.0	right_hand	4	467813	6.04
498.457	3.0	right_hand	4	498457	4.32
507.778	3.0	left_hand	2	507778	6.04
518.819	3.0	right_hand	4	518819	3.72
527.54	3.0	left_hand	2	527540	3.0
549.063	3.0	right_hand	4	549063	6.04
574.066	3.0	right_hand	4	574066	5.36
584.427	3.0	left_hand	2	584427	4.52
593.948	3.0	right_hand	4	593948	3.24
622.512	3.0	left_hand	2	622512	6.04
633.552	3.0	rest	3	633552	3.48
649.554	3.0	rest	3	649554	3.2
664.236	3.0	both_hand	1	664236	3.56
680.038	3.0	rest	3	680038	3.0
699.921	3.0	both_hand	1	699921	5.28
710.202	3.0	both_hand	1	710202	3.72
718.923	3.0	rest	3	718923	6.04
729.964	3.0	rest	3	729964	6.04
741.005	3.0	both_hand	1	741005	4.6
750.606	3.0	both_hand	1	750606	6.04
761.647	3.0	rest	3	761647	4.08
770.728	3.0	rest	3	770728	5.0
780.729	3.0	both_hand	1	780729	6.04
791.77	3.0	both_hand	1	791770	6.0
808.412	3.0	both_hand	1	808412	3.44
824.734	3.0	rest	3	824734	6.04
835.775	3.0	both_hand	1	835775	3.28
844.056	3.0	both_hand	1	844056	5.8
854.856	3.0	rest	3	854856	3.08
869.258	3.0	both_hand	1	869258	6.04
911.944	3.0	both_hand	1	911944	6.04
941.908	3.0	both_hand	1	941908	4.84
951.749	3.0	both_hand	1	951749	3.08
965.711	3.0	both_hand	1	965711	4.48
975.192	3.0	rest	3	975192	3.32
983.513	3.0	rest	3	983513	3.48
991.994	3.0	both_hand	1	991994	4.44
1001.435	3.0	both_hand	1	1001435	3.64
1010.076	3.0	rest	3	1010076	6.04
1021.117	3.0	rest	3	1021117	5.52
1031.638	3.0	both_hand	1	1031638	6.04
1057.72	3.0	rest	3	1057720	5.28
1068.001	3.0	both_hand	1	1068001	3.12
1083.203	3.0	rest	3	1083203	4.12
1110.487	3.0	both_hand	1	1110487	6.04
1121.528	3.0	both_hand	1	1121528	6.04
1132.569	3.0	rest	3	1132569	6.04
1174.575	3.0	both_hand	1	1174575	3.6
1190.817	3.0	rest	3	1190817	5.28
