onset	duration	trial_type	value	sample	triallength
2.0	3.0	left_hand	2	2000	6.04
20.202	3.0	left_hand	2	20202	6.04
31.243	3.0	right_hand	4	31243	5.4
41.644	3.0	left_hand	2	41644	6.04
52.685	3.0	right_hand	4	52685	3.4
61.086	3.0	right_hand	4	61086	3.08
69.167	3.0	left_hand	2	69167	6.04
80.208	3.0	right_hand	4	80208	6.04
91.249	3.0	left_hand	2	91249	4.92
101.17	3.0	left_hand	2	101170	6.04
120.132	3.0	right_hand	4	120132	6.04
131.173	3.0	left_hand	2	131173	4.68
140.854	3.0	right_hand	4	140854	5.2
164.057	3.0	left_hand	2	164057	6.04
253.309	3.0	right_hand	4	253309	3.04
261.35	3.0	left_hand	2	261350	6.04
279.712	3.0	left_hand	2	279712	3.4
288.113	3.0	left_hand	2	288113	3.96
297.074	3.0	right_hand	4	297074	3.72
312.716	3.0	left_hand	2	312716	3.88
328.798	3.0	left_hand	2	328798	3.16
336.959	3.0	left_hand	2	336959	6.04
354.921	3.0	left_hand	2	354921	6.04
380.164	3.0	left_hand	2	380164	6.04
391.205	3.0	left_hand	2	391205	6.04
402.246	3.0	right_hand	4	402246	6.04
413.287	3.0	left_hand	2	413287	4.16
422.448	3.0	right_hand	4	422448	6.04
433.488	3.0	left_hand	2	433488	3.24
441.729	3.0	right_hand	4	441729	5.44
452.17	3.0	left_hand	2	452170	5.32
462.491	3.0	right_hand	4	462491	6.04
473.532	3.0	left_hand	2	473532	6.04
484.573	3.0	right_hand	4	484573	3.68
493.254	3.0	right_hand	4	493254	6.04
511.856	3.0	right_hand	4	511856	6.04
529.778	3.0	right_hand	4	529778	3.64
538.419	3.0	left_hand	2	538419	5.84
549.26	3.0	left_hand	2	549260	6.04
585.185	3.0	right_hand	4	585185	6.04
596.226	3.0	right_hand	4	596226	6.04
607.267	3.0	left_hand	2	607267	6.04
632.51	3.0	right_hand	4	632510	6.04
643.551	3.0	left_hand	2	643551	6.04
654.592	3.0	right_hand	4	654592	6.04
665.632	3.0	both_hand	1	665632	3.16
679.354	3.0	rest	3	679354	3.04
687.395	3.0	both_hand	1	687395	5.0
697.396	3.0	both_hand	1	697396	4.6
706.997	3.0	rest	3	706997	4.04
716.038	3.0	both_hand	1	716038	3.76
724.799	3.0	rest	3	724799	5.16
734.96	3.0	both_hand	1	734960	5.8
751.482	3.0	both_hand	1	751482	3.24
759.723	3.0	rest	3	759723	5.76
770.484	3.0	both_hand	1	770484	6.04
788.886	3.0	rest	3	788886	6.04
799.927	3.0	both_hand	1	799927	4.8
809.728	3.0	rest	3	809728	3.48
825.45	3.0	both_hand	1	825450	3.8
847.013	3.0	both_hand	1	847013	6.04
858.054	3.0	both_hand	1	858054	6.04
882.736	3.0	rest	3	882736	4.12
891.857	3.0	both_hand	1	891857	6.04
902.898	3.0	rest	3	902898	6.04
948.264	3.0	both_hand	1	948264	5.76
990.87	3.0	rest	3	990870	4.12
999.991	3.0	rest	3	999991	4.2
1009.192	3.0	both_hand	1	1009192	5.04
1033.355	3.0	both_hand	1	1033355	5.12
1043.476	3.0	rest	3	1043476	5.0
1060.238	3.0	rest	3	1060238	6.04
1078.84	3.0	both_hand	1	1078840	3.88
1138.968	3.0	rest	3	1138968	6.04
1157.21	3.0	rest	3	1157210	6.04
1168.251	3.0	both_hand	1	1168251	5.12
1178.372	3.0	rest	3	1178372	5.72
1207.216	3.0	both_hand	1	1207216	6.04
1223.498	3.0	both_hand	1	1223498	4.04
1239.22	3.0	rest	3	1239220	4.64
1248.861	3.0	both_hand	1	1248861	6.04
1259.902	3.0	rest	3	1259902	5.08
1269.983	3.0	both_hand	1	1269983	6.04
1307.267	3.0	rest	3	1307267	3.96
1316.228	3.0	left_hand	2	1316228	4.0
1331.83	3.0	right_hand	4	1331830	6.04
1350.112	3.0	rest	3	1350112	6.04
1368.034	3.0	right_hand	4	1368034	4.2
1377.235	3.0	left_hand	2	1377235	6.04
1396.197	3.0	left_hand	2	1396197	4.56
1405.758	3.0	right_hand	4	1405758	5.96
1431.641	3.0	both_hand	1	1431641	5.64
1480.528	3.0	right_hand	4	1480528	5.76
1516.852	3.0	rest	3	1516852	3.68
1551.737	3.0	both_hand	1	1551737	6.04
1576.82	3.0	rest	3	1576820	6.04
1587.861	3.0	both_hand	1	1587861	6.04
1619.745	3.0	both_hand	1	1619745	3.92
1671.152	3.0	left_hand	2	1671152	3.12
1731.241	3.0	left_hand	2	1731241	3.12
1765.526	3.0	rest	3	1765526	3.2
1773.727	3.0	right_hand	4	1773727	6.04
1805.891	3.0	rest	3	1805891	5.04
1822.893	3.0	left_hand	2	1822893	4.16
1832.054	3.0	right_hand	4	1832054	6.04
1856.296	3.0	left_hand	2	1856296	6.04
1879.859	3.0	left_hand	2	1879859	5.24
1890.1	3.0	left_hand	2	1890100	3.44
1916.744	3.0	right_hand	4	1916744	5.92
1927.665	3.0	left_hand	2	1927665	4.72
1937.386	3.0	left_hand	2	1937386	6.04
1948.427	3.0	right_hand	4	1948427	6.04
1959.468	3.0	left_hand	2	1959468	6.04
1970.509	3.0	right_hand	4	1970509	3.72
1986.871	3.0	right_hand	4	1986871	3.08
1994.952	3.0	left_hand	2	1994952	5.04
2004.993	3.0	right_hand	4	2004993	5.24
2015.234	3.0	right_hand	4	2015234	6.04
2040.677	3.0	right_hand	4	2040677	6.04
2051.718	3.0	left_hand	2	2051718	4.2
2060.919	3.0	right_hand	4	2060919	6.04
2071.96	3.0	left_hand	2	2071960	6.04
2314.755	3.0	left_hand	2	2314755	3.44
2323.196	3.0	right_hand	4	2323196	3.52
2338.958	3.0	left_hand	2	2338958	3.48
2347.439	3.0	right_hand	4	2347439	4.0
2441.012	3.0	both_hand	1	2441012	6.04
2477.617	3.0	both_hand	1	2477617	6.04
2488.658	3.0	both_hand	1	2488658	4.76
2503.7	3.0	both_hand	1	2503700	6.04
2514.741	3.0	rest	3	2514741	6.04
2532.783	3.0	rest	3	2532783	6.04
2543.824	3.0	both_hand	1	2543824	6.04
2554.865	3.0	rest	3	2554865	6.04
2565.906	3.0	both_hand	1	2565906	6.04
2597.39	3.0	both_hand	1	2597390	6.04
2618.952	3.0	both_hand	1	2618952	3.8
2627.753	3.0	rest	3	2627753	6.04
2638.794	3.0	both_hand	1	2638794	4.68
2648.475	3.0	rest	3	2648475	6.04
2666.877	3.0	rest	3	2666877	6.04
2683.839	3.0	rest	3	2683839	6.04
2694.88	3.0	both_hand	1	2694880	6.04
2705.921	3.0	both_hand	1	2705921	5.56
2716.482	3.0	rest	3	2716482	6.04
2727.523	3.0	both_hand	1	2727523	6.04
2738.564	3.0	rest	3	2738564	6.04
2749.605	3.0	rest	3	2749605	6.04
2760.646	3.0	both_hand	1	2760646	6.04
2771.687	3.0	rest	3	2771687	6.04
2782.728	3.0	both_hand	1	2782728	6.04
2808.851	3.0	both_hand	1	2808851	6.04
2819.892	3.0	rest	3	2819892	3.48
2881.1	3.0	rest	3	2881100	3.2
2889.301	3.0	both_hand	1	2889301	3.24
2904.743	3.0	rest	3	2904743	6.0
2915.744	3.0	rest	3	2915744	6.04
2926.785	3.0	both_hand	1	2926785	3.32
2948.068	3.0	rest	3	2948068	6.04
2971.831	3.0	rest	3	2971831	6.04
