onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	3.16
16.082	3.0	right_hand	4	16082	6.04
34.404	3.0	right_hand	4	34404	6.04
45.445	3.0	left_hand	2	45445	3.12
53.566	3.0	right_hand	4	53566	6.04
70.168	3.0	left_hand	2	70168	5.2
80.369	3.0	right_hand	4	80369	6.04
99.011	3.0	right_hand	4	99011	6.04
110.052	3.0	right_hand	4	110052	6.04
121.093	3.0	left_hand	2	121093	6.04
132.134	3.0	left_hand	2	132134	3.12
140.255	3.0	right_hand	4	140255	6.04
173.579	3.0	left_hand	2	173579	4.52
183.1	3.0	right_hand	4	183100	6.04
200.182	3.0	right_hand	4	200182	4.4
223.744	3.0	right_hand	4	223744	4.92
233.665	3.0	right_hand	4	233665	3.84
242.506	3.0	left_hand	2	242506	6.04
253.547	3.0	right_hand	4	253547	6.04
264.588	3.0	left_hand	2	264588	3.12
272.709	3.0	left_hand	2	272709	4.12
281.83	3.0	right_hand	4	281830	6.04
292.871	3.0	left_hand	2	292871	3.44
309.113	3.0	right_hand	4	309113	3.76
324.515	3.0	right_hand	4	324515	6.04
342.717	3.0	right_hand	4	342717	3.52
351.238	3.0	left_hand	2	351238	6.04
362.279	3.0	left_hand	2	362279	4.08
371.36	3.0	right_hand	4	371360	6.04
382.401	3.0	left_hand	2	382401	3.0
390.402	3.0	right_hand	4	390402	6.04
408.204	3.0	left_hand	2	408204	6.04
442.688	3.0	left_hand	2	442688	6.04
459.37	3.0	right_hand	4	459370	4.72
469.091	3.0	left_hand	2	469091	3.72
484.933	3.0	right_hand	4	484933	6.0
495.934	3.0	right_hand	4	495934	6.04
506.975	3.0	left_hand	2	506975	6.04
518.016	3.0	right_hand	4	518016	3.44
526.457	3.0	left_hand	2	526457	6.04
542.819	3.0	right_hand	4	542819	5.68
553.5	3.0	right_hand	4	553500	6.0
571.222	3.0	right_hand	4	571222	6.04
582.263	3.0	left_hand	2	582263	6.04
593.304	3.0	left_hand	2	593304	6.04
626.629	3.0	left_hand	2	626629	6.04
637.67	3.0	left_hand	2	637670	3.0
652.592	3.0	right_hand	4	652592	4.28
716.32	3.0	rest	3	716320	4.16
738.923	3.0	both_hand	1	738923	6.04
749.964	3.0	rest	3	749964	4.72
759.685	3.0	both_hand	1	759685	5.88
783.408	3.0	rest	3	783408	5.92
801.33	3.0	both_hand	1	801330	6.04
817.532	3.0	both_hand	1	817532	6.04
836.094	3.0	rest	3	836094	5.36
846.455	3.0	both_hand	1	846455	6.04
874.538	3.0	both_hand	1	874538	5.32
891.06	3.0	both_hand	1	891060	6.04
902.101	3.0	rest	3	902101	6.0
913.102	3.0	both_hand	1	913102	6.04
924.143	3.0	both_hand	1	924143	6.04
935.184	3.0	rest	3	935184	3.12
955.947	3.0	rest	3	955947	5.16
973.509	3.0	both_hand	1	973509	6.04
984.55	3.0	rest	3	984550	6.04
995.591	3.0	rest	3	995591	4.24
1017.434	3.0	rest	3	1017434	3.4
1038.037	3.0	rest	3	1038037	5.2
1095.324	3.0	both_hand	1	1095324	6.04
1112.166	3.0	both_hand	1	1112166	3.76
1156.613	3.0	both_hand	1	1156613	3.64
1250.106	3.0	both_hand	1	1250106	3.4
1270.189	3.0	right_hand	4	1270189	3.8
1307.274	3.0	rest	3	1307274	3.32
1315.595	3.0	left_hand	2	1315595	3.56
1435.731	3.0	both_hand	1	1435731	3.08
1480.858	3.0	right_hand	4	1480858	4.04
1489.899	3.0	left_hand	2	1489899	6.04
1500.94	3.0	both_hand	1	1500940	3.52
1543.506	3.0	left_hand	2	1543506	6.04
1588.632	3.0	both_hand	1	1588632	3.24
1603.753	3.0	rest	3	1603753	3.8
1619.995	3.0	both_hand	1	1619995	4.36
1629.356	3.0	right_hand	4	1629356	5.76
1646.758	3.0	rest	3	1646758	4.52
1656.279	3.0	left_hand	2	1656279	3.24
1697.525	3.0	left_hand	2	1697525	4.16
1706.686	3.0	left_hand	2	1706686	3.32
1715.007	3.0	right_hand	4	1715007	4.28
1724.288	3.0	both_hand	1	1724288	6.04
1735.329	3.0	rest	3	1735329	4.44
1744.77	3.0	right_hand	4	1744770	5.52
1774.654	3.0	right_hand	4	1774654	6.04
1800.296	3.0	left_hand	2	1800296	6.04
1856.584	3.0	right_hand	4	1856584	3.68
1871.746	3.0	right_hand	4	1871746	3.76
1906.311	3.0	right_hand	4	1906311	3.04
1934.435	3.0	left_hand	2	1934435	4.4
1943.836	3.0	left_hand	2	1943836	5.6
1959.598	3.0	left_hand	2	1959598	6.04
1975.8	3.0	left_hand	2	1975800	4.12
1992.601	3.0	right_hand	4	1992601	6.04
2011.243	3.0	left_hand	2	2011243	3.48
2047.528	3.0	right_hand	4	2047528	3.48
2116.938	3.0	left_hand	2	2116938	4.16
2126.099	3.0	left_hand	2	2126099	4.56
2150.182	3.0	left_hand	2	2150182	4.32
2178.425	3.0	left_hand	2	2178425	3.64
2220.871	3.0	right_hand	4	2220871	4.12
2229.992	3.0	left_hand	2	2229992	4.52
2239.513	3.0	right_hand	4	2239513	4.04
2267.717	3.0	right_hand	4	2267717	3.56
2289.64	3.0	right_hand	4	2289640	4.6
2305.402	3.0	right_hand	4	2305402	4.64
2327.965	3.0	right_hand	4	2327965	5.24
2358.248	3.0	both_hand	1	2358248	3.96
2367.209	3.0	rest	3	2367209	3.2
2381.931	3.0	rest	3	2381931	3.88
2403.974	3.0	both_hand	1	2403974	6.04
2428.697	3.0	rest	3	2428697	5.64
2452.5	3.0	both_hand	1	2452500	3.0
2465.622	3.0	both_hand	1	2465622	5.72
2489.425	3.0	both_hand	1	2489425	6.04
2505.667	3.0	both_hand	1	2505667	5.96
2530.75	3.0	rest	3	2530750	6.04
2548.232	3.0	rest	3	2548232	3.44
2595.718	3.0	both_hand	1	2595718	4.8
2605.519	3.0	both_hand	1	2605519	4.2
2641.964	3.0	both_hand	1	2641964	6.04
2681.009	3.0	rest	3	2681009	5.76
2705.292	3.0	both_hand	1	2705292	4.8
2720.974	3.0	both_hand	1	2720974	5.16
2731.135	3.0	both_hand	1	2731135	6.04
2749.136	3.0	both_hand	1	2749136	3.16
2778.26	3.0	both_hand	1	2778260	3.08
2792.222	3.0	rest	3	2792222	3.28
2913.76	3.0	both_hand	1	2913760	4.24
3015.215	3.0	left_hand	2	3015215	3.0
3064.022	3.0	rest	3	3064022	5.04
3074.063	3.0	right_hand	4	3074063	3.28
3090.304	3.0	rest	3	3090304	4.48
3138.551	3.0	rest	3	3138551	3.72
3214.882	3.0	right_hand	4	3214882	3.2
3272.61	3.0	right_hand	4	3272610	3.48
3286.932	3.0	rest	3	3286932	6.04
3297.973	3.0	left_hand	2	3297973	3.08
3338.699	3.0	left_hand	2	3338699	6.04
3349.74	3.0	right_hand	4	3349740	3.56
3408.348	3.0	left_hand	2	3408348	3.6
3434.832	3.0	left_hand	2	3434832	3.32
