onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
21.562	3.0	right_hand	4	21562	3.8
30.363	3.0	left_hand	2	30363	6.04
41.404	3.0	left_hand	2	41404	6.04
58.006	3.0	left_hand	2	58006	5.64
74.008	3.0	left_hand	2	74008	5.2
89.85	3.0	left_hand	2	89850	5.84
100.691	3.0	right_hand	4	100691	3.56
129.855	3.0	left_hand	2	129855	6.04
140.896	3.0	left_hand	2	140896	4.12
164.939	3.0	right_hand	4	164939	6.04
175.98	3.0	left_hand	2	175980	5.6
198.023	3.0	left_hand	2	198023	5.12
226.786	3.0	right_hand	4	226786	6.04
259.11	3.0	left_hand	2	259110	6.04
270.151	3.0	left_hand	2	270151	5.68
287.713	3.0	left_hand	2	287713	3.32
296.034	3.0	right_hand	4	296034	6.04
307.075	3.0	left_hand	2	307075	6.04
343.28	3.0	right_hand	4	343280	3.28
365.323	3.0	right_hand	4	365323	4.92
375.244	3.0	left_hand	2	375244	3.04
383.285	3.0	left_hand	2	383285	4.24
392.526	3.0	right_hand	4	392526	6.04
403.567	3.0	left_hand	2	403567	4.4
412.968	3.0	right_hand	4	412968	4.48
436.01	3.0	left_hand	2	436010	3.24
451.292	3.0	right_hand	4	451292	4.0
460.293	3.0	left_hand	2	460293	3.96
484.336	3.0	left_hand	2	484336	3.08
497.938	3.0	left_hand	2	497938	4.8
515.1	3.0	left_hand	2	515100	6.04
534.102	3.0	left_hand	2	534102	6.04
552.264	3.0	left_hand	2	552264	6.04
578.067	3.0	left_hand	2	578067	6.04
594.629	3.0	right_hand	4	594629	6.04
605.67	3.0	right_hand	4	605670	3.96
614.631	3.0	left_hand	2	614631	6.04
625.672	3.0	right_hand	4	625672	6.04
636.712	3.0	rest	3	636712	3.28
666.156	3.0	rest	3	666156	5.36
691.399	3.0	rest	3	691399	5.08
701.48	3.0	both_hand	1	701480	5.0
717.482	3.0	both_hand	1	717482	6.04
728.523	3.0	rest	3	728523	3.32
736.844	3.0	rest	3	736844	4.04
752.726	3.0	both_hand	1	752726	3.76
761.487	3.0	rest	3	761487	6.04
778.649	3.0	both_hand	1	778649	6.04
810.133	3.0	both_hand	1	810133	6.04
821.174	3.0	both_hand	1	821174	5.08
831.255	3.0	rest	3	831255	5.44
854.377	3.0	rest	3	854377	3.2
862.578	3.0	both_hand	1	862578	3.2
949.911	3.0	both_hand	1	949911	5.44
975.034	3.0	both_hand	1	975034	6.04
986.075	3.0	both_hand	1	986075	6.04
1003.277	3.0	both_hand	1	1003277	6.04
1021.399	3.0	rest	3	1021399	4.76
1043.761	3.0	both_hand	1	1043761	4.88
1053.642	3.0	rest	3	1053642	6.04
1098.568	3.0	rest	3	1098568	3.2
1119.171	3.0	both_hand	1	1119171	3.16
1164.178	3.0	rest	3	1164178	3.56
1198.663	3.0	rest	3	1198663	3.76
1234.267	3.0	both_hand	1	1234267	5.52
1244.788	3.0	left_hand	2	1244788	5.68
1286.354	3.0	right_hand	4	1286354	4.56
1302.036	3.0	left_hand	2	1302036	5.84
1312.877	3.0	right_hand	4	1312877	5.36
1351.482	3.0	rest	3	1351482	3.28
1397.968	3.0	left_hand	2	1397968	3.0
1464.258	3.0	left_hand	2	1464258	3.56
1549.551	3.0	both_hand	1	1549551	3.08
1557.632	3.0	left_hand	2	1557632	4.36
1607.438	3.0	both_hand	1	1607438	6.04
1652.924	3.0	left_hand	2	1652924	6.04
1676.687	3.0	both_hand	1	1676687	3.32
1744.936	3.0	left_hand	2	1744936	6.04
1755.977	3.0	right_hand	4	1755977	6.04
1767.018	3.0	left_hand	2	1767018	6.04
1778.059	3.0	right_hand	4	1778059	4.12
1787.18	3.0	left_hand	2	1787180	6.04
1798.221	3.0	right_hand	4	1798221	6.04
1829.185	3.0	left_hand	2	1829185	4.92
1839.106	3.0	left_hand	2	1839106	4.52
1848.627	3.0	right_hand	4	1848627	4.36
1857.988	3.0	left_hand	2	1857988	6.04
1876.35	3.0	right_hand	4	1876350	4.52
1885.871	3.0	left_hand	2	1885871	6.04
1896.912	3.0	left_hand	2	1896912	6.04
1907.953	3.0	right_hand	4	1907953	6.04
1918.994	3.0	left_hand	2	1918994	6.04
1930.035	3.0	right_hand	4	1930035	6.04
1947.877	3.0	left_hand	2	1947877	6.04
1958.918	3.0	right_hand	4	1958918	5.24
1982.52	3.0	right_hand	4	1982520	5.24
1992.761	3.0	right_hand	4	1992761	3.28
2001.042	3.0	left_hand	2	2001042	6.04
2012.083	3.0	right_hand	4	2012083	3.16
2020.244	3.0	left_hand	2	2020244	4.96
2037.926	3.0	left_hand	2	2037926	4.04
2046.967	3.0	right_hand	4	2046967	3.12
2061.649	3.0	left_hand	2	2061649	3.0
2083.052	3.0	left_hand	2	2083052	4.6
2131.899	3.0	left_hand	2	2131899	4.64
2163.143	3.0	right_hand	4	2163143	3.64
2171.784	3.0	left_hand	2	2171784	4.68
2202.147	3.0	left_hand	2	2202147	3.08
2238.632	3.0	left_hand	2	2238632	3.96
2247.593	3.0	right_hand	4	2247593	4.72
2343.847	3.0	right_hand	4	2343847	4.12
2412.176	3.0	rest	3	2412176	3.44
2426.298	3.0	rest	3	2426298	6.04
2445.22	3.0	both_hand	1	2445220	4.08
2459.902	3.0	both_hand	1	2459902	6.04
2484.265	3.0	both_hand	1	2484265	5.96
2514.509	3.0	rest	3	2514509	6.04
2532.671	3.0	rest	3	2532671	4.48
2574.636	3.0	rest	3	2574636	5.04
2623.403	3.0	rest	3	2623403	3.0
2662.649	3.0	rest	3	2662649	3.56
2683.852	3.0	both_hand	1	2683852	5.04
2700.494	3.0	both_hand	1	2700494	3.28
2731.697	3.0	both_hand	1	2731697	3.64
2740.338	3.0	both_hand	1	2740338	5.52
2750.859	3.0	rest	3	2750859	3.32
2766.101	3.0	rest	3	2766101	6.04
2796.945	3.0	rest	3	2796945	6.04
2847.032	3.0	both_hand	1	2847032	4.68
2856.713	3.0	rest	3	2856713	6.04
2874.515	3.0	rest	3	2874515	5.12
2898.878	3.0	both_hand	1	2898878	6.04
2917.04	3.0	both_hand	1	2917040	4.12
2949.403	3.0	right_hand	4	2949403	4.68
2959.084	3.0	right_hand	4	2959084	5.04
3001.41	3.0	both_hand	1	3001410	3.92
3010.331	3.0	right_hand	4	3010331	3.08
3039.055	3.0	both_hand	1	3039055	3.04
3053.697	3.0	both_hand	1	3053697	3.0
3068.979	3.0	right_hand	4	3068979	6.04
3093.262	3.0	right_hand	4	3093262	4.0
3115.704	3.0	both_hand	1	3115704	6.04
3132.146	3.0	left_hand	2	3132146	4.16
3149.028	3.0	left_hand	2	3149028	3.04
3157.069	3.0	rest	3	3157069	6.04
3175.831	3.0	both_hand	1	3175831	3.04
3189.313	3.0	right_hand	4	3189313	4.6
3206.555	3.0	right_hand	4	3206555	6.04
3217.596	3.0	left_hand	2	3217596	5.16
3235.038	3.0	rest	3	3235038	3.72
3257.401	3.0	both_hand	1	3257401	6.04
3275.283	3.0	left_hand	2	3275283	3.64
3290.885	3.0	right_hand	4	3290885	5.64
3301.526	3.0	rest	3	3301526	5.44
3311.967	3.0	rest	3	3311967	4.2
3334.409	3.0	both_hand	1	3334409	5.16
3344.57	3.0	right_hand	4	3344570	4.68
3369.413	3.0	both_hand	1	3369413	4.0
3378.414	3.0	both_hand	1	3378414	4.28
3394.296	3.0	right_hand	4	3394296	3.4
3402.697	3.0	left_hand	2	3402697	3.44
3411.138	3.0	rest	3	3411138	6.04
3422.179	3.0	both_hand	1	3422179	6.04
3433.22	3.0	left_hand	2	3433220	5.16
3443.381	3.0	right_hand	4	3443381	5.92
3454.302	3.0	rest	3	3454302	6.04
3465.343	3.0	right_hand	4	3465343	5.48
3483.425	3.0	left_hand	2	3483425	6.04
3502.227	3.0	left_hand	2	3502227	5.2
3512.428	3.0	rest	3	3512428	6.04
3523.469	3.0	right_hand	4	3523469	3.96
3532.43	3.0	both_hand	1	3532430	5.36
3542.791	3.0	right_hand	4	3542791	4.8
3552.592	3.0	rest	3	3552592	6.04
