onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
13.041	3.0	left_hand	2	13041	6.04
24.082	3.0	left_hand	2	24082	6.04
35.123	3.0	right_hand	4	35123	3.56
43.684	3.0	left_hand	2	43684	6.04
54.725	3.0	right_hand	4	54725	5.28
65.006	3.0	right_hand	4	65006	6.04
76.047	3.0	left_hand	2	76047	6.04
87.088	3.0	right_hand	4	87088	6.04
98.129	3.0	left_hand	2	98129	6.04
109.17	3.0	left_hand	2	109170	5.56
119.731	3.0	right_hand	4	119731	6.04
130.772	3.0	left_hand	2	130772	6.04
141.813	3.0	right_hand	4	141813	6.04
152.854	3.0	right_hand	4	152854	3.2
161.055	3.0	left_hand	2	161055	3.08
169.136	3.0	right_hand	4	169136	6.04
194.179	3.0	left_hand	2	194179	6.04
205.22	3.0	left_hand	2	205220	6.04
216.261	3.0	right_hand	4	216261	3.44
230.903	3.0	right_hand	4	230903	5.96
241.864	3.0	left_hand	2	241864	6.04
260.585	3.0	left_hand	2	260585	6.04
278.267	3.0	right_hand	4	278267	6.04
289.308	3.0	left_hand	2	289308	6.04
300.349	3.0	left_hand	2	300349	5.76
311.11	3.0	right_hand	4	311110	6.04
322.151	3.0	right_hand	4	322151	6.04
333.192	3.0	left_hand	2	333192	6.04
344.233	3.0	left_hand	2	344233	6.04
355.274	3.0	right_hand	4	355274	4.2
371.196	3.0	left_hand	2	371196	4.68
386.398	3.0	left_hand	2	386398	6.04
397.439	3.0	left_hand	2	397439	5.44
407.88	3.0	right_hand	4	407880	6.04
418.921	3.0	left_hand	2	418921	6.04
429.962	3.0	right_hand	4	429962	3.64
438.603	3.0	left_hand	2	438603	6.04
449.644	3.0	right_hand	4	449644	6.04
460.685	3.0	right_hand	4	460685	6.04
471.726	3.0	left_hand	2	471726	3.68
480.407	3.0	right_hand	4	480407	6.04
491.448	3.0	left_hand	2	491448	6.04
502.488	3.0	left_hand	2	502488	6.04
513.529	3.0	right_hand	4	513529	6.04
524.57	3.0	right_hand	4	524570	6.04
535.611	3.0	left_hand	2	535611	6.04
546.652	3.0	left_hand	2	546652	6.04
557.693	3.0	right_hand	4	557693	4.04
566.734	3.0	right_hand	4	566734	5.96
584.776	3.0	left_hand	2	584776	6.04
595.817	3.0	right_hand	4	595817	6.04
606.858	3.0	right_hand	4	606858	4.92
616.779	3.0	left_hand	2	616779	6.04
627.82	3.0	left_hand	2	627820	5.92
651.783	3.0	right_hand	4	651783	6.04
662.824	3.0	left_hand	2	662824	6.04
673.865	3.0	right_hand	4	673865	6.04
684.906	3.0	right_hand	4	684906	6.04
695.947	3.0	left_hand	2	695947	6.04
706.988	3.0	left_hand	2	706988	6.04
718.029	3.0	right_hand	4	718029	3.6
733.431	3.0	left_hand	2	733431	4.8
743.232	3.0	right_hand	4	743232	6.04
754.272	3.0	rest	3	754272	3.4
762.673	3.0	both_hand	1	762673	4.76
772.434	3.0	both_hand	1	772434	6.04
783.475	3.0	rest	3	783475	3.84
799.077	3.0	rest	3	799077	3.12
807.198	3.0	rest	3	807198	4.16
816.359	3.0	both_hand	1	816359	5.72
827.08	3.0	rest	3	827080	6.04
851.083	3.0	both_hand	1	851083	6.04
874.166	3.0	both_hand	1	874166	3.88
889.128	3.0	both_hand	1	889128	6.04
900.169	3.0	rest	3	900169	5.56
910.73	3.0	both_hand	1	910730	3.36
