onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
34.844	3.0	right_hand	4	34844	3.24
43.085	3.0	left_hand	2	43085	5.44
53.526	3.0	right_hand	4	53526	6.04
64.567	3.0	left_hand	2	64567	4.36
73.928	3.0	right_hand	4	73928	6.04
84.969	3.0	left_hand	2	84969	6.04
96.01	3.0	right_hand	4	96010	3.32
104.331	3.0	left_hand	2	104331	3.76
113.092	3.0	left_hand	2	113092	4.0
129.254	3.0	left_hand	2	129254	5.32
146.256	3.0	right_hand	4	146256	6.04
157.297	3.0	left_hand	2	157297	3.48
165.778	3.0	right_hand	4	165778	6.04
176.819	3.0	left_hand	2	176819	4.88
186.7	3.0	left_hand	2	186700	6.04
197.741	3.0	right_hand	4	197741	6.04
208.782	3.0	left_hand	2	208782	6.04
219.823	3.0	right_hand	4	219823	4.04
228.864	3.0	left_hand	2	228864	6.04
239.904	3.0	right_hand	4	239904	6.04
258.466	3.0	right_hand	4	258466	3.16
266.627	3.0	right_hand	4	266627	6.04
277.668	3.0	left_hand	2	277668	5.64
288.309	3.0	left_hand	2	288309	6.04
304.991	3.0	left_hand	2	304991	3.08
327.674	3.0	left_hand	2	327674	6.04
338.715	3.0	left_hand	2	338715	6.04
349.756	3.0	right_hand	4	349756	6.04
360.797	3.0	left_hand	2	360797	6.04
371.838	3.0	right_hand	4	371838	3.4
380.239	3.0	left_hand	2	380239	6.04
391.28	3.0	right_hand	4	391280	6.04
402.321	3.0	left_hand	2	402321	4.6
411.922	3.0	right_hand	4	411922	4.6
421.523	3.0	right_hand	4	421523	6.04
432.564	3.0	left_hand	2	432564	5.0
442.565	3.0	right_hand	4	442565	6.04
460.927	3.0	left_hand	2	460927	3.04
468.968	3.0	right_hand	4	468968	6.04
480.008	3.0	left_hand	2	480008	6.04
491.049	3.0	right_hand	4	491049	6.04
502.09	3.0	right_hand	4	502090	3.36
510.451	3.0	left_hand	2	510451	4.2
519.652	3.0	left_hand	2	519652	4.84
529.493	3.0	right_hand	4	529493	3.76
558.457	3.0	right_hand	4	558457	3.2
574.099	3.0	left_hand	2	574099	6.04
591.261	3.0	left_hand	2	591261	5.88
602.142	3.0	right_hand	4	602142	6.04
613.183	3.0	left_hand	2	613183	3.24
621.424	3.0	right_hand	4	621424	5.48
631.905	3.0	left_hand	2	631905	5.88
656.388	3.0	left_hand	2	656388	6.04
667.429	3.0	right_hand	4	667429	6.04
684.431	3.0	left_hand	2	684431	4.52
693.952	3.0	left_hand	2	693952	4.48
703.432	3.0	both_hand	1	703432	3.12
725.955	3.0	rest	3	725955	6.04
736.996	3.0	both_hand	1	736996	6.04
753.638	3.0	both_hand	1	753638	6.04
777.361	3.0	both_hand	1	777361	3.32
785.682	3.0	both_hand	1	785682	4.44
802.924	3.0	both_hand	1	802924	6.04
820.166	3.0	both_hand	1	820166	6.04
831.207	3.0	rest	3	831207	6.04
842.248	3.0	both_hand	1	842248	3.28
850.529	3.0	rest	3	850529	6.04
861.57	3.0	both_hand	1	861570	6.04
872.611	3.0	rest	3	872611	6.04
890.373	3.0	both_hand	1	890373	3.04
934.138	3.0	both_hand	1	934138	6.04
945.179	3.0	rest	3	945179	6.04
964.061	3.0	rest	3	964061	6.04
975.102	3.0	both_hand	1	975102	6.04
986.143	3.0	rest	3	986143	6.04
997.184	3.0	both_hand	1	997184	6.04
1028.108	3.0	both_hand	1	1028108	4.36
1037.469	3.0	both_hand	1	1037469	5.8
1055.031	3.0	both_hand	1	1055031	3.32
1069.073	3.0	both_hand	1	1069073	3.0
1083.635	3.0	both_hand	1	1083635	6.04
1105.398	3.0	both_hand	1	1105398	6.04
1116.439	3.0	both_hand	1	1116439	6.04
1139.001	3.0	both_hand	1	1139001	3.68
1147.682	3.0	both_hand	1	1147682	3.76
1164.364	3.0	both_hand	1	1164364	4.0
1173.365	3.0	rest	3	1173365	6.04
