onset	duration	trial_type	value	sample	triallength
2.0	3.0	right_hand	4	2000	6.04
13.041	3.0	left_hand	2	13041	6.04
50.766	3.0	left_hand	2	50766	3.16
82.37	3.0	left_hand	2	82370	3.88
91.251	3.0	right_hand	4	91251	4.28
100.532	3.0	left_hand	2	100532	6.04
111.573	3.0	right_hand	4	111573	6.04
122.614	3.0	left_hand	2	122614	6.04
133.655	3.0	right_hand	4	133655	4.88
149.737	3.0	left_hand	2	149737	5.84
160.578	3.0	left_hand	2	160578	6.04
171.619	3.0	right_hand	4	171619	6.04
182.66	3.0	left_hand	2	182660	6.04
193.701	3.0	right_hand	4	193701	3.88
202.582	3.0	left_hand	2	202582	6.04
213.623	3.0	right_hand	4	213623	6.04
224.664	3.0	right_hand	4	224664	6.04
241.985	3.0	left_hand	2	241985	4.4
264.108	3.0	left_hand	2	264108	4.4
312.995	3.0	right_hand	4	312995	3.04
379.885	3.0	left_hand	2	379885	3.2
437.053	3.0	right_hand	4	437053	6.04
448.094	3.0	right_hand	4	448094	6.04
465.616	3.0	right_hand	4	465616	6.04
476.657	3.0	left_hand	2	476657	6.04
487.698	3.0	right_hand	4	487698	6.04
498.739	3.0	left_hand	2	498739	6.04
509.78	3.0	right_hand	4	509780	5.6
520.381	3.0	left_hand	2	520381	4.88
530.262	3.0	left_hand	2	530262	6.04
548.184	3.0	right_hand	4	548184	5.12
558.305	3.0	left_hand	2	558305	6.04
569.346	3.0	right_hand	4	569346	6.04
580.387	3.0	left_hand	2	580387	4.84
590.228	3.0	right_hand	4	590228	6.04
601.269	3.0	left_hand	2	601269	6.04
612.31	3.0	right_hand	4	612310	6.04
623.351	3.0	left_hand	2	623351	6.04
634.392	3.0	left_hand	2	634392	3.0
655.434	3.0	both_hand	1	655434	6.0
666.435	3.0	rest	3	666435	6.04
677.476	3.0	rest	3	677476	6.04
688.517	3.0	both_hand	1	688517	6.04
699.558	3.0	rest	3	699558	6.04
710.599	3.0	both_hand	1	710599	4.88
720.48	3.0	both_hand	1	720480	6.04
731.521	3.0	rest	3	731521	6.04
742.562	3.0	rest	3	742562	5.44
753.003	3.0	both_hand	1	753003	3.4
761.404	3.0	rest	3	761404	6.04
772.445	3.0	both_hand	1	772445	6.0
791.247	3.0	rest	3	791247	6.04
802.288	3.0	both_hand	1	802288	6.04
813.329	3.0	rest	3	813329	6.04
824.37	3.0	rest	3	824370	6.04
835.411	3.0	both_hand	1	835411	4.16
862.695	3.0	both_hand	1	862695	5.4
873.096	3.0	both_hand	1	873096	3.16
881.256	3.0	rest	3	881256	4.24
890.497	3.0	both_hand	1	890497	6.04
901.538	3.0	rest	3	901538	6.04
912.579	3.0	rest	3	912579	4.04
921.62	3.0	both_hand	1	921620	6.04
932.661	3.0	rest	3	932661	3.16
940.822	3.0	both_hand	1	940822	6.04
958.424	3.0	rest	3	958424	3.92
988.908	3.0	both_hand	1	988908	6.04
1014.711	3.0	both_hand	1	1014711	4.96
1024.672	3.0	rest	3	1024672	4.84
1040.914	3.0	rest	3	1040914	4.96
1050.875	3.0	rest	3	1050875	3.64
1059.516	3.0	both_hand	1	1059516	3.04
1067.557	3.0	rest	3	1067557	5.04
1077.598	3.0	both_hand	1	1077598	6.04
1249.665	3.0	both_hand	1	1249665	6.04
1272.388	3.0	right_hand	4	1272388	5.32
1288.67	3.0	both_hand	1	1288670	3.28
